fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.ozone.ozone_capital_a_parameter[default],fs.costing.ozone.ozone_capital_b_parameter[default],fs.costing.ozone.ozone_capital_c_parameter[default],fs.costing.ozone.ozone_capital_d_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[toc],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[toc],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,toc]",fs.unit.contact_time,fs.unit.concentration_time,fs.unit.mass_transfer_efficiency,fs.unit.specific_energy_coeff,fs.unit.ozone_flow_mass,fs.unit.ozone_consumption,fs.unit.electricity[0.0],fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[OzoneZO],fs.costing.LCOW_aggregate_indirect_capex[OzoneZO],fs.costing.LCOW_aggregate_fixed_opex[OzoneZO],fs.costing.LCOW_aggregate_variable_opex[OzoneZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,flow_mgd,dose,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,30758919.26669239,0.0,0.0,718.0525152396878,491900.00011815643,32343003.60892705,950207.897191873,-3806310.0,-953016.0,884691.0,235793.0,920.0653641666663,9.200653641666665e-06,920.0653641666663,2.4997715911726255e-06,1.0,0.728305,1.0,15.723333333433331,0.8,5.0,143.61050304793756,19.666666666666664,718.0525152396878,30758919.26669239,1.0515,0.014900000000000002,30758919.26669239,458307.8970737166,458307.8970737166,491900.00011815643,3054166.696759142,46138.37890003859,1537945.9633346195,30758.91926669239,27683.027340023153,246071.3541335391,92276.75780007718,61517.83853338478,0.10518894122857986,0.068913657576513,0.003549053365190423,0.015784640210056964,0.01694159007681947,0.068913657576513,0.003549053365190423,0.015784640210056964,0.01694159007681947,0.01694159007681947,0.21678789114846284,0.21678789114846284,1.0,30758919.26669239,21.0,19.666666666666664,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,34297787.541411236,0.0,0.0,815.4155681535437,558598.3052189234,36064123.59979392,1069635.3395859506,-3806310.0,-953016.0,884691.0,235793.0,920.0653641666663,9.200653641666665e-06,920.0653641666663,2.4997715911726255e-06,1.0,0.728305,1.0,17.856666666766664,0.8,5.0,163.08311363070874,22.333333333333332,815.4155681535437,34297787.541411236,1.0515,0.014900000000000002,34297787.541411236,511037.03436702746,511037.03436702746,558598.3052189234,3415658.334665015,51446.68131211685,1714889.377070562,34297.787541411235,30868.008787270115,274382.3003312899,102893.3626242337,68595.57508282247,0.11763912041973311,0.07684229623828952,0.003957378256271919,0.017600691092173305,0.019238754832998386,0.07684229623828952,0.003957378256271919,0.017600691092173305,0.019238754832998386,0.019238754832998382,0.24618285943977986,0.24618285943977986,1.0,34297787.541411236,21.0,22.333333333333332,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,37836655.816130094,0.0,0.0,912.7786210673997,625296.6103196904,39785243.5906608,1189062.7819800288,-3806310.0,-953016.0,884691.0,235793.0,920.0653641666663,9.200653641666665e-06,920.0653641666663,2.4997715911726255e-06,1.0,0.728305,1.0,19.9900000001,0.8,5.0,182.55572421347995,25.0,912.7786210673997,37836655.816130094,1.0515,0.014900000000000002,37836655.816130094,563766.1716603385,563766.1716603385,625296.6103196904,3777149.9725708896,56754.98372419514,1891832.790806505,37836.65581613009,34052.990234517085,302693.24652904074,113509.96744839028,75673.31163226019,0.13008929961088642,0.08477093490006606,0.004365703147353415,0.019416741974289654,0.021535919589177294,0.08477093490006606,0.004365703147353415,0.019416741974289654,0.021535919589177294,0.021535919589177294,0.27557782773109685,0.27557782773109685,1.0,37836655.816130094,21.0,25.0,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6059034.511858938,0.0,0.0,38.24977078758628,26202.905575301316,6371074.789219674,116482.5198019995,-3806310.0,-953016.0,884691.0,235793.0,963.8780005555552,9.638780005555554e-06,963.8780005555551,2.618808333609417e-06,1.0,0.728305,1.0,0.7900000000999999,0.8,5.0,7.649954157517255,1.0,38.24977078758628,6059034.511858938,1.0515,0.014900000000000002,6059034.511858938,90279.61422669819,90279.61422669819,26202.905575301316,530930.0778445099,9088.551767788407,302951.7255929469,6059.0345118589385,5453.131060673045,48472.27609487151,18177.103535576814,12118.069023717877,0.017454655829791155,0.012957889392929928,0.0006673313037358956,0.002967998349558242,0.0008614367835670919,0.012957889392929928,0.0006673313037358956,0.002967998349558242,0.0008614367835670919,0.0008614367835670919,0.011023113109243874,0.011023113109243874,1.0,6059034.511858938,22.0,1.0,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9638415.383417608,0.0,0.0,140.24915955448301,96077.32044277148,10134793.775663616,239689.70965569385,-3806310.0,-953016.0,884691.0,235793.0,963.8780005555552,9.638780005555554e-06,963.8780005555551,2.618808333609417e-06,1.0,0.728305,1.0,2.923333333433333,0.8,5.0,28.049831910896604,3.6666666666666665,140.24915955448301,9638415.383417608,1.0515,0.014900000000000002,9638415.383417608,143612.38921292237,143612.38921292237,96077.32044277148,898972.5890052667,14457.623075126412,481920.76917088043,9638.415383417609,8674.573845075849,77107.32306734087,28915.246150252824,19276.830766835217,0.02955428180902312,0.020612775883186347,0.0010615579579841014,0.004721346428106669,0.003158601539746003,0.020612775883186347,0.0010615579579841014,0.004721346428106669,0.003158601539746003,0.003158601539746003,0.040418081400560864,0.040418081400560864,1.0,9638415.383417608,22.0,3.6666666666666665,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,13217796.254976282,0.0,0.0,242.24854832137976,165951.73531024164,13898512.76210756,362896.89950938825,-3806310.0,-953016.0,884691.0,235793.0,963.8780005555552,9.638780005555554e-06,963.8780005555551,2.618808333609417e-06,1.0,0.728305,1.0,5.056666666766667,0.8,5.0,48.44970966427595,6.333333333333333,242.24854832137976,13217796.254976282,1.0515,0.014900000000000002,13217796.254976282,196945.16419914662,196945.16419914662,165951.73531024164,1267015.1001660237,19826.694382464422,660889.8127488141,13217.796254976281,11896.016629478654,105742.37003981025,39653.388764928844,26435.592509952563,0.04165390778825509,0.028267662373442772,0.0014557846122323073,0.006474694506655097,0.0054557662959249156,0.028267662373442772,0.0014557846122323073,0.006474694506655097,0.0054557662959249156,0.005455766295924915,0.06981304969187786,0.06981304969187786,1.0,13217796.254976282,22.0,6.333333333333333,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,16797177.126534954,0.0,0.0,344.2479370882765,235826.15017771185,17662231.748551507,486104.08936308266,-3806310.0,-953016.0,884691.0,235793.0,963.8780005555552,9.638780005555554e-06,963.8780005555551,2.618808333609417e-06,1.0,0.728305,1.0,7.1900000000999995,0.8,5.0,68.8495874176553,9.0,344.2479370882765,16797177.126534954,1.0515,0.014900000000000002,16797177.126534954,250277.93918537084,250277.93918537084,235826.15017771185,1635057.6113267806,25195.765689802432,839858.8563267477,16797.177126534953,15117.45941388146,134377.41701227962,50391.531379604865,33594.354253069905,0.05375353376748706,0.035922548863699194,0.001850011266480517,0.008228042585203524,0.0077529310521038276,0.035922548863699194,0.001850011266480517,0.008228042585203524,0.0077529310521038276,0.0077529310521038276,0.09920801798319485,0.09920801798319485,1.0,16797177.126534954,22.0,9.0,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,20376557.998093624,0.0,0.0,446.24732585517324,305700.56504518195,21425950.734995447,609311.279216777,-3806310.0,-953016.0,884691.0,235793.0,963.8780005555552,9.638780005555554e-06,963.8780005555551,2.618808333609417e-06,1.0,0.728305,1.0,9.323333333433332,0.8,5.0,89.24946517103464,11.666666666666666,446.24732585517324,20376557.998093624,1.0515,0.014900000000000002,20376557.998093624,303610.71417159506,303610.71417159506,305700.56504518195,2003100.122487537,30564.836997140435,1018827.8999046813,20376.557998093624,18338.902198284264,163012.463984749,61129.67399428087,40753.11599618725,0.06585315974671901,0.043577435353955606,0.002244237920728719,0.009981390663751952,0.010050095808282738,0.043577435353955606,0.002244237920728719,0.009981390663751952,0.010050095808282738,0.010050095808282736,0.12860298627451186,0.12860298627451186,1.0,20376557.998093624,22.0,11.666666666666666,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,23955938.8696523,0.0,0.0,548.2467146220699,375574.9799126521,25189669.721439395,732518.4690704715,-3806310.0,-953016.0,884691.0,235793.0,963.8780005555552,9.638780005555554e-06,963.8780005555551,2.618808333609417e-06,1.0,0.728305,1.0,11.456666666766665,0.8,5.0,109.64934292441399,14.333333333333332,548.2467146220699,23955938.8696523,1.0515,0.014900000000000002,23955938.8696523,356943.4891578193,356943.4891578193,375574.9799126521,2371142.6336482945,35933.90830447845,1197796.943482615,23955.938869652302,21560.344982687075,191647.51095721842,71867.8166089569,47911.877739304604,0.07795278572595099,0.051232321844212045,0.0026384645749769286,0.01173473874230038,0.012347260564461648,0.051232321844212045,0.0026384645749769286,0.01173473874230038,0.012347260564461648,0.012347260564461648,0.15799795456582882,0.15799795456582882,1.0,23955938.8696523,22.0,14.333333333333332,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,27535319.741210975,0.0,0.0,650.2461033889666,445449.39478012227,28953388.707883343,855725.6589241659,-3806310.0,-953016.0,884691.0,235793.0,963.8780005555552,9.638780005555554e-06,963.8780005555551,2.618808333609417e-06,1.0,0.728305,1.0,13.590000000099998,0.8,5.0,130.04922067779333,17.0,650.2461033889666,27535319.741210975,1.0515,0.014900000000000002,27535319.741210975,410276.26414404355,410276.26414404355,445449.39478012227,2739185.144809052,41302.97961181646,1376765.9870605487,27535.319741210977,24781.787767089878,220282.5579296878,82605.95922363292,55070.63948242195,0.09005241170518298,0.05888720833446847,0.0030326912292251386,0.013488086820848809,0.014644425320640558,0.05888720833446847,0.0030326912292251386,0.013488086820848809,0.014644425320640558,0.014644425320640558,0.18739292285714582,0.18739292285714582,1.0,27535319.741210975,22.0,17.0,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,31114700.61276965,0.0,0.0,752.2454921558633,515323.8096475924,32717107.694327287,978932.8487778602,-3806310.0,-953016.0,884691.0,235793.0,963.8780005555552,9.638780005555554e-06,963.8780005555551,2.618808333609417e-06,1.0,0.728305,1.0,15.72333333343333,0.8,5.0,150.44909843117267,19.666666666666664,752.2454921558633,31114700.61276965,1.0515,0.014900000000000002,31114700.61276965,463609.0391302678,463609.0391302678,515323.8096475924,3107227.655969809,46672.05091915448,1555735.0306384824,31114.700612769648,28003.230551492685,248917.60490215718,93344.10183830895,62229.401225539295,0.10215203768441494,0.0665420948247249,0.003426917883473333,0.015241434899397239,0.01694159007681947,0.0665420948247249,0.003426917883473333,0.015241434899397239,0.01694159007681947,0.01694159007681947,0.21678789114846278,0.21678789114846278,1.0,31114700.61276965,22.0,19.666666666666664,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,34694081.484328315,0.0,0.0,854.2448809227602,585198.2245150626,36480826.680771224,1102140.0386315547,-3806310.0,-953016.0,884691.0,235793.0,963.8780005555552,9.638780005555554e-06,963.8780005555551,2.618808333609417e-06,1.0,0.728305,1.0,17.856666666766664,0.8,5.0,170.84897618455204,22.333333333333332,854.2448809227602,34694081.484328315,1.0515,0.014900000000000002,34694081.484328315,516941.81411649194,516941.81411649194,585198.2245150626,3475270.1671305653,52041.12222649247,1734704.0742164159,34694.081484328315,31224.673335895484,277552.6518746265,104082.24445298495,69388.16296865663,0.11425166366364689,0.0741969813149813,0.0038211445377215425,0.016994782977945662,0.019238754832998382,0.0741969813149813,0.0038211445377215425,0.016994782977945662,0.019238754832998382,0.019238754832998382,0.24618285943977983,0.24618285943977983,1.0,34694081.484328315,22.0,22.333333333333332,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,38273462.355886996,0.0,0.0,956.2442696896569,655072.6393825328,40244545.667215176,1225347.228485249,-3806310.0,-953016.0,884691.0,235793.0,963.8780005555552,9.638780005555554e-06,963.8780005555551,2.618808333609417e-06,1.0,0.728305,1.0,19.9900000001,0.8,5.0,191.2488539379314,25.0,956.2442696896569,38273462.355886996,1.0515,0.014900000000000002,38273462.355886996,570274.5891027163,570274.5891027163,655072.6393825328,3843312.6782913227,57410.1935338305,1913673.1177943498,38273.46235588699,34446.1161202983,306187.69884709595,114820.387067661,76546.92471177399,0.12635128964287887,0.08185186780523775,0.00421537119196976,0.018748131056494095,0.021535919589177294,0.08185186780523775,0.00421537119196976,0.018748131056494095,0.021535919589177294,0.021535919589177294,0.2755778277310968,0.2755778277310968,1.0,38273462.355886996,22.0,25.0,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6128018.013437824,0.0,0.0,39.98839673247656,27393.946737815008,6443610.941129873,118701.41513803862,-3806310.0,-953016.0,884691.0,235793.0,1007.6906369444441,1.0076906369444443e-05,1007.690636944444,2.7378450760462094e-06,1.0,0.728305,1.0,0.7900000000999999,0.8,5.0,7.997679346495312,1.0,39.98839673247656,6128018.013437824,1.0515,0.014900000000000002,6128018.013437824,91307.46840022359,91307.46840022359,27393.946737815008,537867.5539575083,9192.027020156736,306400.9006718912,6128.018013437824,5515.216212094042,49024.144107502594,18384.054040313473,12256.036026875649,0.016913915329573714,0.012535617163980498,0.0006455842839449969,0.002871277098081129,0.0008614367835670919,0.012535617163980498,0.0006455842839449969,0.002871277098081129,0.0008614367835670919,0.0008614367835670918,0.011023113109243874,0.011023113109243874,1.0,6128018.013437824,23.0,1.0,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9746110.315147014,0.0,0.0,146.62412135241405,100444.47137198837,10248034.996377086,245661.5150676789,-3806310.0,-953016.0,884691.0,235793.0,1007.6906369444441,1.0076906369444443e-05,1007.690636944444,2.7378450760462094e-06,1.0,0.728305,1.0,2.923333333433333,0.8,5.0,29.32482427048281,3.6666666666666665,146.62412135241405,9746110.315147014,1.0515,0.014900000000000002,9746110.315147014,145217.04369569052,145217.04369569052,100444.47137198837,912310.8983349053,14619.165472720522,487305.5157573507,9746.110315147014,8771.499283632314,77968.88252117611,29238.330945441045,19492.22063029403,0.028688752788949518,0.019936871510608505,0.0010267488827963426,0.004566530855798666,0.003158601539746003,0.019936871510608505,0.0010267488827963426,0.004566530855798666,0.003158601539746003,0.0031586015397460036,0.04041808140056087,0.04041808140056087,1.0,9746110.315147014,23.0,3.6666666666666665,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,13364202.616856202,0.0,0.0,253.2598459723515,173494.9960061617,14052459.051624298,372621.6149973191,-3806310.0,-953016.0,884691.0,235793.0,1007.6906369444441,1.0076906369444443e-05,1007.690636944444,2.7378450760462094e-06,1.0,0.728305,1.0,5.056666666766667,0.8,5.0,50.651969194470304,6.333333333333333,253.2598459723515,13364202.616856202,1.0515,0.014900000000000002,13364202.616856202,199126.61899115745,199126.61899115745,173494.9960061617,1286754.242712302,20046.303925284305,668210.1308428101,13364.202616856202,12027.782355170584,106913.62093484962,40092.60785056861,26728.405233712405,0.04046359024832531,0.027338125857236512,0.0014079134816476807,0.006261784613516204,0.005455766295924914,0.027338125857236512,0.0014079134816476807,0.006261784613516204,0.005455766295924914,0.005455766295924914,0.06981304969187785,0.06981304969187785,1.0,13364202.616856202,23.0,6.333333333333333,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,16982294.918565404,0.0,0.0,359.89557059228906,246545.52064033507,17856883.106871523,499581.71492695966,-3806310.0,-953016.0,884691.0,235793.0,1007.6906369444441,1.0076906369444443e-05,1007.690636944444,2.7378450760462094e-06,1.0,0.728305,1.0,7.190000000099999,0.8,5.0,71.97911411845782,9.0,359.89557059228906,16982294.918565404,1.0515,0.014900000000000002,16982294.918565404,253036.19428662455,253036.19428662455,246545.52064033507,1661197.5870897,25473.442377848107,849114.7459282703,16982.294918565403,15284.065426708865,135858.35934852323,50946.884755696214,33964.58983713081,0.052238427707701145,0.034739380203864544,0.0017890780804990262,0.007957038371233748,0.007752931052103826,0.034739380203864544,0.0017890780804990262,0.007957038371233748,0.007752931052103826,0.007752931052103826,0.09920801798319487,0.09920801798319487,1.0,16982294.918565404,23.0,9.0,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,20600387.22027459,0.0,0.0,466.5312952122265,319596.0452745084,21661307.162118737,626541.8148565998,-3806310.0,-953016.0,884691.0,235793.0,1007.6906369444441,1.0076906369444443e-05,1007.690636944444,2.7378450760462094e-06,1.0,0.728305,1.0,9.323333333433332,0.8,5.0,93.3062590424453,11.666666666666666,466.5312952122265,20600387.22027459,1.0515,0.014900000000000002,20600387.22027459,306945.7695820914,306945.7695820914,319596.0452745084,2035640.9314670966,30900.580830411887,1030019.3610137296,20600.38722027459,18540.34849824713,164803.09776219673,61801.161660823775,41200.77444054918,0.06401326516707694,0.042140634550492544,0.0021702426793503643,0.009652292128951283,0.010050095808282738,0.042140634550492544,0.0021702426793503643,0.009652292128951283,0.010050095808282738,0.010050095808282738,0.12860298627451183,0.12860298627451183,1.0,20600387.22027459,23.0,11.666666666666666,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,24218479.521983784,0.0,0.0,573.167019832164,392646.5699086818,25465731.21736595,753501.9147862402,-3806310.0,-953016.0,884691.0,235793.0,1007.6906369444441,1.0076906369444443e-05,1007.690636944444,2.7378450760462094e-06,1.0,0.728305,1.0,11.456666666766665,0.8,5.0,114.63340396643281,14.333333333333332,573.167019832164,24218479.521983784,1.0515,0.014900000000000002,24218479.521983784,360855.3448775584,360855.3448775584,392646.5699086818,2410084.275844494,36327.719282975675,1210923.9760991891,24218.479521983783,21796.631569785408,193747.83617587027,72655.43856595135,48436.95904396757,0.07578810262645275,0.04954188889712056,0.002551407278201717,0.011347545886668824,0.012347260564461648,0.04954188889712056,0.002551407278201717,0.011347545886668824,0.012347260564461648,0.01234726056446165,0.15799795456582885,0.15799795456582885,1.0,24218479.521983784,23.0,14.333333333333332,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,27836571.823692977,0.0,0.0,679.8027444521015,465697.0945428551,29270155.272613168,880462.0147158805,-3806310.0,-953016.0,884691.0,235793.0,1007.6906369444441,1.0076906369444443e-05,1007.690636944444,2.7378450760462094e-06,1.0,0.728305,1.0,13.5900000001,0.8,5.0,135.96054889042028,17.0,679.8027444521015,27836571.823692977,1.0515,0.014900000000000002,27836571.823692977,414764.9201730254,414764.9201730254,465697.0945428551,2784527.620221891,41754.85773553947,1391828.591184649,27836.57182369298,25052.91464132368,222692.57458954383,83509.71547107893,55673.14364738596,0.08756294008582856,0.05694314324374858,0.0029325718770530558,0.013042799644386364,0.014644425320640562,0.05694314324374858,0.0029325718770530558,0.013042799644386364,0.014644425320640562,0.01464442532064056,0.18739292285714584,0.18739292285714584,1.0,27836571.823692977,23.0,17.0,default,OzoneZO,ozone
