fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_hydrogen_peroxide,fs.costing.aggregate_flow_costs[electricity],fs.costing.aggregate_flow_costs[hydrogen_peroxide],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.ozone_aop.ozone_capital_a_parameter[default],fs.costing.ozone_aop.ozone_capital_b_parameter[default],fs.costing.ozone_aop.ozone_capital_c_parameter[default],fs.costing.ozone_aop.ozone_capital_d_parameter[default],fs.costing.ozone_aop.aop_capital_a_parameter[default],fs.costing.ozone_aop.aop_capital_b_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[toc],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[toc],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,toc]",fs.unit.contact_time,fs.unit.concentration_time,fs.unit.mass_transfer_efficiency,fs.unit.specific_energy_coeff,fs.unit.ozone_flow_mass,fs.unit.ozone_consumption,fs.unit.electricity[0.0],fs.unit.oxidant_dose,fs.unit.chemical_flow_mass[0.0],fs.unit.ozone_toc_ratio,fs.unit.oxidant_ozone_ratio,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[OzoneAOPZO],fs.costing.LCOW_aggregate_indirect_capex[OzoneAOPZO],fs.costing.LCOW_aggregate_fixed_opex[OzoneAOPZO],fs.costing.LCOW_aggregate_variable_opex[OzoneAOPZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.LCOW_aggregate_variable_opex[hydrogen_peroxide],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.costing.ozone_system_capital_cost,fs.unit.costing.aop_capital_cost,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,flow_mgd,dose,oxidant_dose,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8456811.662337927,0.0,0.0,24.920305210094085,4.3812636827015234e-05,17071.58999602964,2831.074401425639,8892337.462948332,145909.15816629038,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,43.812636388888876,4.3812636388888877e-07,43.812636388888876,1.1903674243679165e-07,1.0,0.728305,1.0,11.456666666766665,0.8,5.0,4.984061042018817,14.333333333333332,24.920305210094085,1.0,4.3812636827015234e-05,1146.6666781333329,0.0872093023255814,8456811.662337927,1.0515,0.014900000000000002,8456811.662337927,126006.49376883513,126006.49376883513,19902.66439745528,724368.471349185,12685.21749350689,422840.5831168964,8456.811662337926,7611.130496104135,67654.49329870341,25370.43498701378,16913.623324675853,0.5239093876147017,0.3978873958061474,0.020491200884016625,0.09113591714303487,0.014394873781502907,0.3978873958061474,0.020491200884016625,0.09113591714303487,0.014394873781502907,0.012347260564461646,0.0020476132170412606,0.15799795456582882,0.15799795456582882,5699648.114120744,2757163.548217182,1.0,8456811.662337927,1.0,14.333333333333332,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10357251.761151612,0.0,0.0,24.920305210094085,0.0004381263682701524,17071.58999602964,28310.74401425639,10890650.226850921,199705.3852514451,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,43.812636388888876,4.3812636388888877e-07,43.812636388888876,1.1903674243679165e-07,1.0,0.728305,1.0,11.456666666766665,0.8,5.0,4.984061042018817,14.333333333333332,24.920305210094085,10.0,0.0004381263682701524,1146.6666781333329,0.8720930232558141,10357251.761151612,1.0515,0.014900000000000002,10357251.761151612,154323.05124115903,154323.05124115903,45382.33401028603,908157.8114654371,15535.877641727418,517862.58805758064,10357.251761151612,9321.526585036452,82858.0140892129,31071.755283454837,20714.503522303225,0.6568375373601912,0.48730184560051704,0.02509604504842669,0.11161625397637323,0.03282339273487425,0.48730184560051704,0.02509604504842669,0.11161625397637323,0.03282339273487425,0.012347260564461646,0.020476132170412605,0.15799795456582882,0.15799795456582882,5699648.114120744,4657603.647030869,1.0,10357251.761151612,1.0,14.333333333333332,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9344315.606973985,0.0,0.0,29.55664106313485,4.3812636827015234e-05,20247.699762732835,2831.074401425639,9825547.860733146,162309.07670807085,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,43.812636388888876,4.3812636388888877e-07,43.812636388888876,1.1903674243679165e-07,1.0,0.728305,1.0,13.5900000001,0.8,5.0,5.91132821262697,17.0,29.55664106313485,1.0,4.3812636827015234e-05,1360.0000135999996,0.07352941176470587,9344315.606973985,1.0515,0.014900000000000002,9344315.606973985,139230.3025439124,139230.3025439124,23078.774164158473,801475.0654987034,14016.473410460978,467215.7803486993,9344.315606973985,8409.884046276587,74754.52485579188,28032.946820921956,18688.63121394797,0.5796777846663952,0.43964386945112166,0.022641659276732774,0.10070021740085895,0.016692038537681822,0.43964386945112166,0.022641659276732774,0.10070021740085895,0.016692038537681822,0.014644425320640562,0.0020476132170412606,0.18739292285714584,0.18739292285714584,6587152.058756802,2757163.548217182,1.0,9344315.606973985,1.0,17.0,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,11244755.705787672,0.0,0.0,29.55664106313485,0.0004381263682701524,20247.699762732835,28310.74401425639,11823860.624635737,216105.30379322555,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,43.812636388888876,4.3812636388888877e-07,43.812636388888876,1.1903674243679165e-07,1.0,0.728305,1.0,13.5900000001,0.8,5.0,5.91132821262697,17.0,29.55664106313485,10.0,0.0004381263682701524,1360.0000135999996,0.7352941176470588,11244755.705787672,1.0515,0.014900000000000002,11244755.705787672,167546.8600162363,167546.8600162363,48558.443776989225,985264.4056149556,16867.133558681508,562237.7852893836,11244.755705787671,10120.280135208906,89958.04564630137,33734.267117363015,22489.511411575342,0.7126059344118847,0.5290583192454914,0.02724650344114284,0.12118055423419734,0.03512055749105317,0.5290583192454914,0.02724650344114284,0.12118055423419734,0.03512055749105317,0.014644425320640562,0.020476132170412605,0.18739292285714584,0.18739292285714584,6587152.058756802,4657603.647030869,1.0,11244755.705787672,1.0,17.0,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10231819.551610049,0.0,0.0,34.19297691617561,4.3812636827015234e-05,23423.809529436025,2831.074401425639,10758758.258517968,178708.9952498514,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,43.812636388888876,4.3812636388888877e-07,43.812636388888876,1.1903674243679165e-07,1.0,0.728305,1.0,15.723333333433331,0.8,5.0,6.8385953832351225,19.666666666666664,34.19297691617561,1.0,4.3812636827015234e-05,1573.333349066666,0.06355932203389832,10231819.551610049,1.0515,0.014900000000000002,10231819.551610049,152454.11131898974,152454.11131898974,26254.883930861663,878581.6596482223,15347.729327415074,511590.97758050245,10231.81955161005,9208.637596449045,81854.5564128804,30695.45865483015,20463.6391032201,0.6354461817180889,0.48140034309609614,0.024792117669448922,0.1102645176586831,0.018989203293860734,0.48140034309609614,0.024792117669448922,0.1102645176586831,0.018989203293860734,0.016941590076819474,0.0020476132170412606,0.21678789114846284,0.21678789114846284,7474656.003392867,2757163.548217182,1.0,10231819.551610049,1.0,19.666666666666664,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,12132259.650423735,0.0,0.0,34.19297691617561,0.0004381263682701524,23423.809529436025,28310.74401425639,12757071.022420557,232505.2223350061,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,43.812636388888876,4.3812636388888877e-07,43.812636388888876,1.1903674243679165e-07,1.0,0.728305,1.0,15.723333333433331,0.8,5.0,6.8385953832351225,19.666666666666664,34.19297691617561,10.0,0.0004381263682701524,1573.333349066666,0.6355932203389831,12132259.650423735,1.0515,0.014900000000000002,12132259.650423735,180770.66879131368,180770.66879131368,51734.55354369241,1062370.9997644746,18198.389475635602,606612.9825211868,12132.259650423735,10919.033685381362,97058.07720338988,36396.778951271204,24264.51930084747,0.7683743314635785,0.5708147928904659,0.029396961833859075,0.1307448544920215,0.03741772224723208,0.5708147928904659,0.029396961833859075,0.1307448544920215,0.03741772224723208,0.016941590076819474,0.020476132170412605,0.21678789114846284,0.21678789114846284,7474656.003392867,4657603.647030869,1.0,12132259.650423735,1.0,19.666666666666664,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,11119323.496246103,0.0,0.0,38.82931276921637,4.3812636827015234e-05,26599.91929613921,2831.074401425639,11691968.656302778,195108.9137916318,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,43.812636388888876,4.3812636388888877e-07,43.812636388888876,1.1903674243679165e-07,1.0,0.728305,1.0,17.856666666766664,0.8,5.0,7.765862553843275,22.333333333333332,38.82931276921637,1.0,4.3812636827015234e-05,1786.6666845333325,0.05597014925373135,11119323.496246103,1.0515,0.014900000000000002,11119323.496246103,165677.92009406697,165677.92009406697,29430.99369756485,955688.2537977404,16678.985244369156,555966.1748123051,11119.323496246103,10007.391146621494,88954.58796996882,33357.97048873831,22238.646992492206,0.6912145787697821,0.5231568167410702,0.026942576062165158,0.11982881791650715,0.021286368050039646,0.5231568167410702,0.026942576062165158,0.11982881791650715,0.021286368050039646,0.019238754832998382,0.0020476132170412606,0.24618285943977983,0.24618285943977983,8362159.94802892,2757163.548217182,1.0,11119323.496246103,1.0,22.333333333333332,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,13019763.59505979,0.0,0.0,38.82931276921637,0.0004381263682701524,26599.91929613921,28310.74401425639,13690281.42020537,248905.14087678646,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,43.812636388888876,4.3812636388888877e-07,43.812636388888876,1.1903674243679165e-07,1.0,0.728305,1.0,17.856666666766664,0.8,5.0,7.765862553843275,22.333333333333332,38.82931276921637,10.0,0.0004381263682701524,1786.6666845333325,0.5597014925373135,13019763.59505979,1.0515,0.014900000000000002,13019763.59505979,193994.47756639088,193994.47756639088,54910.6633103956,1139477.5939139926,19529.645392589686,650988.1797529896,13019.76359505979,11717.787235553811,104158.10876047832,39059.29078517937,26039.52719011958,0.8241427285152717,0.6125712665354399,0.031547420226575223,0.14030915474984554,0.03971488700341099,0.6125712665354399,0.031547420226575223,0.14030915474984554,0.03971488700341099,0.019238754832998382,0.020476132170412605,0.24618285943977983,0.24618285943977983,8362159.94802892,4657603.647030869,1.0,13019763.59505979,1.0,22.333333333333332,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,12006827.440882165,0.0,0.0,43.465648622257135,4.3812636827015234e-05,29776.029062842405,2831.074401425639,12625179.054087598,211508.8323334123,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,43.812636388888876,4.3812636388888877e-07,43.812636388888876,1.1903674243679165e-07,1.0,0.728305,1.0,19.9900000001,0.8,5.0,8.693129724451428,25.0,43.465648622257135,1.0,4.3812636827015234e-05,2000.0000199999995,0.049999999999999996,12006827.440882165,1.0515,0.014900000000000002,12006827.440882165,178901.72886914428,178901.72886914428,32607.103464268042,1032794.8479472592,18010.241161323247,600341.3720441082,12006.827440882165,10806.14469679395,96054.61952705732,36020.482322646494,24013.65488176433,0.7469829758214758,0.5649132903860445,0.02909303445488139,0.12939311817433127,0.023583532806218558,0.5649132903860445,0.02909303445488139,0.12939311817433127,0.023583532806218558,0.021535919589177298,0.0020476132170412606,0.27557782773109685,0.27557782773109685,9249663.892664984,2757163.548217182,1.0,12006827.440882165,1.0,25.0,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,13907267.539695852,0.0,0.0,43.465648622257135,0.0004381263682701524,29776.029062842405,28310.74401425639,14623491.817990188,265305.059418567,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,43.812636388888876,4.3812636388888877e-07,43.812636388888876,1.1903674243679165e-07,1.0,0.728305,1.0,19.9900000001,0.8,5.0,8.693129724451428,25.0,43.465648622257135,10.0,0.0004381263682701524,2000.0000199999995,0.5,13907267.539695852,1.0515,0.014900000000000002,13907267.539695852,207218.28634146822,207218.28634146822,58086.7730770988,1216584.1880635112,20860.901309543777,695363.3769847926,13907.267539695851,12516.540785726267,111258.14031756681,41721.80261908755,27814.535079391702,0.8799111255669652,0.6543277401804143,0.03369787861929146,0.1498734550076697,0.0420120517595899,0.6543277401804143,0.03369787861929146,0.1498734550076697,0.0420120517595899,0.021535919589177298,0.020476132170412605,0.27557782773109685,0.27557782773109685,9249663.892664984,4657603.647030869,1.0,13907267.539695852,1.0,25.0,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6984806.919532455,0.0,0.0,6.374961797931046,0.00016064633503238917,4367.150929216885,10380.606138560674,7344524.475888376,118821.38016881116,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,160.64633342592586,1.606463334259259e-06,160.64633342592586,4.364680556015694e-07,1.0,0.728305,1.0,0.7900000000999999,0.8,5.0,1.2749923595862092,1.0,6.374961797931046,1.0,0.00016064633503238917,80.00000079999995,1.2500000000000002,6984806.919532455,1.0515,0.014900000000000002,6984806.919532455,104073.62310103359,104073.62310103359,14747.757067777558,596593.2373075661,10477.210379298682,349240.3459766228,6984.806919532455,6286.326227579209,55878.45535625964,20954.420758597364,13969.61383906491,0.1176802377050581,0.08962651259086968,0.0046157653984297995,0.020528909715150295,0.002909050000608352,0.08962651259086968,0.0046157653984297995,0.020528909715150295,0.002909050000608352,0.0008614367835670917,0.00204761321704126,0.011023113109243874,0.011023113109243874,3278450.907833814,3706356.0116986404,1.0,6984806.919532455,3.6666666666666665,1.0,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9539500.343383143,0.0,0.0,6.374961797931046,0.0016064633503238917,4367.150929216885,103806.06138560675,10030784.611067375,250311.76743123247,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,160.64633342592586,1.606463334259259e-06,160.64633342592586,4.364680556015694e-07,1.0,0.728305,1.0,0.7900000000999999,0.8,5.0,1.2749923595862092,1.0,6.374961797931046,10.0,0.0016064633503238917,80.00000079999995,12.500000000000004,9539500.343383143,1.0515,0.014900000000000002,9539500.343383143,142138.55511640885,142138.55511640885,108173.21231482364,902828.701362319,14309.250515074715,476975.01716915716,9539.500343383143,8585.55030904483,76316.00274706514,28618.50103014943,19079.000686766285,0.17808632337629618,0.1224074133310568,0.006303981786549434,0.028037359304710248,0.021337568953979695,0.1224074133310568,0.006303981786549434,0.028037359304710248,0.021337568953979695,0.0008614367835670917,0.020476132170412605,0.011023113109243874,0.011023113109243874,3278450.907833814,6261049.435549328,1.0,9539500.343383143,3.6666666666666665,1.0,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9003809.359999098,0.0,0.0,23.374859925747167,0.00016064633503238917,16012.886740461912,10380.606138560674,9467505.542039052,160550.25234300914,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,160.64633342592586,1.606463334259259e-06,160.64633342592586,4.364680556015694e-07,1.0,0.728305,1.0,2.923333333433333,0.8,5.0,4.674971985149433,3.6666666666666665,23.374859925747167,1.0,0.00016064633503238917,293.33333626666644,0.340909090909091,9003809.359999098,1.0515,0.014900000000000002,9003809.359999098,134156.7594639866,134156.7594639866,26393.492879022586,776425.074483121,13505.714039998647,450190.46799995494,9003.809359999099,8103.428423999188,72030.47487999279,27011.428079997295,18007.618719998198,0.15315273726147943,0.11553362065214633,0.005949981463585532,0.026462920388960337,0.005206214756787264,0.11553362065214633,0.005949981463585532,0.026462920388960337,0.005206214756787264,0.003158601539746003,0.00204761321704126,0.04041808140056087,0.04041808140056087,5297453.348300456,3706356.0116986404,1.0,9003809.359999098,3.6666666666666665,3.6666666666666665,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,11558502.783849783,0.0,0.0,23.374859925747167,0.0016064633503238917,16012.886740461912,103806.06138560675,12153765.677218048,292040.6396054305,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,160.64633342592586,1.606463334259259e-06,160.64633342592586,4.364680556015694e-07,1.0,0.728305,1.0,2.923333333433333,0.8,5.0,4.674971985149433,3.6666666666666665,23.374859925747167,10.0,0.0016064633503238917,293.33333626666644,3.40909090909091,11558502.783849783,1.0515,0.014900000000000002,11558502.783849783,172221.6914793618,172221.6914793618,119818.94812606866,1082660.538537874,17337.754175774677,577925.1391924892,11558.502783849783,10402.652505464806,92468.02227079826,34675.50835154935,23117.005567699565,0.2135588229327175,0.14831452139233342,0.00763819785170519,0.03397136997852028,0.023634733710158604,0.14831452139233342,0.00763819785170519,0.03397136997852028,0.023634733710158604,0.003158601539746003,0.020476132170412605,0.04041808140056087,0.04041808140056087,5297453.348300456,6261049.435549328,1.0,11558502.783849783,3.6666666666666665,3.6666666666666665,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,11022811.800465737,0.0,0.0,40.37475805356329,0.00016064633503238917,27658.62255170694,10380.606138560674,11590486.608189724,202279.12451720715,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,160.64633342592586,1.606463334259259e-06,160.64633342592586,4.364680556015694e-07,1.0,0.728305,1.0,5.056666666766667,0.8,5.0,8.074951610712658,6.333333333333333,40.37475805356329,1.0,0.00016064633503238917,506.66667173333303,0.1973684210526316,11022811.800465737,1.0515,0.014900000000000002,11022811.800465737,164239.8958269395,164239.8958269395,38039.22869026761,956256.911658676,16534.217700698606,551140.5900232869,11022.811800465737,9920.530620419164,88182.4944037259,33068.43540139721,22045.623600931474,0.18862523681790078,0.14144072871342292,0.007284197528741288,0.03239693106277036,0.007503379512966176,0.14144072871342292,0.007284197528741288,0.03239693106277036,0.007503379512966176,0.005455766295924915,0.00204761321704126,0.06981304969187786,0.06981304969187786,7316455.788767097,3706356.0116986404,1.0,11022811.800465737,3.6666666666666665,6.333333333333333,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,13577505.224316426,0.0,0.0,40.37475805356329,0.0016064633503238917,27658.62255170694,103806.06138560675,14276746.74336872,333769.5117796284,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,160.64633342592586,1.606463334259259e-06,160.64633342592586,4.364680556015694e-07,1.0,0.728305,1.0,5.056666666766667,0.8,5.0,8.074951610712658,6.333333333333333,40.37475805356329,10.0,0.0016064633503238917,506.66667173333303,1.973684210526316,13577505.224316426,1.0515,0.014900000000000002,13577505.224316426,202304.82784231476,202304.82784231476,131464.68393731368,1262492.3757134287,20366.25783647464,678875.2612158214,13577.505224316426,12219.754701884784,108620.04179453141,40732.51567294928,27155.010448632853,0.2490313224891388,0.17422162945361008,0.008972413916860923,0.03990538065233032,0.02593189846633752,0.17422162945361008,0.008972413916860923,0.03990538065233032,0.02593189846633752,0.005455766295924915,0.020476132170412605,0.06981304969187786,0.06981304969187786,7316455.788767097,6261049.435549328,1.0,13577505.224316426,3.6666666666666665,6.333333333333333,10,default,OzoneAOPZO,ozone_aop
