fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_ammonia,fs.costing.aggregate_flow_costs[electricity],fs.costing.aggregate_flow_costs[ammonia],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.chemical_addition.capital_a_parameter[ammonia],fs.costing.chemical_addition.capital_b_parameter[ammonia],fs.unit.properties[0.0].flow_mass_comp[H2O],fs.unit.properties[0.0].flow_mass_comp[tds],fs.unit.chemical_dosage,fs.unit.solution_density,fs.unit.ratio_in_solution,fs.unit.chemical_flow_vol[0.0],fs.unit.chemical_flow_mass,fs.unit.electricity[0.0],fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[ChemicalAdditionZO],fs.costing.LCOW_aggregate_indirect_capex[ChemicalAdditionZO],fs.costing.LCOW_aggregate_fixed_opex[ChemicalAdditionZO],fs.costing.LCOW_aggregate_variable_opex[ChemicalAdditionZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.LCOW_aggregate_variable_opex[ammonia],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.lift_height,fs.unit.eta_pump,fs.unit.eta_motor,flow_mgd,dose,subtype,unit_class,unit,fs.costing.aggregate_flow_alum,fs.costing.aggregate_flow_costs[alum],fs.costing.chemical_addition.capital_a_parameter[alum],fs.costing.chemical_addition.capital_b_parameter[alum],fs.costing.LCOW_aggregate_variable_opex[alum],fs.costing.aggregate_flow_anhydrous_ammonia,fs.costing.aggregate_flow_costs[anhydrous_ammonia],fs.costing.chemical_addition.capital_a_parameter[anhydrous_ammonia],fs.costing.chemical_addition.capital_b_parameter[anhydrous_ammonia],fs.costing.LCOW_aggregate_variable_opex[anhydrous_ammonia],fs.costing.aggregate_flow_anti-scalant,fs.costing.aggregate_flow_costs[anti-scalant],fs.costing.chemical_addition.capital_a_parameter[anti-scalant],fs.costing.chemical_addition.capital_b_parameter[anti-scalant],fs.costing.LCOW_aggregate_variable_opex[anti-scalant],fs.costing.aggregate_flow_caustic_soda,fs.costing.aggregate_flow_costs[caustic_soda],fs.costing.chemical_addition.capital_a_parameter[caustic_soda],fs.costing.chemical_addition.capital_b_parameter[caustic_soda],fs.costing.LCOW_aggregate_variable_opex[caustic_soda],fs.costing.aggregate_flow_ferric_chloride,fs.costing.aggregate_flow_costs[ferric_chloride],fs.costing.chemical_addition.capital_a_parameter[ferric_chloride],fs.costing.chemical_addition.capital_b_parameter[ferric_chloride],fs.costing.LCOW_aggregate_variable_opex[ferric_chloride],fs.costing.aggregate_flow_hydrochloric_acid,fs.costing.aggregate_flow_costs[hydrochloric_acid],fs.costing.chemical_addition.capital_a_parameter[hydrochloric_acid],fs.costing.chemical_addition.capital_b_parameter[hydrochloric_acid],fs.costing.LCOW_aggregate_variable_opex[hydrochloric_acid],fs.costing.aggregate_flow_lime,fs.costing.aggregate_flow_costs[lime],fs.costing.chemical_addition.capital_a_parameter[lime],fs.costing.chemical_addition.capital_b_parameter[lime],fs.costing.LCOW_aggregate_variable_opex[lime],fs.costing.aggregate_flow_sodium_bisulfite,fs.costing.aggregate_flow_costs[sodium_bisulfite],fs.costing.chemical_addition.capital_a_parameter[sodium_bisulfite],fs.costing.chemical_addition.capital_b_parameter[sodium_bisulfite],fs.costing.LCOW_aggregate_variable_opex[sodium_bisulfite],fs.costing.aggregate_flow_sulfuric_acid,fs.costing.aggregate_flow_costs[sulfuric_acid],fs.costing.chemical_addition.capital_a_parameter[sulfuric_acid],fs.costing.chemical_addition.capital_b_parameter[sulfuric_acid],fs.costing.LCOW_aggregate_variable_opex[sulfuric_acid]
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,56837.000770948915,0.0,0.0,0.000927211941016816,,0.6351841184533445,,59764.1063106528,153627.3520540113,,,744.8148186111109,0.000744814818611111,5.0,1480.0,1.0,2.5162687953578697e-06,0.003724077817129647,0.000927211941016816,56837.000770948915,1.0515,0.014900000000000002,16716.764932632035,846.8713114871389,846.8713114871389,152780.4807425242,157515.0929358095,85.25550115642338,2841.850038547446,56.83700077094892,51.15330069385403,454.69600616759135,170.51100231284676,113.67400154189784,0.006701460525376417,4.6265409165410184e-05,0.00011913805514184776,3.603003723787665e-05,0.006500027023831283,4.6265409165410184e-05,0.00011913805514184776,3.603003723787665e-05,0.006500027023831283,2.7023831283874364e-08,,3.458022162157529e-07,3.458022162157529e-07,3.4,16716.764932632035,100,0.9,0.9,17.0,5,sodium_bisulfite,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,87224.3189030001,0.0,0.0,0.001854423882033632,,1.270368236906689,,91716.37132650465,306860.60383670306,,,744.8148186111109,0.000744814818611111,10.0,1480.0,1.0,5.032537590715739e-06,0.007448155634259294,0.001854423882033632,87224.3189030001,1.0515,0.014900000000000002,25654.21144205885,1299.6423516547015,1299.6423516547015,305560.9614850484,312826.88541184773,130.83647835450014,4361.215945150005,87.2243189030001,78.5018870127001,697.7945512240008,261.6729567090003,174.4486378060002,0.013309181899910203,7.10007345300347e-05,0.00018283399148829238,5.529312622931094e-05,0.013000054047662565,7.10007345300347e-05,0.00018283399148829238,5.529312622931094e-05,0.013000054047662565,5.404766256774873e-08,,6.916044324315058e-07,6.916044324315058e-07,3.4,25654.21144205885,100,0.9,0.9,17.0,10,sodium_bisulfite,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,133857.90426825223,0.0,0.0,0.0037088477640672642,,2.540736473813378,,140751.58633806725,613116.4057436937,,,744.8148186111109,0.000744814818611111,20.0,1480.0,1.0,1.0065075181431479e-05,0.014896311268518588,0.0037088477640672642,133857.90426825223,1.0515,0.014900000000000002,39369.9718436036,1994.4827735969584,1994.4827735969584,611121.9229700968,622272.4984248105,200.78685640237833,6692.895213412612,133.85790426825224,120.47211384142702,1070.863234146018,401.57371280475667,267.7158085365045,0.02647450797569372,0.0001089605473017925,0.0002805843053568459,8.485502770994886e-05,0.02600010809532513,0.0001089605473017925,0.0002805843053568459,8.485502770994886e-05,0.02600010809532513,1.0809532513549746e-07,,1.3832088648630117e-06,1.3832088648630117e-06,3.4,39369.9718436036,100,0.9,0.9,17.0,20,sodium_bisulfite,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,153647.22405882302,0.0,0.0,0.00463605970508408,,3.175920592266723,,161560.05609785242,766191.7473510975,,,744.8148186111109,0.000744814818611111,25.0,1480.0,1.0,1.2581343976789349e-05,0.018620389085648236,0.00463605970508408,153647.22405882302,1.0515,0.014900000000000002,45190.36001730089,2289.343638476463,2289.343638476463,763902.4037126211,776701.4608519129,230.47083608823453,7682.3612029411515,153.647224058823,138.28250165294074,1229.177792470584,460.94167217646907,307.294448117646,0.033044669452865987,0.00012506908513449034,0.0003220654011298261,9.73998474452463e-05,0.03250013511915641,0.00012506908513449034,0.0003220654011298261,9.73998474452463e-05,0.03250013511915641,1.3511915641937183e-07,,1.7290110810787647e-06,1.7290110810787647e-06,3.4,45190.36001730089,100,0.9,0.9,17.0,25,sodium_bisulfite,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,235793.13278468302,0.0,0.0,0.00927211941016816,,6.351841184533446,,247936.4791230942,1531318.125103734,,,744.8148186111109,0.000744814818611111,50.0,1480.0,1.0,2.5162687953578697e-05,0.03724077817129647,0.00927211941016816,235793.13278468302,1.0515,0.014900000000000002,69350.92140725971,3513.3176784917773,3513.3176784917773,1527804.8074252422,1547446.7488794422,353.6896991770245,11789.656639234152,235.79313278468302,212.21381950621475,1886.3450622774642,707.379398354049,471.58626556936605,0.06583593425528877,0.0001919359856907369,0.0004942543567522168,0.000149473674532983,0.06500027023831283,0.0001919359856907369,0.0004942543567522168,0.000149473674532983,0.06500027023831283,2.7023831283874365e-07,,3.4580221621575294e-06,3.4580221621575294e-06,3.4,69350.92140725971,100,0.9,0.9,17.0,50,sodium_bisulfite,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,302926.97047631006,0.0,0.0,0.013908179115252238,,9.527761776800167,,318527.70945584006,2296220.82299796,,,744.8148186111109,0.000744814818611111,75.0,1480.0,1.0,3.774403193036804e-05,0.055861167256944705,0.013908179115252238,302926.97047631006,1.0515,0.014900000000000002,89096.16778715001,4513.61186009702,4513.61186009702,2291707.211137863,2316941.5076108957,454.3904557144651,15146.348523815504,302.9269704763101,272.6342734286791,2423.4157638104807,908.7809114289302,605.8539409526202,0.09857399544047538,0.00024658303651180907,0.0006349759773215596,0.00019203106917276542,0.09750040535746923,0.00024658303651180907,0.0006349759773215596,0.00019203106917276542,0.09750040535746923,4.0535746925811545e-07,,5.187033243236293e-06,5.187033243236293e-06,3.4,89096.16778715001,100,0.9,0.9,17.0,75,sodium_bisulfite,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,361857.50708473317,0.0,0.0,0.01854423882033632,,12.703682369066893,,380493.168699597,3061001.291706047,,,744.8148186111109,0.000744814818611111,100.0,1480.0,1.0,5.0325375907157395e-05,0.07448155634259294,0.01854423882033632,361857.50708473317,1.0515,0.014900000000000002,106428.67855433328,5391.676855562525,5391.676855562525,3055609.6148504843,3085752.9183681975,542.7862606270998,18092.875354236658,361.8575070847332,325.6717563762599,2894.8600566778655,1085.5725212541995,723.7150141694664,0.13128298366897878,0.00029455258718379747,0.000758502367256997,0.00022938823791230248,0.13000054047662565,0.00029455258718379747,0.000758502367256997,0.00022938823791230248,0.13000054047662565,5.404766256774874e-07,,6.916044324315059e-06,6.916044324315059e-06,3.4,106428.67855433328,100,0.9,0.9,17.0,100,sodium_bisulfite,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,415353.8916685527,0.0,0.0,0.023180298525420397,,15.879602961333612,,436744.6170894832,3825700.791548966,,,744.8148186111109,0.000744814818611111,125.0,1480.0,1.0,6.290671988394674e-05,0.09310194542824117,0.023180298525420397,415353.8916685527,1.0515,0.014900000000000002,122162.90931428022,6188.772985861436,6188.772985861436,3819512.0185631043,3854111.6556542227,623.0308375028291,20767.694583427638,415.3538916685527,373.8185025016975,3322.8311333484216,1246.0616750056581,830.7077833371054,0.16397271295954738,0.0003380987294514876,0.0008706380382105257,0.0002633005961033064,0.16250067559578205,0.0003380987294514876,0.0008706380382105257,0.0002633005961033064,0.16250067559578205,6.75595782096859e-07,,8.64505540539382e-06,8.64505540539382e-06,3.4,122162.90931428022,100,0.9,0.9,17.0,125,sodium_bisulfite,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,637418.5796766691,0.0,0.0,0.04636059705084079,,31.759205922667224,,670245.6365300175,7648521.573963391,,,744.8148186111109,0.000744814818611111,250.0,1480.0,1.0,0.00012581343976789347,0.18620389085648234,0.04636059705084079,637418.5796766691,1.0515,0.014900000000000002,187476.05284607914,9497.53683718237,9497.53683718237,7639024.037126209,7692122.014475962,956.1278695150037,31870.928983833455,637.4185796766691,573.6767217090022,5099.348637413353,1912.2557390300074,1274.8371593533382,0.32726039819813707,0.0005188597392255283,0.001336115714479658,0.0004040715528677852,0.3250013511915641,0.0005188597392255283,0.001336115714479658,0.0004040715528677852,0.3250013511915641,1.351191564193718e-06,,1.729011081078764e-05,1.729011081078764e-05,3.4,187476.05284607914,100,0.9,0.9,17.0,250,sodium_bisulfite,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,978207.8701245114,0.0,0.0,0.09272119410168159,,63.51841184533445,,1028585.5754359239,15292623.371517273,,,744.8148186111109,0.000744814818611111,500.0,1480.0,1.0,0.00025162687953578694,0.3724077817129647,0.09272119410168159,978207.8701245114,1.0515,0.014900000000000002,287708.19709544454,14575.297264855222,14575.297264855222,15278048.074252417,15359534.339302251,1467.311805186767,48910.39350622558,978.2078701245115,880.3870831120604,7825.662960996092,2934.623610373534,1956.415740249023,0.653469525646943,0.0007962627645065191,0.0020504562448807376,0.0006201042544275991,0.6500027023831282,0.0007962627645065191,0.0020504562448807376,0.0006201042544275991,0.6500027023831282,2.702383128387436e-06,,3.458022162157528e-05,3.458022162157528e-05,3.4,287708.19709544454,100,0.9,0.9,17.0,500,sodium_bisulfite,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,23005.910880214487,0.0,0.0,0.00021453139027447892,,0.1469641685833228,,24190.715290545537,35691.99734195412,,,861.6485156481477,0.0008616485156481479,1.0,1480.0,1.0,5.821955252004481e-07,0.0008616493772966632,0.00021453139027447892,23005.910880214487,1.0515,0.014900000000000002,6766.444376533673,342.7880721151959,342.7880721151959,35349.209269838924,37265.6380872225,34.50886632032173,1150.2955440107244,23.005910880214486,20.70531979219304,184.0472870417159,69.01773264064346,46.01182176042897,0.0013704841473437936,1.618761446234765e-05,4.168472600199145e-05,1.2606402113197557e-05,0.0013000054047662567,1.618761446234765e-05,4.168472600199145e-05,1.2606402113197557e-05,0.0013000054047662567,5.404766256774873e-09,,6.916044324315057e-08,6.916044324315057e-08,3.4,6766.444376533673,100,0.9,0.9,19.666666666666664,1,sodium_bisulfite,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,62191.78168698106,0.0,0.0,0.0010726569513723947,,0.7348208429166141,,65394.658443860564,177672.7038963306,,,861.6485156481477,0.0008616485156481479,5.0,1480.0,1.0,2.91097762600224e-06,0.0043082468864833155,0.0010726569513723947,62191.78168698106,1.0515,0.014900000000000002,18291.700496170903,926.6575471360179,926.6575471360179,176746.0463491946,181926.72027468827,93.2876725304716,3109.5890843490533,62.19178168698107,55.97260351828296,497.53425349584853,186.5753450609432,124.38356337396213,0.006690551910882146,4.3759909786539025e-05,0.00011268614369131664,3.407883357300781e-05,0.006500027023831283,4.3759909786539025e-05,0.00011268614369131664,3.407883357300781e-05,0.006500027023831283,2.7023831283874367e-08,,3.458022162157529e-07,3.458022162157529e-07,3.4,18291.700496170903,100,0.9,0.9,19.666666666666664,5,sodium_bisulfite,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,95441.978384329,0.0,0.0,0.002145313902744789,,1.469641685833228,,100357.24027112196,354914.1781763157,,,861.6485156481477,0.0008616485156481479,10.0,1480.0,1.0,5.82195525200448e-06,0.008616493772966631,0.002145313902744789,95441.978384329,1.0515,0.014900000000000002,28071.170113037944,1422.0854779265023,1422.0854779265023,353492.0926983892,361442.5606766483,143.16296757649351,4772.098919216451,95.441978384329,85.89778054589611,763.535827074632,286.32593515298703,190.883956768658,0.013292441106825911,6.715569566680128e-05,0.00017293263191157996,5.229873158496488e-05,0.013000054047662565,6.715569566680128e-05,0.00017293263191157996,5.229873158496488e-05,0.013000054047662565,5.404766256774873e-08,,6.916044324315056e-07,6.916044324315056e-07,3.4,28071.170113037944,100,0.9,0.9,19.666666666666664,10,sodium_bisulfite,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,146469.05090711667,0.0,0.0,0.004290627805489579,,2.939283371666456,,154012.20702883322,709166.5742552945,,,861.6485156481477,0.0008616485156481479,20.0,1480.0,1.0,1.164391050400896e-05,0.017232987545933262,0.004290627805489579,146469.05090711667,1.0515,0.014900000000000002,43079.1326197402,2182.388858516039,2182.388858516039,706984.1853967784,719185.2893424007,219.70357636067502,7323.452545355834,146.46905090711667,131.82214581640503,1171.7524072569333,439.40715272135003,292.93810181423333,0.026448816889695748,0.00010305979794042702,0.0002653892856763936,8.025971075379136e-05,0.02600010809532513,0.00010305979794042702,0.0002653892856763936,8.025971075379136e-05,0.02600010809532513,1.0809532513549746e-07,,1.3832088648630115e-06,1.3832088648630115e-06,3.4,43079.1326197402,100,0.9,0.9,19.666666666666664,20,sodium_bisulfite,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,168122.78068622382,0.0,0.0,0.0053632847568619735,,3.6741042145830702,,176781.10389156436,886235.2611781978,,,861.6485156481477,0.0008616485156481479,25.0,1480.0,1.0,1.4554888130011203e-05,0.02154123443241658,0.0053632847568619735,168122.78068622382,1.0515,0.014900000000000002,49447.87667241877,2505.029432224735,2505.029432224735,883730.231745973,897735.1256814195,252.18417102933574,8406.13903431119,168.12278068622382,151.31050261760146,1344.9822454897906,504.3683420586715,336.24556137244764,0.03301518024139039,0.00011829597924883583,0.0003046239761636772,9.21251668214626e-05,0.03250013511915642,0.00011829597924883583,0.0003046239761636772,9.21251668214626e-05,0.03250013511915642,1.3511915641937183e-07,,1.7290110810787645e-06,1.7290110810787645e-06,3.4,49447.87667241877,100,0.9,0.9,19.666666666666664,25,sodium_bisulfite,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,258007.89694254496,0.0,0.0,0.010726569513723947,,7.348208429166141,,271295.30363508605,1771304.78115639,,,861.6485156481477,0.0008616485156481479,50.0,1480.0,1.0,2.9109776260022406e-05,0.04308246886483316,0.010726569513723947,258007.89694254496,1.0515,0.014900000000000002,75884.67557133676,3844.3176644439204,3844.3176644439204,1767460.463491946,1788952.9299883917,387.01184541381747,12900.394847127249,258.00789694254496,232.2071072482905,2064.0631755403597,774.0236908276349,516.0157938850899,0.0657906789400706,0.00018154170837629994,0.0004674880532398099,0.00014137894014165772,0.06500027023831284,0.00018154170837629994,0.0004674880532398099,0.00014137894014165772,0.06500027023831284,2.702383128387437e-07,,3.458022162157529e-06,3.458022162157529e-06,3.4,75884.67557133676,100,0.9,0.9,19.666666666666664,50,sodium_bisulfite,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,331466.61082424124,0.0,0.0,0.01608985427058592,,11.02231264374921,,348537.14128168975,2656129.5477392,,,861.6485156481477,0.0008616485156481479,75.0,1480.0,1.0,4.3664664390033604e-05,0.06462370329724973,0.01608985427058592,331466.61082424124,1.0515,0.014900000000000002,97490.1796541886,4938.852501281195,4938.852501281195,2651190.6952379188,2678802.3889583508,497.1999162363619,16573.330541212064,331.46661082424123,298.31994974181714,2651.73288659393,994.3998324727238,662.9332216484825,0.09851585525897352,0.00023322935271293305,0.0006005889061710739,0.00018163164262028077,0.09750040535746923,0.00023322935271293305,0.0006005889061710739,0.00018163164262028077,0.09750040535746923,4.0535746925811545e-07,,5.1870332432362934e-06,5.1870332432362934e-06,3.4,97490.1796541886,100,0.9,0.9,19.666666666666664,75,sodium_bisulfite,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
