fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.pump.capital_a_parameter[default],fs.costing.pump.capital_b_parameter[default],fs.costing.pump.reference_state[default],fs.unit.properties[0.0].flow_mass_comp[H2O],fs.unit.properties[0.0].flow_mass_comp[tds],fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[PumpZO],fs.costing.LCOW_aggregate_indirect_capex[PumpZO],fs.costing.LCOW_aggregate_fixed_opex[PumpZO],fs.costing.LCOW_aggregate_variable_opex[PumpZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,flow_mgd,subtype,unit_class,unit,fs.costing.pump.capital_a_parameter[abmet],fs.costing.pump.capital_b_parameter[abmet],fs.costing.pump.reference_state[abmet],fs.costing.pump.capital_a_parameter[gac_feed],fs.costing.pump.capital_b_parameter[gac_feed],fs.costing.pump.reference_state[gac_feed],fs.costing.pump.capital_a_parameter[raw_water],fs.costing.pump.capital_b_parameter[raw_water],fs.costing.pump.reference_state[raw_water],fs.costing.pump.capital_a_parameter[recharge_well],fs.costing.pump.capital_b_parameter[recharge_well],fs.costing.pump.reference_state[recharge_well],fs.costing.pump.capital_a_parameter[ultrafiltration_feed],fs.costing.pump.capital_b_parameter[ultrafiltration_feed],fs.costing.pump.reference_state[ultrafiltration_feed]
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,84327.24350711299,0.0,0.0,1.4903190473311998e-36,1.0209391741490954e-33,88670.0965477293,1256.4759282559837,,,,113.36519665624996,0.011336519665624998,5.218206108982621e-17,0.0,84327.24350711342,1.0515,0.014900000000000002,84327.24350711342,1256.4759282559837,1256.4759282559837,1.0209391741490954e-33,7024.592957392452,126.49086526066948,4216.36217535565,84.327243507113,75.8945191564017,674.617948056904,252.98173052133896,168.654487014226,0.001963333260034335,0.0015331958888817798,7.895958827741182e-05,0.0003511777828751537,9.991132157676837e-21,0.0015331958888817798,7.895958827741182e-05,0.0003511777828751537,9.991132157676837e-21,2.8534661712597797e-40,3.6513509590668635e-39,1.2784847590026084e-19,1.0,84327.24350711342,2.5875,gac_feed,PumpZO,pump,,,,24348.0,0.8671,1.0,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,107311.4762124801,0.0,0.0,0.0,0.0,112838.01723742283,1598.9409955659537,,,,149.69317432870363,0.014969317432870366,5.218206108982621e-17,0.0,107311.47621248066,1.0515,0.014900000000000002,107311.47621248066,1598.9409955659537,1598.9409955659537,0.0,8939.215948473293,160.96721431872015,5365.573810624006,107.3114762124801,96.5803285912321,858.4918096998408,321.9344286374403,214.6229524249602,0.0018921259262511736,0.001477589032095446,7.609583515291553e-05,0.0003384410590028223,7.566454963313802e-21,0.001477589032095446,7.609583515291553e-05,0.0003384410590028223,7.566454963313802e-21,0.0,0.0,9.68218335781244e-20,1.0,107311.47621248066,3.4166666666666665,gac_feed,PumpZO,pump,,,,24348.0,0.8671,1.0,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,129558.53029701996,0.0,0.0,0.0,0.0,136230.7946073165,1930.4221014255975,,,,186.02115200115733,0.018602115200115732,5.218206108982621e-17,0.0,129558.53029702062,1.0515,0.014900000000000002,129558.53029702062,1930.4221014255975,1930.4221014255975,0.0,10792.430792757938,194.33779544552993,6477.9265148509985,129.55853029701996,116.60267726731797,1036.4682423761597,388.67559089105987,259.1170605940399,0.0018382710529376805,0.0014355329675233757,7.39299478274537e-05,0.00032880813758686046,6.0888057604684174e-21,0.0014355329675233757,7.39299478274537e-05,0.00032880813758686046,6.0888057604684174e-21,0.0,0.0,7.791354615707752e-20,1.0,129558.53029702062,4.245833333333333,gac_feed,PumpZO,pump,,,,24348.0,0.8671,1.0,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,151231.73739489677,0.0,0.0,0.0,0.0,159020.17187073396,2253.352887183962,,,,222.349129673611,0.022234912967361103,5.218206108982621e-17,0.0,151231.73739489756,1.0515,0.014900000000000002,151231.73739489756,2253.352887183962,2253.352887183962,0.0,12597.843274087434,226.84760609234516,7561.586869744839,151.23173739489678,136.1085636554071,1209.8538991591743,453.6952121846903,302.46347478979357,0.0017952022045591705,0.0014018998688452382,7.219784324553004e-05,0.0003211044924684119,5.0940008784214426e-21,0.0014018998688452382,7.219784324553004e-05,0.0003211044924684119,5.0940008784214426e-21,0.0,0.0,6.518382884569951e-20,1.0,151231.73739489756,5.074999999999999,gac_feed,PumpZO,pump,,,,24348.0,0.8671,1.0,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,172437.20504378772,0.0,0.0,8.077920766362809e-28,5.53375852266453e-25,181317.7211035428,2569.3143551524377,,,,258.6771073460647,0.025867710734606475,5.218206108982621e-17,0.0,172437.20504378862,1.0515,0.014900000000000002,172437.20504378862,2569.314355152437,2569.314355152437,5.53375852266453e-25,14364.292318423244,258.6558075656816,8621.860252189386,172.4372050437877,155.19348453940896,1379.4976403503017,517.3116151313632,344.8744100875754,0.0017594577575794838,0.001373986503205698,7.076030491509389e-05,0.0003147109494587013,4.378611905375665e-21,0.001373986503205698,7.076030491509389e-05,0.0003147109494587013,4.378611905375665e-21,6.778206782095374e-32,8.673525610026614e-31,5.602957200710092e-20,1.0,172437.20504378862,5.904166666666666,gac_feed,PumpZO,pump,,,,24348.0,0.8671,1.0,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,193249.18809450057,0.0,0.0,0.0,0.0,203201.52128136737,2879.412902608059,,,,295.00508501851834,0.029500508501851843,5.218206108982621e-17,0.0,193249.1880945016,1.0515,0.014900000000000002,193249.1880945016,2879.4129026080586,2879.4129026080586,0.0,16097.963472456366,289.87378214175084,9662.459404725028,193.24918809450057,173.92426928505054,1545.9935047560045,579.7475642835017,386.49837618900114,0.0017289962098206615,0.0013501986314553946,6.953522951995299e-05,0.0003092623488453231,3.839414028414182e-21,0.0013501986314553946,6.953522951995299e-05,0.0003092623488453231,3.839414028414182e-21,0.0,0.0,4.9129890800780946e-20,1.0,193249.1880945016,6.7333333333333325,gac_feed,PumpZO,pump,,,,24348.0,0.8671,1.0,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,213722.4298611458,0.0,0.0,0.0,0.0,224729.13499899482,3184.4642049310723,,,,331.3330626909721,0.03313330626909721,3.7694835252461893e-23,0.0,213722.4298611458,1.0515,0.014900000000000002,213722.4298611458,3184.464204931073,3184.464204931073,0.0,17803.416940964893,320.5836447917187,10686.12149305729,213.7224298611458,192.35018687503123,1709.7794388891664,641.1672895834374,427.4448597222916,0.0017025159664136745,0.001329519818971219,6.847027067701791e-05,0.0003045258767654376,2.4693934684218756e-27,0.001329519818971219,6.847027067701791e-05,0.0003045258767654376,2.4693934684218756e-27,0.0,0.0,3.1598840487082994e-26,1.0,213722.4298611458,7.562499999999999,gac_feed,PumpZO,pump,,,,24348.0,0.8671,1.0,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,233898.87931272225,0.0,0.0,0.0,0.0,245944.67159732748,3485.0933017595617,,,,367.6610403634258,0.036766104036342576,3.7694835252461893e-23,0.0,233898.87931272225,1.0515,0.014900000000000002,233898.87931272225,3485.0933017595617,3485.0933017595617,0.0,19484.14713951305,350.8483189690834,11694.943965636114,233.89887931272224,210.50899138145004,1871.191034501778,701.6966379381668,467.7977586254445,0.0016791380168132333,0.0013112636334588039,6.753007712312837e-05,0.0003003443062313009,2.2253967950276583e-27,0.0013112636334588039,6.753007712312837e-05,0.0003003443062313009,2.2253967950276583e-27,0.0,0.0,2.847661146179525e-26,1.0,233898.87931272225,8.391666666666666,gac_feed,PumpZO,pump,,,,24348.0,0.8671,1.0,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,253811.65550152335,0.0,0.0,0.0,0.0,266882.95575985184,3781.7936669726982,,,,403.9890180358795,0.040398901803587954,3.7694835252461893e-23,0.0,253811.65550152335,1.0515,0.014900000000000002,253811.65550152335,3781.7936669726982,3781.7936669726982,0.0,21142.912937617024,380.71748325228504,12690.582775076167,253.81165550152335,228.43048995137104,2030.4932440121868,761.4349665045701,507.6233110030467,0.0016582418351852668,0.0012949454971456825,6.668969310300285e-05,0.00029660664493658145,2.0252820357820623e-27,0.0012949454971456825,6.668969310300285e-05,0.00029660664493658145,2.0252820357820623e-27,0.0,0.0,2.591590396929762e-26,1.0,253811.65550152335,9.220833333333333,gac_feed,PumpZO,pump,,,,24348.0,0.8671,1.0,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,273487.5354877842,0.0,0.0,0.0,0.0,287572.1435654051,4074.964278767985,,,,440.3169957083331,0.04403169957083332,3.7694835252461893e-23,0.0,273487.5354877842,1.0515,0.014900000000000002,273487.5354877842,4074.964278767985,4074.964278767985,0.0,22781.944906808905,410.2313032316763,13674.37677438921,273.4875354877842,246.13878193900578,2187.9002839022737,820.4626064633526,546.9750709755684,0.0016393736635386292,0.001280211063726654,6.593086978192262e-05,0.0002932317300300525,1.858187871138352e-27,0.001280211063726654,6.593086978192262e-05,0.0002932317300300525,1.858187871138352e-27,0.0,0.0,2.3777734446125888e-26,1.0,273487.5354877842,10.049999999999999,gac_feed,PumpZO,pump,,,,24348.0,0.8671,1.0,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,292948.59292282455,0.0,0.0,0.0,0.0,308035.44545835006,4364.934034550087,,,,476.6449733807868,0.04766449733807868,3.7694835252461893e-23,0.0,292948.59292282455,1.0515,0.014900000000000002,292948.59292282455,4364.934034550086,4364.934034550086,0.0,24403.081817208018,439.42288938423684,14647.429646141229,292.94859292282456,263.65373363054215,2343.5887433825965,878.8457787684737,585.8971858456491,0.0016221920334215977,0.0012667936754533766,6.523987428584904e-05,0.00029015848368237204,1.7165642072714302e-27,0.0012667936754533766,6.523987428584904e-05,0.00029015848368237204,1.7165642072714302e-27,0.0,0.0,2.1965490419017863e-26,1.0,292948.59292282455,10.879166666666665,gac_feed,PumpZO,pump,,,,24348.0,0.8671,1.0,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,312213.3202230083,0.0,0.0,2.8694275588735918e-42,1.965693857123912e-39,328292.3062144933,4651.978471322825,,,,512.9729510532405,0.05129729510532406,3.7694835252461893e-23,0.0,312213.3202230083,1.0515,0.014900000000000002,312213.3202230083,4651.978471322824,4651.978471322824,1.965693857123912e-39,26007.86411638921,468.3199803345124,15610.666011150415,312.2133202230083,280.99198820070745,2497.7065617840663,936.6399606690248,624.4266404460166,0.001606433778966095,0.0012544878222195209,6.460612284430543e-05,0.00028733983390226837,1.5949996957956242e-27,0.0012544878222195209,6.460612284430543e-05,0.00028733983390226837,1.5949996957956242e-27,1.214154686851083e-46,1.553656017945199e-45,2.040992721852514e-26,1.0,312213.3202230083,11.708333333333332,gac_feed,PumpZO,pump,,,,24348.0,0.8671,1.0,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,331297.4222871383,0.0,0.0,9.860761290552495e-32,6.75508876724535e-29,348359.23953492596,4936.331592078362,,,,549.3009287256942,0.05493009287256943,3.7694835252461893e-23,0.0,331297.4222871383,1.0515,0.014900000000000002,331297.4222871383,4936.331592078362,4936.331592078362,6.75508876724535e-29,27597.60004729911,496.94613343070745,16564.871114356916,331.2974222871383,298.1676800584245,2650.3793782971065,993.8922668614149,662.5948445742766,0.0015918919580396895,0.00124313189986285,6.402129284293693e-05,0.00028473876533390257,1.4895145048805925e-27,0.00124313189986285,6.402129284293693e-05,0.00028473876533390257,1.4895145048805925e-27,3.8964879069165687e-36,4.986021928258772e-35,1.9060118140264417e-26,1.0,331297.4222871383,12.5375,gac_feed,PumpZO,pump,,,,24348.0,0.8671,1.0,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,350214.3933356983,0.0,0.0,0.0,0.0,368250.43459248677,5218.194460701905,,,,585.6289063981479,0.0585628906398148,3.7694835252461893e-23,0.0,350214.3933356983,1.0515,0.014900000000000002,350214.3933356983,5218.194460701905,5218.194460701905,0.0,29173.413699878693,525.3215900035475,17510.719666784917,350.2143933356983,315.1929540021285,2801.715146685586,1050.643180007095,700.4287866713966,0.0015784010135633077,0.0012325966224194479,6.347872605460166e-05,0.00028232566508925807,1.397116317077838e-27,0.0012325966224194479,6.347872605460166e-05,0.00028232566508925807,1.397116317077838e-27,0.0,0.0,1.7877772906501134e-26,1.0,350214.3933356983,13.366666666666665,gac_feed,PumpZO,pump,,,,24348.0,0.8671,1.0,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,368975.94594810467,0.0,0.0,0.0,0.0,387978.2071644321,5497.74159462676,,,,621.9568840706015,0.062195688407060155,3.7694835252461893e-23,0.0,368975.94594810467,1.0515,0.014900000000000002,368975.94594810467,5497.74159462676,5497.74159462676,0.0,30736.28075054591,553.4639189221571,18448.797297405235,368.97594594810465,332.07835135329424,2951.807567584837,1106.9278378443141,737.9518918962093,0.0015658265078899141,0.0012227770055486826,6.297301578575742e-05,0.00028007648655547406,1.315511929904815e-27,0.0012227770055486826,6.297301578575742e-05,0.00028007648655547406,1.315511929904815e-27,0.0,0.0,1.6833547250970252e-26,1.0,368975.94594810467,14.195833333333331,gac_feed,PumpZO,pump,,,,24348.0,0.8671,1.0,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,387592.3366097757,0.0,0.0,0.0,0.0,407553.3419451792,5775.125815485659,,,,658.2848617430552,0.06582848617430553,3.7694835252461893e-23,0.0,387592.3366097757,1.0515,0.014900000000000002,387592.3366097757,5775.125815485659,5775.125815485659,0.0,32287.055580782242,581.3885049146636,19379.616830488787,387.5923366097757,348.83310294879817,3100.7386928782057,1162.7770098293272,775.1846732195514,0.001554057841336849,0.0012135866803277549,6.24997140368796e-05,0.00027797144697221446,1.2429143497464516e-27,0.0012135866803277549,6.24997140368796e-05,0.00027797144697221446,1.2429143497464516e-27,0.0,0.0,1.590457445481299e-26,1.0,387592.3366097757,15.024999999999999,gac_feed,PumpZO,pump,,,,24348.0,0.8671,1.0,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,406072.6170766367,0.0,0.0,0.0,0.0,426985.3568560835,6050.481994441888,,,,694.612839415509,0.0694612839415509,3.7694835252461893e-23,0.0,406072.6170766367,1.0515,0.014900000000000002,406072.6170766367,6050.481994441888,6050.481994441888,0.0,33826.49221619413,609.1089256149551,20303.630853831837,406.07261707663673,365.46535536897306,3248.580936613094,1218.2178512299101,812.1452341532735,0.0015430029737450801,0.0012049537712394956,6.20551192188343e-05,0.0002759940832867504,1.1779104192340878e-27,0.0012049537712394956,6.20551192188343e-05,0.0002759940832867504,1.1779104192340878e-27,0.0,0.0,1.5072771480697932e-26,1.0,406072.6170766367,15.854166666666666,gac_feed,PumpZO,pump,,,,24348.0,0.8671,1.0,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,424424.8314625678,0.0,0.0,0.0,0.0,446282.71028289007,6323.929988792261,,,,730.9408170879626,0.07309408170879628,3.7694835252461893e-23,0.0,424424.8314625678,1.0515,0.014900000000000002,424424.8314625678,6323.929988792261,6323.929988792261,0.0,35355.26074420956,636.6372471938517,21221.24157312839,424.4248314625678,381.98234831631106,3395.3986517005424,1273.2744943877035,848.8496629251356,0.0015325845240862555,0.0011968178502980082,6.163611929034768e-05,0.0002741305544978995,1.1193679183780482e-27,0.0011968178502980082,6.163611929034768e-05,0.0002741305544978995,1.1193679183780482e-27,0.0,0.0,1.4323650220793116e-26,1.0,424424.8314625678,16.683333333333334,gac_feed,PumpZO,pump,,,,24348.0,0.8671,1.0,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,442656.1728881673,0.0,0.0,0.0,0.0,465452.965791908,6595.576976033693,,,,767.2687947604164,0.07672687947604165,3.7694835252461893e-23,0.0,442656.1728881673,1.0515,0.014900000000000002,442656.1728881673,6595.576976033693,6595.576976033693,0.0,36873.96036316818,663.984259332251,22132.808644408367,442.6561728881673,398.39055559935065,3541.2493831053384,1327.968518664502,885.3123457763346,0.0015227368389952565,0.0011891276478225216,6.124007386285986e-05,0.0002723691173098751,1.0663690566704028e-27,0.0011891276478225216,6.124007386285986e-05,0.0002723691173098751,1.0663690566704028e-27,0.0,0.0,1.3645466448740336e-26,1.0,442656.1728881673,17.5125,gac_feed,PumpZO,pump,,,,24348.0,0.8671,1.0,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,460773.1095117224,0.0,0.0,0.0,0.0,484502.92465157615,6865.519331724664,,,,803.5967724328701,0.08035967724328703,3.7694835252461893e-23,0.0,460773.1095117224,1.0515,0.014900000000000002,460773.1095117224,6865.519331724665,6865.519331724665,0.0,38383.1298809008,691.1596642675836,23038.65547558612,460.7731095117224,414.6957985605502,3686.184876093779,1382.3193285351672,921.5462190234448,0.0015134037558712282,0.0011818393056100018,6.086472423891514e-05,0.0002706997260223112,1.018162004812745e-27,0.0011818393056100018,6.086472423891514e-05,0.0002706997260223112,1.018162004812745e-27,0.0,0.0,1.3028599610189826e-26,1.0,460773.1095117224,18.34166666666667,gac_feed,PumpZO,pump,,,,24348.0,0.8671,1.0,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,478781.4870414008,0.0,0.0,0.0,0.0,503438.733624033,7133.844156916873,,,,839.9247501053239,0.08399247501053239,3.7694835252461893e-23,0.0,478781.4870414008,1.0515,0.014900000000000002,478781.4870414008,7133.844156916873,7133.844156916873,0.0,39883.256254157306,718.1722305621013,23939.07435207004,478.7814870414008,430.9033383372608,3830.2518963312064,1436.3444611242026,957.5629740828016,0.0015045368725674778,0.001174915025710487,6.0508123824090207e-05,0.00026911372303290056,9.741250043872427e-28,0.001174915025710487,6.0508123824090207e-05,0.00026911372303290056,9.741250043872427e-28,0.0,0.0,1.2465093563150539e-26,1.0,478781.4870414008,19.170833333333334,gac_feed,PumpZO,pump,,,,24348.0,0.8671,1.0,,,,,,,,,
