fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.polymer_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_acetic_acid,fs.costing.aggregate_flow_activated_carbon,fs.costing.aggregate_flow_anthracite,fs.costing.aggregate_flow_cationic_polymer,fs.costing.aggregate_flow_ferric_chloride,fs.costing.aggregate_flow_phosphoric_acid,fs.costing.aggregate_flow_sand,fs.costing.aggregate_flow_costs[electricity],fs.costing.aggregate_flow_costs[acetic_acid],fs.costing.aggregate_flow_costs[activated_carbon],fs.costing.aggregate_flow_costs[anthracite],fs.costing.aggregate_flow_costs[cationic_polymer],fs.costing.aggregate_flow_costs[ferric_chloride],fs.costing.aggregate_flow_costs[phosphoric_acid],fs.costing.aggregate_flow_costs[sand],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.fixed_bed.capital_a_parameter[default],fs.costing.fixed_bed.capital_b_parameter[default],fs.costing.fixed_bed.reference_state[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.acetic_acid_dose,fs.unit.phosphoric_acid_dose,fs.unit.ferric_chloride_dose,fs.unit.acetic_acid_demand,fs.unit.phosphoric_acid_demand,fs.unit.ferric_chloride_demand,fs.unit.activated_carbon_demand,fs.unit.activated_carbon_parameter_a,fs.unit.activated_carbon_parameter_b,fs.unit.sand_demand,fs.unit.sand_parameter_a,fs.unit.sand_parameter_b,fs.unit.anthracite_demand,fs.unit.anthracite_parameter_a,fs.unit.anthracite_parameter_b,fs.unit.cationic_polymer_demand,fs.unit.cationic_polymer_parameter_a,fs.unit.cationic_polymer_parameter_b,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[FixedBedZO],fs.costing.LCOW_aggregate_indirect_capex[FixedBedZO],fs.costing.LCOW_aggregate_fixed_opex[FixedBedZO],fs.costing.LCOW_aggregate_variable_opex[FixedBedZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.LCOW_aggregate_variable_opex[acetic_acid],fs.costing.LCOW_aggregate_variable_opex[activated_carbon],fs.costing.LCOW_aggregate_variable_opex[anthracite],fs.costing.LCOW_aggregate_variable_opex[cationic_polymer],fs.costing.LCOW_aggregate_variable_opex[ferric_chloride],fs.costing.LCOW_aggregate_variable_opex[phosphoric_acid],fs.costing.LCOW_aggregate_variable_opex[sand],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,flow_mgd,subtype,unit_class,unit,fs.costing.fixed_bed.capital_a_parameter[gravity_basin],fs.costing.fixed_bed.capital_b_parameter[gravity_basin],fs.costing.fixed_bed.reference_state[gravity_basin]
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,11981769.714991443,0.0,0.0,44.67078523076444,72.67816905759135,3.0802262811825036,3.4284130144851805,6.842722514720617,14.53563381151827,6.147614641063719,3.436912359307638,30601.604748862046,937895.868310264,131448.1048403592,45222.1362259408,66625.4393172566,150063.33892964222,69957.83006825068,20572.341696278996,12598830.855313504,1630915.032890227,,,,403.9890180358795,0.040398901803587954,403.9890180358795,0.03635901162322916,1,0.1,44.67078523076444,0.030712,0.0499676,0.0042266,0.00999352,72.67816905759135,6.147614641063719,14.53563381151827,3.0802262811825036,0.004066,-0.089575,3.436912359307638,0.004501,-0.088486,3.4284130144851805,0.00449,-0.08849,6.842722514720617,0.027354,-0.241725,11981769.714991443,1.0515,0.014900000000000002,11981769.714991443,178528.36875337252,178528.36875337252,1452386.6641368547,2450487.0603620387,17972.654572487165,599088.4857495722,11981.769714991444,10783.5927434923,95854.15771993155,35945.30914497433,23963.539429982888,0.1921920679549696,0.06113091500705945,0.0031482421228635716,0.014002006757900927,0.11391090406714566,0.06113091500705945,0.0031482421228635716,0.014002006757900927,0.11391090406714566,0.0024000884536625505,0.07355931372693728,0.010309494592596563,0.003546778931907861,0.005225443205931507,0.011769490196309962,0.005486803112713852,0.0016134918470860895,0.030712,0.030712,1.0,11981769.714991443,9.220833333333333,gravity_basin,FixedBedZO,fixed_bed,2061318.07,0.638873,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,12659372.890655542,0.0,0.0,48.687724345505565,79.21362122318585,3.3314152908423496,3.7083427036573737,7.304412601405493,15.84272424463717,6.7004277063920865,3.7175372998327685,33353.39839776559,1022234.4484249237,142167.5508363325,48914.520569351385,71120.77064007848,163557.51174798777,76248.66069797588,22252.07965914749,13311330.594524303,1768473.5970443303,,,,440.3169957083331,0.04403169957083332,440.3169957083331,0.03962852961374999,1,0.1,48.687724345505565,0.030712,0.0499676,0.0042266,0.00999352,79.21362122318585,6.7004277063920865,15.84272424463717,3.3314152908423496,0.004066,-0.089575,3.7175372998327685,0.004501,-0.088486,3.7083427036573737,0.00449,-0.08849,7.304412601405493,0.027354,-0.241725,12659372.890655542,1.0515,0.014900000000000002,12659372.890655542,188624.65607076758,188624.65607076758,1579848.940973563,2634394.7550461274,18989.059335983315,632968.6445327771,12659.372890655543,11393.435601589988,101274.98312524434,37978.11867196663,25318.745781311085,0.18956930141184564,0.059259260958832244,0.0030518519393798646,0.013573305295985893,0.11368488321764765,0.059259260958832244,0.0030518519393798646,0.013573305295985893,0.11368488321764765,0.002400088453662551,0.07355931372693728,0.010230282778939372,0.0035198564966262753,0.005117803541130915,0.011769490196309962,0.005486803112713852,0.001601244911327448,0.030712000000000003,0.030712000000000003,1.0,12659372.890655542,10.049999999999999,gravity_basin,FixedBedZO,fixed_bed,2061318.07,0.638873,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,13317058.701729964,0.0,0.0,52.7046634602467,85.74907338878037,3.580752588497665,3.986233716319926,7.756974753949522,17.149814677756076,7.253240771720457,3.9961185925106526,36105.192046669144,1106573.0285395838,152807.97535417843,52580.0139557944,75527.22613593463,177051.68456633337,82539.49132770111,23919.58494994724,14002887.22486906,1905528.3715319186,,,,476.6449733807868,0.04766449733807868,476.6449733807867,0.042898047604270816,1,0.1,52.7046634602467,0.030712,0.0499676,0.0042266,0.00999352,85.74907338878037,7.253240771720457,17.149814677756076,3.580752588497665,0.004066,-0.089575,3.9961185925106526,0.004501,-0.088486,3.986233716319926,0.00449,-0.08849,7.756974753949522,0.027354,-0.241725,13317058.701729964,1.0515,0.014900000000000002,13317058.701729964,198424.1746557765,198424.1746557765,1707104.1968761422,2816436.2807769226,19975.588052594947,665852.9350864983,13317.058701729964,11985.35283155697,106536.46961383971,39951.176105189894,26634.117403459928,0.18722227510191577,0.05758677852204998,0.0029657190938855793,0.013190223996129813,0.11347955348985038,0.05758677852204998,0.0029657190938855793,0.013190223996129813,0.11347955348985038,0.0024000884536625514,0.07355931372693728,0.010157892438324528,0.0034952503292489793,0.005020663597404692,0.011769490196309962,0.005486803112713853,0.0015900516352485416,0.030712,0.030712,1.0,13317058.701729964,10.879166666666665,gravity_basin,FixedBedZO,fixed_bed,2061318.07,0.638873,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,13956869.257584335,0.0,0.0,56.72160257498783,92.2845255543749,3.82839173139207,4.2622549527926585,8.201266640845324,18.45690511087498,7.806053837048825,4.272825548930246,38856.98569557269,1190911.6086542436,163375.9314217644,56220.84424791044,79853.15665348014,190545.857384679,88830.3219574263,25575.871017814276,14675648.02434993,2042127.9289708973,,,,512.9729510532405,0.05129729510532406,512.9729510532405,0.046167565594791654,1,0.1,56.72160257498783,0.030712,0.0499676,0.0042266,0.00999352,92.2845255543749,7.806053837048825,18.45690511087498,3.82839173139207,0.004066,-0.089575,4.272825548930246,0.004501,-0.088486,4.2622549527926585,0.00449,-0.08849,8.201266640845324,0.027354,-0.241725,13956869.257584335,1.0515,0.014900000000000002,13956869.257584335,207957.3519380066,207957.3519380066,1834170.577032891,2996799.8936878857,20935.303886376503,697843.4628792168,13956.869257584336,12561.182331825903,111654.95406067469,41870.60777275301,27913.738515168672,0.18510403455193822,0.056079357880834145,0.0028880869308629637,0.012844950021368174,0.11329163971887293,0.056079357880834145,0.0028880869308629637,0.012844950021368174,0.11329163971887293,0.002400088453662551,0.07355931372693726,0.01009127907357,0.0034726059347919215,0.004932308459900982,0.011769490196309964,0.005486803112713852,0.0015797507609864028,0.030712,0.030712,1.0,13956869.257584335,11.708333333333332,gravity_basin,FixedBedZO,fixed_bed,2061318.07,0.638873,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,14580508.682689037,0.0,0.0,60.73854168972897,98.81997771996944,4.074463564659859,4.536550343944173,8.63801058026939,19.76399554399389,8.358866902377196,4.547802450473479,41608.779344476236,1275250.188768904,173877.00283176036,59838.909951311165,84105.59517786559,204040.03020302462,95121.15258715153,27221.801488462363,15331404.879847525,2178313.0397250224,,,,549.3009287256942,0.05493009287256943,549.3009287256942,0.04943708358531248,1,0.1,60.73854168972897,0.030712,0.0499676,0.0042266,0.00999352,98.81997771996944,8.358866902377196,19.76399554399389,4.074463564659859,0.004066,-0.089575,4.547802450473479,0.004501,-0.088486,4.536550343944173,0.00449,-0.08849,8.63801058026939,0.027354,-0.241725,14580508.682689037,1.0515,0.014900000000000002,14580508.682689037,217249.57937206668,217249.57937206668,1961063.4603529559,3175642.928955859,21870.763024033557,729025.4341344519,14580.508682689038,13122.457814420135,116644.0694615123,43741.52604806711,29161.017365378077,0.18317826302092458,0.05471064439483771,0.002817598186334149,0.012531446853971789,0.11311857358578091,0.05471064439483771,0.002817598186334149,0.012531446853971789,0.11311857358578091,0.0024000884536625505,0.07355931372693726,0.010029618590802519,0.0034516435982148343,0.004851400859506586,0.011769490196309962,0.005486803112713852,0.001570215047633356,0.030712,0.030712,1.0,14580508.682689037,12.5375,gravity_basin,FixedBedZO,fixed_bed,2061318.07,0.638873,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,15189417.57472159,0.0,0.0,64.7554808044701,105.35542988556394,4.31908086311852,4.809243952724986,9.067822415121796,21.07108597711279,8.911679967705563,4.821173662255551,44360.57299337978,1359588.7688835636,184316.00222930312,63435.84750583772,88290.53797792694,217534.2030213702,101411.98321687673,28858.120774718343,15971672.579819754,2314118.358466328,,,,585.6289063981479,0.0585628906398148,585.6289063981479,0.052706601575833324,1,0.1,64.7554808044701,0.030712,0.0499676,0.0042266,0.00999352,105.35542988556394,8.911679967705563,21.07108597711279,4.31908086311852,0.004066,-0.089575,4.821173662255551,0.004501,-0.088486,4.809243952724986,0.00449,-0.08849,9.067822415121796,0.027354,-0.241725,15189417.57472159,1.0515,0.014900000000000002,15189417.57472159,226322.3218633517,226322.3218633517,2087796.036602976,3353098.5804159064,22784.126362082385,759470.8787360796,15189.41757472159,13670.475817249431,121515.34059777272,45568.25272416477,30378.83514944318,0.18141634888371538,0.053459895296690554,0.00275318460777957,0.012244963373024834,0.11295830560622042,0.053459895296690554,0.00275318460777957,0.012244963373024834,0.11295830560622042,0.002400088453662551,0.07355931372693728,0.009972249656058545,0.0034321388312495643,0.004776879252666583,0.011769490196309964,0.005486803112713853,0.0015613423766220812,0.030712000000000003,0.030712000000000003,1.0,15189417.57472159,13.366666666666665,gravity_basin,FixedBedZO,fixed_bed,2061318.07,0.638873,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,15784827.478196785,0.0,0.0,68.77241991921122,111.89088205115846,4.562341794531589,5.08044378074337,9.491232821227204,22.378176410231692,9.464493033033932,5.0930474489596085,47112.36664228332,1443927.3489982234,194697.11890611844,67013.08149581564,92413.15207744412,231028.37583971574,107702.81384660193,30485.47691698083,16597746.09332392,2449573.664148315,,,,621.9568840706015,0.062195688407060155,621.9568840706015,0.05597611956635414,1,0.1,68.77241991921122,0.030712,0.0499676,0.0042266,0.00999352,111.89088205115846,9.464493033033932,22.378176410231692,4.562341794531589,0.004066,-0.089575,5.0930474489596085,0.004501,-0.088486,5.08044378074337,0.00449,-0.08849,9.491232821227204,0.027354,-0.241725,15784827.478196785,1.0515,0.014900000000000002,15784827.478196785,235193.9294251321,235193.9294251321,2214379.734723184,3529280.86661709,23677.241217295177,789241.3739098393,15784.827478196785,14206.344730377108,126278.61982557428,47354.482434590354,31569.65495639357,0.17979538837468406,0.052310521292373624,0.002693991846557254,0.011981699808690113,0.1128091754270631,0.052310521292373624,0.002693991846557254,0.011981699808690113,0.1128091754270631,0.002400088453662551,0.07355931372693726,0.00991863369114951,0.0034139088015608895,0.004707887866294747,0.011769490196309962,0.005486803112713853,0.0015530495784343346,0.030712,0.030712,1.0,15784827.478196785,14.195833333333331,gravity_basin,FixedBedZO,fixed_bed,2061318.07,0.638873,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,16367801.587906118,0.0,0.0,72.78935903395235,118.42633421675298,4.804332555154295,5.350244665283934,9.90870335766375,23.685266843350597,10.017306098362301,5.363518878902635,49864.16029118687,1528265.9291128835,205024.0312719593,70571.8628628864,96477.93153215086,244522.54865806137,113993.64447632714,32104.43896610042,17210743.369683288,2584704.7908313572,,,,658.2848617430552,0.06582848617430553,658.2848617430552,0.05924563755687499,1,0.1,72.78935903395235,0.030712,0.0499676,0.0042266,0.00999352,118.42633421675298,10.017306098362301,23.685266843350597,4.804332555154295,0.004066,-0.089575,5.363518878902635,0.004501,-0.088486,5.350244665283934,0.00449,-0.08849,9.90870335766375,0.027354,-0.241725,16367801.587906118,1.0515,0.014900000000000002,16367801.587906118,243880.2436598012,243880.2436598012,2340824.547171556,3704288.34582761,24551.702381859177,818390.079395306,16367.801587906119,14731.021429115508,130942.41270324895,49103.404763718354,32735.603175812237,0.17829678943633892,0.05124906794359294,0.002639326999095038,0.011738574428330482,0.1126698200653204,0.05124906794359294,0.002639326999095038,0.011738574428330482,0.1126698200653204,0.002400088453662551,0.07355931372693726,0.009868326415318181,0.003396802677946771,0.0046437274417411014,0.011769490196309962,0.005486803112713853,0.0015452680406907475,0.030712,0.030712,1.0,16367801.587906118,15.024999999999999,gravity_basin,FixedBedZO,fixed_bed,2061318.07,0.638873,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,16939265.728459325,0.0,0.0,76.80629814869349,124.96178638234751,5.04512941027738,5.618730522447461,10.320638775012194,24.992357276469505,10.570119163690672,5.632672072632532,52615.95394009042,1612604.5092275436,215299.99393444814,74113.29849391719,100488.81727128975,258016.72147640696,120284.47510605238,33715.51044281729,17811637.91347498,2719534.3392466092,,,,694.612839415509,0.0694612839415509,694.612839415509,0.06251515554739581,1,0.1,76.80629814869349,0.030712,0.0499676,0.0042266,0.00999352,124.96178638234751,10.570119163690672,24.992357276469505,5.04512941027738,0.004066,-0.089575,5.632672072632532,0.004501,-0.088486,5.618730522447461,0.00449,-0.08849,10.320638775012194,0.027354,-0.241725,16939265.728459325,1.0515,0.014900000000000002,16939265.728459325,252395.05935404397,252395.05935404397,2467139.2798925657,3878206.94664842,25408.898592688987,846963.2864229663,16939.265728459326,15245.339155613394,135514.1258276746,50817.797185377975,33878.53145691865,0.17690527333521483,0.05026448783588601,0.0025886211235481376,0.011513056826962742,0.11253910754881792,0.05026448783588601,0.0025886211235481376,0.011513056826962742,0.11253910754881792,0.002400088453662551,0.07355931372693726,0.009820957158812623,0.0033806946117641954,0.004583819773174562,0.011769490196309962,0.005486803112713854,0.0015379405154429455,0.030711999999999996,0.030711999999999996,1.0,16939265.728459325,15.854166666666666,gravity_basin,FixedBedZO,fixed_bed,2061318.07,0.638873,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,17500032.318278916,0.0,0.0,80.82323726343462,131.49723854794203,5.284800298266279,5.885976110560854,10.7273966038945,26.299447709588406,11.122932229019037,5.9005819706285925,55367.74758899397,1696943.0893422035,225527.90615116106,77638.37448108214,104449.29045819986,271510.8942947525,126575.30573577754,35319.13991869386,18401283.98267028,2854082.2295132205,,,,730.9408170879626,0.07309408170879628,730.9408170879626,0.06578467353791666,1,0.1,80.82323726343462,0.030712,0.0499676,0.0042266,0.00999352,131.49723854794203,11.122932229019037,26.299447709588406,5.284800298266279,0.004066,-0.089575,5.9005819706285925,0.004501,-0.088486,5.885976110560854,0.00449,-0.08849,10.7273966038945,0.027354,-0.241725,17500032.318278916,1.0515,0.014900000000000002,17500032.318278916,260750.48154235588,260750.48154235588,2593331.747970864,4051112.159905629,26250.048477418375,875001.6159139458,17500.032318278918,15750.029086451026,140000.25854623134,52500.09695483675,35000.064636557836,0.17560814631032975,0.04934761000465976,0.002541401915239977,0.011303046399546155,0.11241608799088387,0.04934761000465976,0.002541401915239977,0.011303046399546155,0.11241608799088387,0.0024000884536625514,0.07355931372693728,0.009776213537711086,0.0033654785370068963,0.004527681672783153,0.011769490196309962,0.005486803112713852,0.001531018753759087,0.030712000000000003,0.030712000000000003,1.0,17500032.318278916,16.683333333333334,gravity_basin,FixedBedZO,fixed_bed,2061318.07,0.638873,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,18050819.17527056,0.0,0.0,84.84017637817576,138.03269071353657,5.523406108570307,6.152048435249261,11.129294729927386,27.606538142707315,11.67574529434741,6.167315741792612,58119.54123789751,1781281.6694568638,235710.36636844158,81147.97465532448,108362.44624525963,285005.06711309816,132866.1363655028,36915.72944692632,18980436.362796996,2988366.1366008455,,,,767.2687947604164,0.07672687947604165,767.2687947604164,0.06905419152843749,1,0.1,84.84017637817576,0.030712,0.0499676,0.0042266,0.00999352,138.03269071353657,11.67574529434741,27.606538142707315,5.523406108570307,0.004066,-0.089575,6.167315741792612,0.004501,-0.088486,6.152048435249261,0.00449,-0.08849,11.129294729927386,0.027354,-0.241725,18050819.17527056,1.0515,0.014900000000000002,18050819.17527056,268957.2057115314,268957.2057115314,2719408.930889314,4223070.760450655,27076.22876290584,902540.9587635281,18050.81917527056,16245.737257743507,144406.55340216449,54152.45752581168,36101.63835054112,0.1743947587209862,0.04849074623112056,0.002497273430902706,0.01110678216325408,0.11229995689570886,0.04849074623112056,0.002497273430902706,0.01110678216325408,0.11229995689570886,0.0024000884536625505,0.07355931372693728,0.009733829907806952,0.003351064252402402,0.0044749055223837295,0.011769490196309962,0.005486803112713854,0.0015244617234921529,0.030712,0.030712,1.0,18050819.17527056,17.5125,gravity_basin,FixedBedZO,fixed_bed,2061318.07,0.638873,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,18592264.46530552,0.0,0.0,88.8571154929169,144.5681428791311,5.761001712296423,6.417007882537083,11.526617453142707,28.913628575826223,12.22855835967578,6.432933919307334,60871.33488680107,1865620.2495715239,245849.716200951,84642.89553241113,112231.05277255943,298499.2399314438,139156.96699522802,38505.64136125763,19549766.085268755,3122401.8377852286,,,,803.5967724328701,0.08035967724328703,803.5967724328701,0.07232370951895833,1,0.1,88.8571154929169,0.030712,0.0499676,0.0042266,0.00999352,144.5681428791311,12.22855835967578,28.913628575826223,5.761001712296423,0.004066,-0.089575,6.432933919307334,0.004501,-0.088486,6.417007882537083,0.00449,-0.08849,11.526617453142707,0.027354,-0.241725,18592264.46530552,1.0515,0.014900000000000002,18592264.46530552,277024.74053305225,277024.74053305225,2845377.097252175,4394142.177115682,27888.396697958276,929613.2232652759,18592.264465305518,16733.03801877497,148738.11572244414,55776.79339591655,37184.528930611035,0.17325609702266884,0.047687394233311205,0.0024559008030155343,0.010922774773523354,0.1121900272128187,0.047687394233311205,0.0024559008030155343,0.010922774773523354,0.1121900272128187,0.002400088453662551,0.07355931372693726,0.00969357853392603,0.0033373744247549805,0.004425144518396614,0.011769490196309964,0.005486803112713853,0.0015182342461174554,0.030712,0.030712,1.0,18592264.46530552,18.34166666666667,gravity_basin,FixedBedZO,fixed_bed,2061318.07,0.638873,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,19124938.72263107,0.0,0.0,92.87405460765802,151.1035950447256,5.9976368022912245,6.680909142556328,11.919620389802287,30.220719008945125,12.781371425004147,6.697491326592864,63623.12853570461,1949958.8296861835,255948.07628201722,88123.85849701469,116057.59889533254,311993.41274978936,145447.79762495324,40089.20381847896,20109873.066846572,3256203.493056677,,,,839.9247501053239,0.08399247501053239,839.9247501053239,0.07559322750947915,1,0.1,92.87405460765802,0.030712,0.0499676,0.0042266,0.00999352,151.1035950447256,12.781371425004147,30.220719008945125,5.9976368022912245,0.004066,-0.089575,6.697491326592864,0.004501,-0.088486,6.680909142556328,0.00449,-0.08849,11.919620389802287,0.027354,-0.241725,19124938.72263107,1.0515,0.014900000000000002,19124938.72263107,284961.586967203,284961.586967203,2971241.9060894744,4564379.595337249,28687.408083946608,956246.9361315536,19124.938722631072,17212.444850367967,152999.50978104857,57374.816167893216,38249.877445262144,0.17218447154408792,0.046932010696287746,0.0024169985508588187,0.010749754536725194,0.11208570776021616,0.046932010696287746,0.0024169985508588187,0.010749754536725194,0.11208570776021616,0.002400088453662551,0.07355931372693726,0.009655262744221607,0.003324342265756125,0.0043781013206882595,0.011769490196309962,0.005486803112713854,0.0015123059399265429,0.030712,0.030712,1.0,19124938.72263107,19.170833333333334,gravity_basin,FixedBedZO,fixed_bed,2061318.07,0.638873,1.0
