fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aluminum_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_aluminum,fs.costing.aggregate_flow_costs[electricity],fs.costing.aggregate_flow_costs[aluminum],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.electrocoagulation.ec_reactor_cap_base[default],fs.costing.electrocoagulation.ec_reactor_cap_exp[default],fs.costing.electrocoagulation.ec_reactor_cap_material_coeff[default],fs.costing.electrocoagulation.ec_reactor_cap_safety_factor[default],fs.costing.electrocoagulation.ec_power_supply_base_slope[default],fs.costing.electrocoagulation.sludge_handling_cost[default],fs.costing.electrocoagulation.electrode_material_cost[default],fs.costing.electrocoagulation.electrode_material_cost_coeff[default],fs.costing.electrocoagulation.capital_floc_a_parameter[default],fs.costing.electrocoagulation.capital_floc_b_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.cathode_area,fs.unit.anode_area,fs.unit.electrode_thick,fs.unit.electrode_mass,fs.unit.electrode_volume,fs.unit.electrode_gap,fs.unit.conductivity,fs.unit.applied_current,fs.unit.current_efficiency,fs.unit.cell_voltage,fs.unit.overpotential,fs.unit.reactor_volume,fs.unit.metal_dose,fs.unit.ohmic_resistance,fs.unit.charge_loading_rate,fs.unit.current_density,fs.unit.power_required,fs.unit.floc_basin_vol,fs.unit.floc_retention_time,fs.unit.costing.capital_cost,fs.unit.costing.fixed_operating_cost,fs.unit.costing.capital_cost_reactor,fs.unit.costing.capital_cost_electrodes,fs.unit.costing.capital_cost_power_supply,fs.unit.costing.capital_cost_floc_reactor,fs.unit.costing.annual_sludge_management,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[ElectrocoagulationZO],fs.costing.LCOW_aggregate_indirect_capex[ElectrocoagulationZO],fs.costing.LCOW_aggregate_fixed_opex[ElectrocoagulationZO],fs.costing.LCOW_aggregate_variable_opex[ElectrocoagulationZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.LCOW_aggregate_variable_opex[aluminum],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.electrolysis_time,fs.unit.properties_in[0.0].flow_vol,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.costing.annual_electrode_replacement_mass_flow,fs.unit.mw_electrode_material,fs.unit.valence_electrode_material,fs.unit.density_electrode_material,fs.unit.properties_in[0.0].dens_mass,flow_mgd,tds,metal_dose,elec_material,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,1569528.0715080665,1.1916691530896022e-35,0.0,94.12736281290688,13881.521407224234,64481.70404825498,30955.792738110045,1650358.767190732,396808.9504370943,11500.0,0.45,1,2.5,0.51972,0.0,2.23,2.0,952902.0,177335.0,43.812636388888876,0.08762527277777776,43.374510024999985,0.026287581833335332,0.4381263638888904,0.06133769094444643,0.99,0.7,470.6368140645344,470.6368140645344,0.001,2550.8515322297762,0.9412736281290688,0.005,1.0,47063.68140645344,1.0,2.0,1.5,3.294457698451741,9.999999999999999e-05,1.062390329566185e-05,1072.0592457777777,100.0,94127.36281290688,31.60818839639999,12.0,1569528.0715080667,9.99999999999996e-13,99536.56523083299,15225.674256197544,65469.92060985719,281393.74328783783,9.99999999999996e-13,1.0515,0.014900000000000002,461625.9033847255,23385.968265470194,23385.968265470194,373422.98217162414,504167.15664016746,2354.2921072620998,78476.40357540332,1569.5280715080664,1412.57526435726,12556.224572064531,4708.5842145241995,3139.056143016133,0.3639179478174524,0.021675841991471573,0.055817460712238455,0.0168804601148744,0.26954418499886806,0.021675841991471573,0.055817460712238455,0.0168804601148744,0.26954418499886806,0.0465441849988681,0.022299999999999997,0.5955884698765431,0.5955884698765431,1.2507357867407405,0.043900261661666655,3.4,461625.9033847255,138538.68974142117,0.027,3,2710,1000.0,1.0,2000.0,100,aluminum,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,1305157.4592701348,0.0,0.0,30.255223761291496,138815.21407224235,20726.26201551053,309557.9273811004,1372373.0684225468,512590.0401768817,11500.0,0.45,1,2.5,0.51972,0.0,3.41,2.0,952902.0,177335.0,43.812636388888876,0.08762527277777776,43.374510024999985,0.026287581833335332,0.4381263638888904,0.06133769094444643,0.99,0.7,151.2761188064575,151.2761188064575,0.001,2378.060587637512,0.302552237612915,0.005,1.0,15127.611880645749,1.0,2.0,1.5,1.0589328316452025,9.999999999999999e-05,3.305214358650353e-05,344.59047185714286,100.0,30255.223761291498,31.60818839639999,12.0,1305157.4592701353,9.99999999999996e-13,59726.99505284433,21705.199567953907,21043.903053168448,281393.74328783783,9.99999999999996e-13,1.0515,0.014900000000000002,383869.8409618045,19446.84614312501,19446.84614312501,493143.1940337567,601864.877743291,1957.7361889052022,65257.87296350674,1305.1574592701347,1174.6417133431214,10441.259674161078,3915.4723778104044,2610.3149185402694,0.4344381189591557,0.01802477278023284,0.046415592386377595,0.014037122900051996,0.3559606308924933,0.01802477278023284,0.046415592386377595,0.014037122900051996,0.3559606308924933,0.014960630892493318,0.22299999999999995,0.191439151031746,0.19143915103174602,0.4020222171666666,0.043900261661666655,3.4,383869.8409618045,138538.68974142117,0.056,2,7860,1000.0,1.0,2000.0,100,iron,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,1002150.3441523128,0.0,0.0,0.9422130229675207,1389.5347623765292,645.4605704630711,3098.66252009966,1053761.0868761572,18669.996725854882,11500.0,0.45,1,2.5,0.51972,0.0,2.23,2.0,952902.0,177335.0,43.812636388888876,0.13143790916666664,43.374510024999985,0.039431372750002996,0.4381263638888904,0.09200653641666963,0.99,0.7,4.711065114837604,4.711065114837604,0.001,25.533972922419814,0.009422130229675208,0.005,1.0,471.1065114837604,1.0,2.0,1.5,0.03297745580386323,1e-06,0.0010613311168746935,10.72059245777778,100.0,942.2130229675208,31.63973349459999,12.0,1002150.3441523132,9.99999999999996e-13,12536.537248162556,152.40869539886464,655.3525985199268,281405.80267918727,9.99999999999996e-13,1.0515,0.014900000000000002,294750.1012212686,14932.040127869463,14932.040127869463,3737.9565979854187,87218.6676589009,1503.2255162284694,50107.517207615645,1002.1503441523129,901.9353097370816,8017.202753218503,3006.4510324569387,2004.3006883046257,0.06289341268295079,0.013826318512813893,0.035604152802347064,0.010767499517801168,0.002695441849988681,0.013826318512813893,0.035604152802347064,0.010767499517801168,0.002695441849988681,0.0004654418499886809,0.0022299999999999993,0.00595588469876543,0.005955884698765431,0.012507357867407407,0.04394407429805554,3.4,294750.1012212686,1386.7695190683175,0.027,3,2710,1000.0,1.0,3000.0,1,aluminum,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,983811.3502310726,0.0,0.0,0.302854185953846,13895.347623765292,207.46946907741577,30986.6252009966,1034477.6347679731,19595.14264754336,11500.0,0.45,1,2.5,0.51972,0.0,3.41,2.0,952902.0,177335.0,43.812636388888876,0.13143790916666664,43.374510024999985,0.039431372750002996,0.4381263638888904,0.09200653641666963,0.99,0.7,1.51427092976923,1.51427092976923,0.001,23.804339015972296,0.003028541859538461,0.005,1.0,151.427092976923,1.0,2.0,1.5,0.010599896508384611,1e-06,0.0033019190302768235,3.4459047185714304,100.0,302.854185953846,31.63973349459999,12.0,983811.350231073,9.99999999999996e-13,7522.559136578092,217.26861443770318,210.64904952433008,281405.80267918727,9.99999999999996e-13,1.0515,0.014900000000000002,289356.2794797274,14658.789118442985,14658.789118442985,4936.353529100378,86889.39734765023,1475.717025346609,49190.567511553636,983.8113502310727,885.4302152079655,7870.490801848581,2951.434050693218,1967.6227004621453,0.06265597574283699,0.013573301814631645,0.034952609502857945,0.010570458116422475,0.003559606308924933,0.013573301814631645,0.034952609502857945,0.010570458116422475,0.003559606308924933,0.00014960630892493318,0.022299999999999993,0.00191439151031746,0.00191439151031746,0.004020222171666667,0.04394407429805554,3.4,289356.2794797274,1386.7695190683175,0.056,2,7860,1000.0,1.0,3000.0,1,iron,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,1104375.0059335723,0.0,0.0,9.422130229675206,138953.47623765294,6454.605704630711,309866.252009966,1161250.3187391513,53834.753568264416,11500.0,0.45,1,2.5,0.51972,0.0,2.23,2.0,952902.0,177335.0,43.812636388888876,0.13143790916666664,43.374510024999985,0.039431372750002996,0.4381263638888904,0.09200653641666963,0.99,0.7,47.110651148376036,47.110651148376036,0.001,255.33972922419812,0.09422130229675207,0.005,1.0,4711.065114837604,1.0,2.0,1.5,0.32977455803863226,9.999999999999999e-06,0.00010613311168746935,107.20592457777778,100.0,9422.130229675207,31.63973349459999,12.0,1104375.0059335725,9.99999999999996e-13,35332.762597382396,1524.086953988637,6553.525985198367,281405.80267918727,9.99999999999996e-13,1.0515,0.014900000000000002,324816.17821575666,16455.18758841023,16455.18758841023,37379.56597985419,129375.75328967479,1656.5625089003586,55218.75029667862,1104.3750059335723,993.9375053402151,8835.000047468578,3313.125017800717,2208.7500118671446,0.09329290232496178,0.015236676491434264,0.039235965633092375,0.011865841700548357,0.026954418499886806,0.015236676491434264,0.039235965633092375,0.011865841700548357,0.026954418499886806,0.0046544184998868095,0.22299999999999992,0.0595588469876543,0.059558846987654304,0.12507357867407404,0.04394407429805554,3.4,324816.17821575666,13867.695190683175,0.027,3,2710,1000.0,1.0,3000.0,10,aluminum,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,1043413.8674018034,1.1916691530896022e-35,0.0,3.0285418595384592,1390.9173840306355,2074.6946907741567,3101.7457663883174,1097149.6815729963,64910.401915290655,11500.0,0.45,1,2.5,0.51972,0.0,3.41,2.0,952902.0,177335.0,43.812636388888876,0.13143790916666664,43.374510024999985,0.039431372750002996,0.4381263638888904,0.09200653641666963,0.99,0.7,15.142709297692297,15.142709297692297,0.001,238.04339015972295,0.030285418595384597,0.005,1.0,1514.2709297692297,1.0,2.0,1.5,0.10599896508384608,9.999999999999999e-06,0.00033019190302768244,34.45904718571429,100.0,3028.5418595384594,31.63973349459999,12.0,1043413.8674018037,9.99999999999996e-13,21201.45226995915,2172.686144377023,2106.4904952424,281405.80267918727,9.99999999999996e-13,1.0515,0.014900000000000002,306886.4315887658,15546.866624286873,15546.866624286873,49363.535291003784,136281.56319948254,1565.1208011027052,52170.69337009017,1043.4138674018034,939.0724806616231,8347.310939214427,3130.2416022054103,2086.8277348036067,0.09827268433981838,0.014395616940676974,0.037070153183937284,0.011210851125954824,0.03559606308924932,0.014395616940676974,0.037070153183937284,0.011210851125954824,0.03559606308924932,0.0014960630892493312,0.0022299999999999998,0.019143915103174595,0.0191439151031746,0.04020222171666666,0.04394407429805554,3.4,306886.4315887658,13867.695190683175,0.056,2,7860,1000.0,1.0,3000.0,10,iron,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,1569994.836105789,0.0,0.0,94.22130229675207,13909.173840306354,64546.05704630711,31017.45766388317,1650849.5701652372,397188.58285651816,11500.0,0.45,1,2.5,0.51972,0.0,2.23,2.0,952902.0,177335.0,43.812636388888876,0.13143790916666664,43.374510024999985,0.039431372750002996,0.4381263638888904,0.09200653641666963,0.99,0.7,471.10651148376047,471.10651148376047,0.001,2553.3972922419816,0.9422130229675209,0.005,1.0,47110.65114837604,1.0,2.0,1.5,3.297745580386323,9.999999999999999e-05,1.0613311168746933e-05,1072.059245777778,100.0,94221.30229675208,31.63973349459999,12.0,1569994.8361057893,9.99999999999996e-13,99581.25501888165,15240.869539886364,65535.25985198278,281405.80267918727,9.99999999999996e-13,1.0515,0.014900000000000002,461763.18708993803,23392.92305797626,23392.92305797626,373795.6597985419,504578.7164974246,2354.9922541586834,78499.74180528945,1569.994836105789,1412.9953524952102,12559.958688846313,4709.984508317367,3139.989672211578,0.36385189431941,0.021660670770744635,0.05577839330174453,0.016868645248052812,0.2695441849988681,0.021660670770744635,0.05577839330174453,0.016868645248052812,0.2695441849988681,0.046544184998868095,0.022299999999999997,0.595588469876543,0.5955884698765431,1.2507357867407407,0.04394407429805554,3.4,461763.18708993803,138676.95190683176,0.027,3,2710,1000.0,1.0,3000.0,100,aluminum,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,1305434.6929215745,0.0,0.0,30.28541859538459,139091.73840306356,20746.946907741574,310174.5766388317,1372664.5796070357,513086.3298345693,11500.0,0.45,1,2.5,0.51972,0.0,3.41,2.0,952902.0,177335.0,43.812636388888876,0.13143790916666664,43.374510024999985,0.039431372750002996,0.4381263638888904,0.09200653641666963,0.99,0.7,151.42709297692298,151.42709297692298,0.001,2380.433901597229,0.30285418595384594,0.005,1.0,15142.709297692298,1.0,2.0,1.5,1.059989650838461,9.999999999999999e-05,3.3019190302768244e-05,344.59047185714286,100.0,30285.418595384595,31.63973349459999,12.0,1305434.692921575,9.99999999999996e-13,59753.81119567089,21726.861443770216,21064.9049524231,281405.80267918727,9.99999999999996e-13,1.0515,0.014900000000000002,383951.3802710515,19450.97692453146,19450.97692453146,493635.35291003785,602380.1306218716,1958.1520393823616,65271.73464607872,1305.4346929215744,1174.891223629417,10443.477543372595,3916.3040787647233,2610.869385843149,0.4343765292927497,0.018010626815957904,0.04637916511377319,0.014026106470525357,0.3559606308924933,0.018010626815957904,0.04637916511377319,0.014026106470525357,0.3559606308924933,0.014960630892493318,0.22299999999999995,0.19143915103174594,0.19143915103174597,0.40202221716666664,0.04394407429805554,3.4,383951.3802710515,138676.95190683176,0.056,2,7860,1000.0,1.0,3000.0,100,iron,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,1002213.2025476319,1.1916691530896022e-35,0.0,0.9431524178059731,1392.3000056847413,646.1041004435929,3104.829012676973,1053827.182478835,18674.660092214315,11500.0,0.45,1,2.5,0.51972,0.0,2.23,2.0,952902.0,177335.0,43.812636388888876,0.17525054555555553,43.374510024999985,0.052575163666670664,0.4381263638888904,0.12267538188889286,0.99,0.7,4.715762089029866,4.715762089029866,0.001,25.559430522541874,0.009431524178059732,0.005,1.0,471.5762089029866,1.0,2.0,1.5,0.03301033462320906,1e-06,0.0010602740141686428,10.720592457777778,100.0,943.1524178059732,31.671278592799993,12.0,1002213.2025476323,9.99999999999996e-13,12542.160274884109,152.56064823575286,656.005990941183,281417.8620705367,9.99999999999996e-13,1.0515,0.014900000000000002,294768.5889845977,14932.976717959718,14932.976717959718,3741.6833742545978,87227.63063906702,1503.319803821448,50110.6601273816,1002.2132025476319,901.9918822928688,8017.705620381055,3006.639607642896,2004.4264050952638,0.06283722661240282,0.013813413650795615,0.035570921492163794,0.010757449619454743,0.0026954418499886812,0.013813413650795615,0.035570921492163794,0.010757449619454743,0.0026954418499886812,0.0004654418499886811,0.0022299999999999993,0.005955884698765431,0.005955884698765431,0.012507357867407407,0.043987886934444435,3.4,294768.5889845977,1388.1521407224238,0.027,3,2710,1000.0,1.0,4000.0,1,aluminum,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,983865.27467563,0.0,0.0,0.30315613429477706,13923.000056847413,207.67631799972625,31048.29012676973,1034534.336321425,19600.86771053008,11500.0,0.45,1,2.5,0.51972,0.0,3.41,2.0,952902.0,177335.0,43.812636388888876,0.17525054555555553,43.374510024999985,0.052575163666670664,0.4381263638888904,0.12267538188889286,0.99,0.7,1.5157806714738855,1.5157806714738855,0.001,23.82807215556948,0.0030315613429477716,0.005,1.0,151.57806714738854,1.0,2.0,1.5,0.010610464700317198,1e-06,0.003298630266302444,3.4459047185714295,100.0,303.1561342947771,31.671278592799993,12.0,983865.2746756304,9.99999999999996e-13,7525.933238230095,217.48523319586644,210.85906851687668,281417.8620705367,9.99999999999996e-13,1.0515,0.014900000000000002,289372.1396104795,14659.59259266689,14659.59259266689,4941.275117863191,86898.81092806027,1475.797912013445,49193.2637337815,983.8652746756301,885.4787472080671,7870.922197405041,2951.59582402689,1967.7305493512602,0.06260035076763004,0.013560525825444026,0.03491971005310091,0.010560508580160194,0.0035596063089249333,0.013560525825444026,0.03491971005310091,0.010560508580160194,0.0035596063089249333,0.00014960630892493318,0.022299999999999993,0.0019143915103174596,0.0019143915103174596,0.004020222171666666,0.043987886934444435,3.4,289372.1396104795,1388.1521407224238,0.056,2,7860,1000.0,1.0,4000.0,1,iron,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,1104497.272267553,0.0,0.0,9.43152417805973,139230.00056847418,6461.041004435928,310482.9012676974,1161378.881789332,53873.84309933252,11500.0,0.45,1,2.5,0.51972,0.0,2.23,2.0,952902.0,177335.0,43.812636388888876,0.17525054555555553,43.374510024999985,0.052575163666670664,0.4381263638888904,0.12267538188889286,0.99,0.7,47.15762089029865,47.15762089029865,0.001,255.5943052254187,0.0943152417805973,0.005,1.0,4715.762089029865,1.0,2.0,1.5,0.3301033462320906,9.999999999999999e-06,0.00010602740141686429,107.20592457777778,100.0,9431.52417805973,31.671278592799993,12.0,1104497.2722675535,9.99999999999996e-13,35348.61043991646,1525.6064823575193,6560.059909410928,281417.8620705367,9.99999999999996e-13,1.0515,0.014900000000000002,324852.13890222163,16457.00935678654,16457.00935678654,37416.833742545976,129423.20603165544,1656.7459084013296,55224.86361337765,1104.497272267553,994.0475450407978,8835.978178140424,3313.4918168026593,2208.994544535106,0.09323416521498923,0.015223185704622597,0.03920122550797365,0.01185533550250621,0.026954418499886806,0.015223185704622597,0.03920122550797365,0.01185533550250621,0.026954418499886806,0.00465441849988681,0.22299999999999998,0.0595588469876543,0.0595588469876543,0.12507357867407404,0.043987886934444435,3.4,324852.13890222163,13881.521407224236,0.027,3,2710,1000.0,1.0,4000.0,10,aluminum,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,1043501.7073516304,1.4546742591425808e-39,0.0,3.03156134294777,1393.6826273388476,2076.763179997262,3107.9122589656304,1097242.0452802395,64960.9266181712,11500.0,0.45,1,2.5,0.51972,0.0,3.41,2.0,952902.0,177335.0,43.812636388888876,0.17525054555555553,43.374510024999985,0.052575163666670664,0.4381263638888904,0.12267538188889286,0.99,0.7,15.157806714738854,15.157806714738854,0.001,238.28072155569475,0.030315613429477705,0.005,1.0,1515.7806714738851,1.0,2.0,1.5,0.10610464700317197,9.999999999999999e-06,0.00032986302663024446,34.45904718571428,100.0,3031.5613429477703,31.671278592799993,12.0,1043501.7073516308,9.99999999999996e-13,21210.96178046352,2174.852331958655,2108.5906851678665,281417.8620705367,9.99999999999996e-13,1.0515,0.014900000000000002,306912.2668681267,15548.175439539295,15548.175439539295,49412.7511786319,136338.0962940686,1565.2525610274456,52175.08536758152,1043.5017073516306,939.1515366164675,8348.013658813044,3130.505122054891,2087.003414703261,0.09821552861137782,0.014382489366851539,0.0370363483685794,0.011200627786697575,0.03559606308924933,0.014382489366851539,0.0370363483685794,0.011200627786697575,0.03559606308924933,0.0014960630892493314,0.0022299999999999998,0.019143915103174595,0.019143915103174595,0.04020222171666666,0.043987886934444435,3.4,306912.2668681267,13881.521407224236,0.056,2,7860,1000.0,1.0,4000.0,10,iron,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,1570461.5174063905,0.0,0.0,94.3152417805973,13936.826273388477,64610.410044359276,31079.122589656305,1651340.2855528197,397568.2140348149,11500.0,0.45,1,2.5,0.51972,0.0,2.23,2.0,952902.0,177335.0,43.812636388888876,0.17525054555555553,43.374510024999985,0.052575163666670664,0.4381263638888904,0.12267538188889286,0.99,0.7,471.5762089029866,471.5762089029866,0.001,2555.943052254187,0.9431524178059731,0.005,1.0,47157.620890298655,1.0,2.0,1.5,3.301033462320906,9.999999999999999e-05,1.0602740141686427e-05,1072.0592457777777,100.0,94315.24178059731,31.671278592799993,12.0,1570461.5174063907,9.99999999999996e-13,99625.92030777705,15256.064823575185,65600.59909410839,281417.8620705367,9.99999999999996e-13,1.0515,0.014900000000000002,461900.4462959973,23399.876609355222,23399.876609355222,374168.3374254597,504990.26941589953,2355.6922761095857,78523.07587031953,1570.4615174063906,1413.4153656657516,12563.692139251125,4711.384552219171,3140.923034812781,0.36378596740346625,0.02164552862349627,0.05573940075836523,0.01685685302273671,0.26954418499886806,0.02164552862349627,0.05573940075836523,0.01685685302273671,0.26954418499886806,0.0465441849988681,0.022299999999999997,0.595588469876543,0.595588469876543,1.2507357867407405,0.043987886934444435,3.4,461900.4462959973,138815.21407224235,0.027,3,2710,1000.0,1.0,4000.0,100,aluminum,default,ElectrocoagulationZO,electrocoagulation
