fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.crystallizer.capital_a_parameter[default],fs.costing.crystallizer.capital_b_parameter[default],fs.costing.crystallizer.capital_c_parameter[default],fs.costing.crystallizer.capital_d_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.elec_coeff_1,fs.unit.elec_coeff_2,fs.unit.elec_coeff_3,fs.unit.elec_coeff_4,fs.unit.electricity[0.0],fs.unit.electricity_intensity,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[CrystallizerZO],fs.costing.LCOW_aggregate_indirect_capex[CrystallizerZO],fs.costing.LCOW_aggregate_fixed_opex[CrystallizerZO],fs.costing.LCOW_aggregate_variable_opex[CrystallizerZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.purge_fraction,fs.unit.properties_in[0.0].flow_vol,fs.unit.properties_in[0.0].conc_mass_comp[H2O],fs.unit.properties_in[0.0].conc_mass_comp[tds],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.properties_in[0.0].dens_mass,flow_mgd,tds,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,139289344.77611545,0.0,0.0,9800.19345773093,6713596.931565142,146462746.03208542,8789008.168729262,1410000.0,-0.711,1450000.0,555000.0,36.16777840674602,9.096196269296625,35.80610062267856,0.18192392538593266,0.361677784067458,8.914272343910692,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,9800.19345773093,60.14222082714407,139289344.77611545,1.0515,0.014900000000000002,139289344.77611545,2075411.2371641204,2075411.2371641204,6713596.931565142,18316619.983914502,208934.0171641732,6964467.238805773,139289.34477611544,125360.41029850392,1114314.7582089235,417868.0343283464,278578.6895522309,12.822971616182102,6.343341943652646,0.3266821100981121,1.4529394292960245,4.700008133135318,6.343341943652646,0.3266821100981121,1.4529394292960245,4.700008133135318,4.700008133135318,60.14222082714407,60.14222082714407,0.010000000000000009,0.045263974676042644,799.0411506192569,200.95884938074312,1.0,139289344.77611545,1000.0,0.8255102040816327,251500.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,145097932.63103706,0.0,0.0,10317.547592700865,7068009.03047394,152570476.16153547,9229968.226676391,1410000.0,-0.711,1450000.0,555000.0,36.16777840674602,11.02213046945585,35.80610062267856,0.22044260938911722,0.361677784067458,10.801687860066734,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,10317.547592700865,60.73301497435692,145097932.63103706,1.0515,0.014900000000000002,145097932.63103706,2161959.1962024523,2161959.1962024523,7068009.03047394,19154896.6518654,217646.8989465556,7254896.631551853,145097.93263103705,130588.13936793336,1160783.4610482964,435293.7978931112,290195.8652620741,12.862539081508256,6.338186304034137,0.32641659465775824,1.4517585325145623,4.7461776503018,6.338186304034137,0.32641659465775824,1.4517585325145623,4.7461776503018,4.746177650301799,60.73301497435693,60.73301497435693,0.010000000000000009,0.04718990887620187,766.4303506418854,233.56964935811462,1.0,145097932.63103706,1000.0,0.8255102040816327,304750.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,150909281.94933507,0.0,0.0,10834.818756220095,7422364.290007143,158681109.96972585,9670912.591052236,1410000.0,-0.711,1450000.0,555000.0,36.16777840674602,12.948064669615077,35.80610062267856,0.2589612933923018,0.3616777840674571,12.689103376222775,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,10834.818756220095,61.27700734055658,150909281.94933507,1.0515,0.014900000000000002,150909281.94933507,2248548.3010450928,2248548.3010450928,7422364.290007143,19993346.514714085,226363.9229240026,7545464.097466754,150909.28194933507,135818.35375440159,1207274.2555946806,452727.8458480052,301818.56389867014,12.899115242093654,6.3335508876611115,0.3261778707145481,1.4506967926179275,4.788689691100066,6.3335508876611115,0.3261778707145481,1.4506967926179275,4.788689691100066,4.788689691100067,61.27700734055658,61.27700734055658,0.010000000000000009,0.0491158430763611,736.3770250368187,263.62297496318115,1.0,150909281.94933507,1000.0,0.8255102040816327,358000.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,130633110.5632457,0.0,0.0,8970.63366744838,6145309.163919356,137360715.75725287,8091742.511311716,1410000.0,-0.711,1450000.0,555000.0,37.01720707142856,5.367495025357142,36.647035000714276,0.10734990050714294,0.3701720707142834,5.260145124849999,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,8970.63366744838,58.79108645643401,130633110.5632457,1.0515,0.014900000000000002,130633110.5632457,1946433.3473923611,1946433.3473923611,6145309.163919356,17027254.194974974,195949.66584486855,6531655.528162286,130633.1105632457,117569.79950692115,1045064.8845059656,391899.3316897371,261266.2211264914,12.73009127043217,6.353266131841688,0.32719320578984834,1.4552125598400971,4.594419372960537,6.353266131841688,0.32719320578984834,1.4552125598400971,4.594419372960537,4.594419372960538,58.791086456434,58.791086456434,0.010000000000000009,0.0423847020967857,873.3624454148471,126.63755458515286,1.0,130633110.5632457,1000.0,0.8448979591836735,145000.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,136572248.75863817,0.0,0.0,9500.264228743816,6508131.196618231,143605719.56970805,8543057.70312194,1410000.0,-0.711,1450000.0,555000.0,37.01720707142856,7.338661301910713,36.647035000714276,0.1467732260382144,0.3701720707142834,7.191888075872499,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,9500.264228743816,59.495223124711885,136572248.75863817,1.0515,0.014900000000000002,136572248.75863817,2034926.5065037091,2034926.5065037091,6508131.196618231,17884815.846867204,204858.37313795727,6828612.437931909,136572.2487586382,122915.02388277437,1092577.9900691055,409716.74627591454,273144.4975172764,12.77701544073273,6.346938485629072,0.3268673320098983,1.453763215510466,4.649446407583296,6.346938485629072,0.3268673320098983,1.453763215510466,4.649446407583296,4.649446407583295,59.495223124711885,59.495223124711885,0.010000000000000009,0.04435586837333927,834.5503859795535,165.44961402044652,1.0,136572248.75863817,1000.0,0.8448979591836735,198250.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,142514953.217615,0.0,0.0,10029.80787552369,6870893.68875523,149854473.3083222,8994366.491697693,1410000.0,-0.711,1450000.0,555000.0,37.01720707142856,9.309827578464283,36.647035000714276,0.18619655156928583,0.3701720707142834,9.123631026894998,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,10029.80787552369,60.138918112417315,142514953.217615,1.0515,0.014900000000000002,142514953.217615,2123472.8029424637,2123472.8029424637,6870893.68875523,18742615.03360305,213772.4298264225,7125747.660880751,142514.95321761502,128263.45789585351,1140119.6257409202,427544.859652845,285029.90643523005,12.820108939364768,6.341307992240027,0.3265773616003622,1.4524735537006495,4.699750031823732,6.341307992240027,0.3265773616003622,1.4524735537006495,4.699750031823732,4.699750031823732,60.138918112417315,60.138918112417315,0.010000000000000009,0.04632703464989284,799.041150619257,200.95884938074312,1.0,142514953.217615,1000.0,0.8448979591836735,251500.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,148460787.29667553,0.0,0.0,10559.264607788005,7233596.640330353,156106517.84245434,9445662.37105082,1410000.0,-0.711,1450000.0,555000.0,37.01720707142856,11.280993855017854,36.647035000714276,0.22561987710035727,0.3701720707142834,11.055373977917498,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,10559.264607788005,60.72957173261522,148460787.29667553,1.0515,0.014900000000000002,148460787.29667553,2212065.7307204655,2212065.7307204655,7233596.640330353,19600615.382087275,222691.1809450133,7423039.364833777,148460.78729667552,133614.708567008,1187686.2983734042,445382.3618900266,296921.57459335105,12.859816919112035,6.336270658361555,0.32631793890562083,1.4513197547921919,4.745908567052665,6.336270658361555,0.32631793890562083,1.4513197547921919,4.745908567052665,4.745908567052665,60.72957173261522,60.72957173261522,0.010000000000000009,0.04829820092644641,766.4303506418854,233.56964935811462,1.0,148460787.29667553,1000.0,0.8448979591836735,304750.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,154409382.83911246,0.0,0.0,11088.634425536758,7596240.051343597,162361466.05532676,9896939.855646372,1410000.0,-0.711,1450000.0,555000.0,37.01720707142856,13.252160131571426,36.647035000714276,0.2650432026314288,0.3701720707142851,12.987116928939997,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,11088.634425536758,61.27342357179994,154409382.83911246,1.0515,0.014900000000000002,154409382.83911246,2300699.8043027758,2300699.8043027758,7596240.051343597,20458786.224282987,231614.0742586687,7720469.141955623,154409.38283911246,138968.44455520122,1235275.0627128996,463228.1485173374,308818.7656782249,12.896518307571526,6.331741610238636,0.3260846929272893,1.450282378492219,4.788409625913383,6.331741610238636,0.3260846929272893,1.450282378492219,4.788409625913383,4.788409625913383,61.273423571799945,61.273423571799945,0.010000000000000009,0.05026936720299999,736.3770250368187,263.62297496318115,1.0,154409382.83911246,1000.0,0.8448979591836735,358000.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,133584226.55646744,0.0,0.0,9176.00990170493,6286001.616784507,140463814.22412553,8276406.592475873,1410000.0,-0.711,1450000.0,555000.0,37.8666357361111,5.49066218173611,37.48796937874999,0.1098132436347223,0.3786663573611088,5.380848938101388,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,9176.00990170493,58.788064795737135,133584226.55646744,1.0515,0.014900000000000002,133584226.55646744,1990404.975691365,1990404.975691365,6286001.616784507,17413779.284604605,200376.33983470118,6679211.327823373,133584.22655646745,120225.80390082071,1068673.8124517396,400752.67966940237,267168.4531129349,12.727023907030125,6.351055185743411,0.32707934206578715,1.4547061436968765,4.59418323552405,6.351055185743411,0.32707934206578715,1.4547061436968765,4.59418323552405,4.594183235524049,58.788064795737135,58.788064795737135,0.010000000000000009,0.04335729791784721,873.3624454148471,126.63755458515286,1.0,133584226.55646744,1000.0,0.8642857142857143,145000.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,139660610.97599885,0.0,0.0,9717.748932524675,6657118.524905484,146853132.4412628,8738061.628447868,1410000.0,-0.711,1450000.0,555000.0,37.8666357361111,7.507060534684027,37.48796937874999,0.15014121069368067,0.3786663573611088,7.356919323990345,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,9717.748932524675,59.49206093700007,139660610.97599885,1.0515,0.014900000000000002,139660610.97599885,2080943.103542383,2080943.103542383,6657118.524905484,18291068.63978593,209490.9164639983,6983030.548799943,139660.61097599886,125694.54987839898,1117284.887807991,418981.8329279966,279321.2219519977,12.774118859764002,6.344869482007821,0.3267607783234032,1.4532893112235181,4.649199288209259,6.344869482007821,0.3267607783234032,1.4532893112235181,4.649199288209259,4.649199288209259,59.49206093700007,59.49206093700007,0.010000000000000009,0.04537369627079513,834.5503859795534,165.4496140204465,1.0,139660610.97599885,1000.0,0.8642857142857143,198250.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,145740561.6591146,0.0,0.0,10259.397014232867,7028173.128575135,153246200.58455902,9199707.497295942,1410000.0,-0.711,1450000.0,555000.0,37.8666357361111,9.523458887631943,37.48796937874999,0.19046917775263902,0.3786663573611079,9.332989709879303,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,10259.397014232867,60.13561539769056,145740561.6591146,1.0515,0.014900000000000002,145740561.6591146,2171534.3687208076,2171534.3687208076,7028173.128575135,19168592.765921425,218610.84248867191,7287028.08295573,145740.5616591146,131166.50549320315,1165924.4932729169,437221.68497734383,291481.1233182292,12.817363114813343,6.339365292484644,0.3264773125629612,1.4520285792535914,4.699491930512146,6.339365292484644,0.3264773125629612,1.4520285792535914,4.699491930512146,4.699491930512146,60.13561539769056,60.13561539769056,0.010000000000000009,0.04739009462374304,799.041150619257,200.95884938074315,1.0,145740561.6591146,1000.0,0.8642857142857143,251500.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,151823641.962314,0.0,0.0,10800.954146829508,7399165.427793465,159642559.5233732,9661337.693031944,1410000.0,-0.711,1450000.0,555000.0,37.8666357361111,11.539857240579858,37.48796937874999,0.23079714481159735,0.3786663573611088,11.30906009576826,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,10800.954146829508,60.72612849087351,151823641.962314,1.0515,0.014900000000000002,151823641.962314,2262172.2652384792,2262172.2652384792,7399165.427793465,20046315.289915845,227735.462943471,7591182.098115701,151823.64196231402,136641.2777660826,1214589.1356985122,455470.925886942,303647.28392462805,12.857204812214736,6.334440956650673,0.3262237092675097,1.4509006624930214,4.745639483803529,6.334440956650673,0.3262237092675097,1.4509006624930214,4.745639483803529,4.74563948380353,60.72612849087351,60.72612849087351,0.010000000000000009,0.049406492976690954,766.4303506418855,233.5696493581146,1.0,151823641.962314,1000.0,0.8642857142857143,304750.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,157909483.72888985,0.0,0.0,11342.4203303146,7770095.422560472,166041822.1409277,10122946.73012093,1410000.0,-0.711,1450000.0,555000.0,37.8666357361111,13.556255593527776,37.48796937874999,0.27112511187055577,0.37866635736110876,13.28513048165722,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,11342.4203303146,61.2698398030433,157909483.72888985,1.0515,0.014900000000000002,157909483.72888985,2352851.3075604592,2352851.3075604592,7770095.422560472,20924205.543732315,236864.2255933348,7895474.186444493,157909.48372888984,142118.53535600088,1263275.8698311187,473728.4511866696,315818.9674577797,12.894025317600462,6.330013504648575,0.32599569548940216,1.449886556735787,4.7881295607267,6.330013504648575,0.32599569548940216,1.449886556735787,4.7881295607267,4.7881295607267,61.2698398030433,61.2698398030433,0.010000000000000009,0.05142289132963887,736.3770250368188,263.6229749631812,1.0,157909483.72888985,1000.0,0.8642857142857143,358000.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,136535342.5496892,0.0,0.0,9381.3649762086,6426679.574216216,143566912.6909982,8461056.178206587,1410000.0,-0.711,1450000.0,555000.0,38.71606440079364,5.613829338115078,38.32890375678571,0.11227658676230166,0.38716064400793404,5.501552751352777,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,9381.3649762086,58.78504313504026,136535342.5496892,1.0515,0.014900000000000002,136535342.5496892,2034376.6039903695,2034376.6039903695,6426679.574216216,17800289.87880079,204803.01382453382,6826767.12748446,136535.3425496892,122881.8082947203,1092282.7403975136,409606.02764906763,273070.6850993784,12.7240807775619,6.348941255755683,0.3269704746714179,1.4542219490472386,4.593947098087559,6.348941255755683,0.3269704746714179,1.4542219490472386,4.593947098087559,4.593947098087559,58.78504313504026,58.78504313504026,0.010000000000000009,0.04432989373890872,873.3624454148471,126.63755458515283,1.0,136535342.5496892,1000.0,0.8836734693877552,145000.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,142748973.1933595,0.0,0.0,9935.210462652869,6806089.978142503,150100545.3128175,8933049.678723559,1410000.0,-0.711,1450000.0,555000.0,38.71606440079364,7.6754597674573395,38.32890375678571,0.15350919534914692,0.38716064400793404,7.521950572108192,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,9935.210462652869,59.48889874928825,142748973.1933595,1.0515,0.014900000000000002,142748973.1933595,2126959.7005810565,2126959.7005810565,6806089.978142503,18697305.557654418,214123.45979003925,7137448.659667975,142748.9731933595,128474.07587402356,1141991.785546876,428246.9195800785,285497.946386719,12.771338536925288,6.342891266074337,0.32665890020282823,1.4528362018129026,4.648952168835221,6.342891266074337,0.32665890020282823,1.4528362018129026,4.648952168835221,4.648952168835221,59.488898749288246,59.488898749288246,0.010000000000000009,0.04639152416825098,834.5503859795534,165.44961402044646,1.0,142748973.1933595,1000.0,0.8836734693877552,198250.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,148966170.1006142,0.0,0.0,10488.960873858461,7185435.251024856,156637927.86079583,9405031.185524007,1410000.0,-0.711,1450000.0,555000.0,38.71606440079364,9.7370901967996,38.32890375678571,0.1947418039359922,0.38716064400793404,9.542348392863609,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,10488.960873858461,60.1323126829638,148966170.1006142,1.0515,0.014900000000000002,148966170.1006142,2219595.9344991515,2219595.9344991515,7185435.251024856,19594553.18086961,223449.2551509213,7448308.50503071,148966.1701006142,134069.55309055277,1191729.3608049136,446898.5103018426,297932.3402012284,12.814726451327864,6.337507838215065,0.32638165366807653,1.451603130244164,4.699233829200559,6.337507838215065,0.32638165366807653,1.451603130244164,4.699233829200559,4.699233829200559,60.1323126829638,60.1323126829638,0.010000000000000009,0.04845315459759324,799.041150619257,200.95884938074312,1.0,148966170.1006142,1000.0,0.8836734693877552,251500.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,155186496.62795255,0.0,0.0,11042.61620982538,7564715.39286328,163178601.20429212,9876994.192619773,1410000.0,-0.711,1450000.0,555000.0,38.71606440079364,11.798720626141863,38.32890375678571,0.23597441252283746,0.38716064400793404,11.562746213619025,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,11042.61620982538,60.722685249131814,155186496.62795255,1.0515,0.014900000000000002,155186496.62795255,2312278.7997564934,2312278.7997564934,7564715.39286328,20491996.375351124,232779.74494192883,7759324.8313976275,155186.49662795255,139667.8469651573,1241491.9730236204,465559.48988385766,310372.9932559051,12.854695516978673,6.3326915420818395,0.3261336144172151,1.4504999599252233,4.745370400554395,6.3326915420818395,0.3261336144172151,1.4504999599252233,4.745370400554395,4.745370400554395,60.722685249131814,60.722685249131814,0.010000000000000009,0.05051478502693551,766.4303506418854,233.5696493581146,1.0,155186496.62795255,1000.0,0.8836734693877552,304750.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,161409584.61866727,0.0,0.0,11596.176470553622,7943930.403657771,169722178.22652864,10348933.214475913,1410000.0,-0.711,1450000.0,555000.0,38.71606440079364,13.860351055484124,38.32890375678571,0.2772070211096827,0.38716064400793404,13.58314403437444,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,11596.176470553622,61.266256034286656,161409584.61866727,1.0515,0.014900000000000002,161409584.61866727,2405002.8108181427,2405002.8108181427,7943930.403657771,21389604.47306207,242114.37692800091,8070479.2309333645,161409.5846186673,145268.62615680057,1291276.6769493383,484228.75385600183,322819.1692373346,12.891629430564508,6.328361228172165,0.32591060325086685,1.4495081036014614,4.787849495540017,6.328361228172165,0.32591060325086685,1.4495081036014614,4.787849495540017,4.7878494955400175,61.266256034286656,61.266256034286656,0.010000000000000009,0.05257641545627777,736.3770250368188,263.62297496318115,1.0,161409584.61866727,1000.0,0.8836734693877552,358000.0,default,CrystallizerZO,crystallizer
