fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.uv.reactor_cost[default],fs.costing.uv.lamp_cost[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.uv_reduced_equivalent_dose[0.0],fs.unit.uv_transmittance_in[0.0],fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[UVZO],fs.costing.LCOW_aggregate_indirect_capex[UVZO],fs.costing.LCOW_aggregate_fixed_opex[UVZO],fs.costing.LCOW_aggregate_variable_opex[UVZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties_in[0.0].flow_vol,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.properties_in[0.0].dens_mass,flow_mgd,sec,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,752828.6973930738,0.0,0.0,27.48018854460636,18825.231388301247,791599.3753088171,30042.378979458044,202.346,235.5,763.262244459064,0.07632622444590641,763.262244459064,0.06869360200131577,1,0.1,27.48018854460636,0.01,100.0,0.9,752828.6973930738,1.0515,0.014900000000000002,752828.6973930738,11217.147591156801,11217.147591156801,18825.231388301247,81537.05435194704,1129.2430460896107,37641.43486965369,752.8286973930739,677.5458276537665,6022.629579144591,2258.4860921792215,1505.6573947861477,0.0033848064772728564,0.0020329742282321804,0.00010469817275395778,0.00046565177175997063,0.0007814823045267489,0.0020329742282321804,0.00010469817275395778,0.00046565177175997063,0.0007814823045267489,0.0007814823045267489,0.01,0.01,0.76333857068351,1.0,752828.6973930738,1000.0,17.421052631578945,0.01,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,765820.169704108,0.0,0.0,68.7004713615159,47063.07847075311,805259.9084438697,58473.798999344326,202.346,235.5,763.262244459064,0.07632622444590641,763.262244459064,0.06869360200131577,1,0.1,68.7004713615159,0.025,100.0,0.9,765820.169704108,1.0515,0.014900000000000002,765820.169704108,11410.720528591211,11410.720528591211,47063.07847075311,110857.11165623018,1148.730254556162,38291.008485205406,765.820169704108,689.2381527336973,6126.561357632864,2297.460509112324,1531.640339408216,0.004601955179373094,0.0020680570146437275,0.00010650493625415222,0.0004736874671583423,0.001953705761316872,0.0020680570146437275,0.00010650493625415222,0.0004736874671583423,0.001953705761316872,0.001953705761316872,0.025,0.025,0.76333857068351,1.0,765820.169704108,1000.0,17.421052631578945,0.025,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,787472.623555832,0.0,0.0,137.4009427230318,94126.15694150623,828027.4636689574,105859.49903248812,202.346,235.5,763.262244459064,0.07632622444590641,763.262244459064,0.06869360200131577,1,0.1,137.4009427230318,0.05,100.0,0.9,787472.623555832,1.0515,0.014900000000000002,787472.623555832,11733.342090981898,11733.342090981898,94126.15694150623,159723.87383003536,1181.208935333748,39373.6311777916,787.472623555832,708.7253612002488,6299.780988446656,2362.417870667496,1574.945247111664,0.006630536349540156,0.0021265283253296403,0.00010951620875447657,0.0004870802928222953,0.003907411522633744,0.0021265283253296403,0.00010951620875447657,0.0004870802928222953,0.003907411522633744,0.003907411522633744,0.05,0.05,0.76333857068351,1.0,787472.623555832,1000.0,17.421052631578945,0.05,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,830777.5312592796,0.0,0.0,274.8018854460636,188252.31388301245,873562.5741191326,200630.89909877573,202.346,235.5,763.262244459064,0.07632622444590641,763.262244459064,0.06869360200131577,1,0.1,274.8018854460636,0.1,100.0,0.9,830777.5312592796,1.0515,0.014900000000000002,830777.5312592796,12378.585215763267,12378.585215763267,188252.31388301245,257457.39817764575,1246.1662968889193,41538.87656296398,830.7775312592796,747.6997781333517,6646.220250074237,2492.3325937778386,1661.5550625185592,0.01068769868987428,0.002243470946701465,0.00011553875375512558,0.0005138659441502011,0.007814823045267488,0.002243470946701465,0.00011553875375512558,0.0005138659441502011,0.007814823045267488,0.007814823045267488,0.1,0.1,0.76333857068351,1.0,830777.5312592796,1000.0,17.421052631578945,0.1,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,807414.4639714235,0.0,0.0,29.47270976838446,20190.202848480185,848996.3088659518,32220.678361654394,202.346,235.5,818.6045220029235,0.08186045220029237,818.6045220029235,0.07367440698026313,1,0.1,29.47270976838446,0.01,100.0,0.9,807414.4639714235,1.0515,0.014900000000000002,807414.4639714235,12030.475513174211,12030.475513174211,20190.202848480185,87449.10663124229,1211.1216959571352,40370.72319857118,807.4144639714235,726.6730175742812,6459.315711771388,2422.2433919142704,1614.828927942847,0.0033848064772728573,0.0020329742282321804,0.00010469817275395752,0.0004656517717599707,0.0007814823045267489,0.0020329742282321804,0.00010469817275395752,0.0004656517717599707,0.0007814823045267489,0.0007814823045267489,0.01,0.01,0.8186863824551238,1.0,807414.4639714235,1000.0,18.684210526315788,0.01,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,821347.9161479104,0.0,0.0,73.68177442096115,50475.50712120046,863647.3338295278,62713.59107180433,202.346,235.5,818.6045220029235,0.08186045220029237,818.6045220029235,0.07367440698026313,1,0.1,73.68177442096115,0.025,100.0,0.9,821347.9161479104,1.0515,0.014900000000000002,821347.9161479104,12238.083950603866,12238.083950603866,50475.50712120046,118895.08954066981,1232.0218742218656,41067.39580739552,821.3479161479104,739.2131245331194,6570.783329183283,2464.043748443731,1642.6958322958208,0.004601955179373095,0.002068057014643728,0.00010650493625415195,0.0004736874671583424,0.0019537057613168724,0.002068057014643728,0.00010650493625415195,0.0004736874671583424,0.0019537057613168724,0.0019537057613168724,0.025,0.025,0.8186863824551238,1.0,821347.9161479104,1000.0,18.684210526315788,0.025,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,844570.3364420553,0.0,0.0,147.3635488419223,100951.01424240092,888065.7087688213,113535.11225538755,202.346,235.5,818.6045220029235,0.08186045220029237,818.6045220029235,0.07367440698026313,1,0.1,147.3635488419223,0.05,100.0,0.9,844570.3364420553,1.0515,0.014900000000000002,844570.3364420553,12584.098012986626,12584.098012986626,100951.01424240092,171305.0610563823,1266.855504663083,42228.51682210277,844.5703364420553,760.1133027978499,6756.562691536443,2533.711009326166,1689.1406728841107,0.006630536349540157,0.0021265283253296403,0.00010951620875447657,0.00048708029282229536,0.003907411522633745,0.0021265283253296403,0.00010951620875447657,0.00048708029282229536,0.003907411522633745,0.003907411522633745,0.05,0.05,0.8186863824551238,1.0,844570.3364420553,1000.0,18.684210526315788,0.05,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,891015.1770303451,0.0,0.0,294.7270976838446,201902.02848480185,936902.4586474079,215178.154622554,202.346,235.5,818.6045220029235,0.08186045220029237,818.6045220029235,0.07367440698026313,1,0.1,294.7270976838446,0.1,100.0,0.9,891015.1770303451,1.0515,0.014900000000000002,891015.1770303451,13276.126137752142,13276.126137752142,201902.02848480185,276125.0040878074,1336.5227655455176,44550.758851517254,891.0151770303451,801.9136593273106,7128.1214162427605,2673.045531091035,1782.0303540606901,0.010687698689874282,0.002243470946701465,0.00011553875375512578,0.0005138659441502011,0.00781482304526749,0.002243470946701465,0.00011553875375512578,0.0005138659441502011,0.00781482304526749,0.00781482304526749,0.1,0.1,0.8186863824551238,1.0,891015.1770303451,1000.0,18.684210526315788,0.1,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,862000.2305497732,0.0,0.0,31.465230992162564,21555.174308659127,906393.2424230865,34398.977743850744,202.346,235.5,873.9467995467833,0.08739467995467833,873.9467995467833,0.07865521195921049,1,0.1,31.465230992162564,0.01,100.0,0.9,862000.2305497732,1.0515,0.014900000000000002,862000.2305497732,12843.803435191623,12843.803435191623,21555.174308659127,93361.15891053755,1293.00034582466,43100.01152748866,862.0002305497732,775.8002074947959,6896.001844398185,2586.00069164932,1724.0004610995463,0.0033848064772728573,0.0020329742282321804,0.00010469817275395753,0.00046565177175997063,0.000781482304526749,0.0020329742282321804,0.00010469817275395753,0.00046565177175997063,0.000781482304526749,0.0007814823045267489,0.01,0.01,0.8740341942267379,1.0,862000.2305497732,1000.0,19.94736842105263,0.01,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,876875.6625917128,0.0,0.0,78.66307748040641,53887.93577164782,922034.7592151861,66953.38314426434,202.346,235.5,873.9467995467833,0.08739467995467833,873.9467995467833,0.07865521195921049,1,0.1,78.66307748040641,0.025,100.0,0.9,876875.6625917128,1.0515,0.014900000000000002,876875.6625917128,13065.447372616522,13065.447372616522,53887.93577164782,126933.06742510946,1315.3134938875692,43843.783129585645,876.8756625917129,789.1880963325416,7015.005300733703,2630.6269877751383,1753.7513251834257,0.004601955179373095,0.002068057014643728,0.00010650493625415222,0.00047368746715834237,0.001953705761316872,0.002068057014643728,0.00010650493625415222,0.00047368746715834237,0.001953705761316872,0.001953705761316872,0.025,0.025,0.8740341942267379,1.0,876875.6625917128,1000.0,19.94736842105263,0.025,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,901668.0493282788,0.0,0.0,157.32615496081283,107775.87154329564,948103.9538686853,121210.725478287,202.346,235.5,873.9467995467833,0.08739467995467833,873.9467995467833,0.07865521195921049,1,0.1,157.32615496081283,0.05,100.0,0.9,901668.0493282788,1.0515,0.014900000000000002,901668.0493282788,13434.853934991355,13434.853934991355,107775.87154329564,182886.2482827293,1352.5020739924182,45083.40246641394,901.6680493282788,811.501244395451,7213.3443946262305,2705.0041479848364,1803.3360986565576,0.006630536349540157,0.0021265283253296403,0.00010951620875447679,0.0004870802928222953,0.003907411522633744,0.0021265283253296403,0.00010951620875447679,0.0004870802928222953,0.003907411522633744,0.003907411522633744,0.05,0.05,0.8740341942267379,1.0,901668.0493282788,1000.0,19.94736842105263,0.05,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,951252.8228014107,0.0,0.0,314.65230992162566,215551.74308659128,1000242.3431756835,229725.4101463323,202.346,235.5,873.9467995467833,0.08739467995467833,873.9467995467833,0.07865521195921049,1,0.1,314.65230992162566,0.1,100.0,0.9,951252.8228014107,1.0515,0.014900000000000002,951252.8228014107,14173.667059741021,14173.667059741021,215551.74308659128,294792.609997969,1426.879234202116,47562.64114007054,951.2528228014107,856.1275405212697,7610.022582411286,2853.758468404232,1902.5056456028215,0.010687698689874282,0.002243470946701465,0.00011553875375512566,0.0005138659441502011,0.007814823045267488,0.002243470946701465,0.00011553875375512566,0.0005138659441502011,0.007814823045267488,0.007814823045267488,0.1,0.1,0.8740341942267379,1.0,951252.8228014107,1000.0,19.94736842105263,0.1,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,916585.9971281232,0.0,0.0,33.45775221594067,22920.145768838072,963790.1759802216,36577.27712604711,202.346,235.5,929.289077090643,0.0929289077090643,929.289077090643,0.08363601693815786,1,0.1,33.45775221594067,0.01,100.0,0.9,916585.9971281232,1.0515,0.014900000000000002,916585.9971281232,13657.131357209037,13657.131357209037,22920.145768838072,99273.21118983283,1374.8789956921848,45829.29985640616,916.5859971281232,824.9273974153109,7332.687977024985,2749.7579913843697,1833.1719942562463,0.0033848064772728577,0.0020329742282321804,0.00010469817275395753,0.00046565177175997063,0.0007814823045267488,0.0020329742282321804,0.00010469817275395753,0.00046565177175997063,0.0007814823045267488,0.0007814823045267488,0.01,0.01,0.9293820059983521,1.0,916585.9971281232,1000.0,21.210526315789473,0.01,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,932403.4090355154,0.0,0.0,83.64438053985168,57300.36442209518,980422.1846008445,71193.17521672437,202.346,235.5,929.289077090643,0.0929289077090643,929.289077090643,0.08363601693815786,1,0.1,83.64438053985168,0.025,100.0,0.9,932403.4090355154,1.0515,0.014900000000000002,932403.4090355154,13892.81079462918,13892.81079462918,57300.36442209518,134971.04530954914,1398.6051135532732,46620.170451775775,932.4034090355154,839.1630681319639,7459.2272722841235,2797.2102271065464,1864.8068180710309,0.004601955179373095,0.002068057014643728,0.0001065049362541522,0.00047368746715834237,0.001953705761316872,0.002068057014643728,0.0001065049362541522,0.00047368746715834237,0.001953705761316872,0.001953705761316872,0.025,0.025,0.9293820059983521,1.0,932403.4090355154,1000.0,21.210526315789473,0.025,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,958765.7622145024,0.0,0.0,167.28876107970336,114600.72884419037,1008142.1989685494,128886.33870118645,202.346,235.5,929.289077090643,0.0929289077090643,929.289077090643,0.08363601693815786,1,0.1,167.28876107970336,0.05,100.0,0.9,958765.7622145024,1.0515,0.014900000000000002,958765.7622145024,14285.609856996089,14285.609856996089,114600.72884419037,194467.4355090763,1438.1486433217538,47938.28811072512,958.7657622145025,862.8891859930523,7670.12609771602,2876.2972866435075,1917.531524429005,0.006630536349540157,0.0021265283253296403,0.00010951620875447673,0.00048708029282229536,0.003907411522633744,0.0021265283253296403,0.00010951620875447673,0.00048708029282229536,0.003907411522633744,0.003907411522633744,0.05,0.05,0.9293820059983521,1.0,958765.7622145024,1000.0,21.210526315789473,0.05,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1011490.4685724765,0.0,0.0,334.5775221594067,229201.45768838073,1063582.2277039592,244272.66567011064,202.346,235.5,929.289077090643,0.0929289077090643,929.289077090643,0.08363601693815786,1,0.1,334.5775221594067,0.1,100.0,0.9,1011490.4685724765,1.0515,0.014900000000000002,1011490.4685724765,15071.207981729902,15071.207981729902,229201.45768838073,313460.2159081307,1517.2357028587148,50574.52342862383,1011.4904685724765,910.341421715229,8091.923748579812,3034.4714057174297,2022.980937144953,0.010687698689874282,0.002243470946701465,0.00011553875375512603,0.0005138659441502011,0.007814823045267488,0.002243470946701465,0.00011553875375512603,0.0005138659441502011,0.007814823045267488,0.007814823045267488,0.1,0.1,0.9293820059983521,1.0,1011490.4685724765,1000.0,21.210526315789473,0.1,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,971171.7637064729,0.0,0.0,35.45027343971878,24285.117229017014,1021187.1095373564,38755.57650824346,202.346,235.5,984.6313546345026,0.09846313546345027,984.6313546345025,0.08861682191710525,1,0.1,35.45027343971878,0.01,100.0,0.9,971171.7637064729,1.0515,0.014900000000000002,971171.7637064729,14470.459279226448,14470.459279226448,24285.117229017014,105185.26346912808,1456.7576455597095,48558.58818532365,971.1717637064729,874.0545873358258,7769.374109651783,2913.515291119419,1942.3435274129458,0.0033848064772728573,0.0020329742282321804,0.00010469817275395755,0.00046565177175997063,0.0007814823045267488,0.0020329742282321804,0.00010469817275395755,0.00046565177175997063,0.0007814823045267488,0.0007814823045267488,0.01,0.01,0.984729817769966,1.0,971171.7637064729,1000.0,22.473684210526315,0.01,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,987931.1554793178,0.0,0.0,88.62568359929695,60712.79307254254,1038809.6099865027,75432.96728918437,202.346,235.5,984.6313546345026,0.09846313546345027,984.6313546345025,0.08861682191710525,1,0.1,88.62568359929695,0.025,100.0,0.9,987931.1554793178,1.0515,0.014900000000000002,987931.1554793178,14720.174216641837,14720.174216641837,60712.79307254254,143009.02319398877,1481.8967332189766,49396.55777396589,987.9311554793178,889.1380399313861,7903.449243834542,2963.793466437953,1975.8623109586356,0.004601955179373094,0.0020680570146437275,0.00010650493625415196,0.00047368746715834237,0.0019537057613168724,0.0020680570146437275,0.00010650493625415196,0.00047368746715834237,0.0019537057613168724,0.001953705761316872,0.025,0.025,0.984729817769966,1.0,987931.1554793178,1000.0,22.473684210526315,0.025,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1015863.4751007259,0.0,0.0,177.2513671985939,121425.58614508508,1068180.4440684135,136561.95192408588,202.346,235.5,984.6313546345026,0.09846313546345027,984.6313546345025,0.08861682191710525,1,0.1,177.2513671985939,0.05,100.0,0.9,1015863.4751007259,1.0515,0.014900000000000002,1015863.4751007259,15136.365779000818,15136.365779000818,121425.58614508508,206048.62273542327,1523.7952126510888,50793.173755036296,1015.863475100726,914.2771275906534,8126.907800805808,3047.5904253021777,2031.726950201452,0.006630536349540156,0.0021265283253296403,0.00010951620875447669,0.0004870802928222953,0.003907411522633745,0.0021265283253296403,0.00010951620875447669,0.0004870802928222953,0.003907411522633745,0.003907411522633744,0.05,0.05,0.984729817769966,1.0,1015863.4751007259,1000.0,22.473684210526315,0.05,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1071728.1143435421,0.0,0.0,354.5027343971878,242851.17229017016,1126922.1122322346,258819.92119388893,202.346,235.5,984.6313546345026,0.09846313546345027,984.6313546345025,0.08861682191710525,1,0.1,354.5027343971878,0.1,100.0,0.9,1071728.1143435421,1.0515,0.014900000000000002,1071728.1143435421,15968.74890371878,15968.74890371878,242851.17229017016,332127.82181829226,1607.5921715153133,53586.40571717711,1071.728114343542,964.5553029091881,8573.824914748337,3215.1843430306267,2143.456228687084,0.01068769868987428,0.002243470946701465,0.00011553875375512568,0.0005138659441502012,0.00781482304526749,0.002243470946701465,0.00011553875375512568,0.0005138659441502012,0.00781482304526749,0.007814823045267488,0.1,0.1,0.984729817769966,1.0,1071728.1143435421,1000.0,22.473684210526315,0.1,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1025757.5302848225,0.0,0.0,37.442794663496876,25650.088689195953,1078584.043094491,40933.87589043981,202.346,235.5,1039.973632178362,0.10399736321783623,1039.973632178362,0.09359762689605261,1,0.1,37.442794663496876,0.01,100.0,0.9,1025757.5302848225,1.0515,0.014900000000000002,1025757.5302848225,15283.787201243857,15283.787201243857,25650.088689195953,111097.31574842331,1538.6362954272338,51287.87651424113,1025.7575302848225,923.1817772563403,8206.06024227858,3077.2725908544676,2051.515060569645,0.0033848064772728573,0.00203297422823218,0.00010469817275395758,0.00046565177175997063,0.0007814823045267488,0.00203297422823218,0.00010469817275395758,0.00046565177175997063,0.0007814823045267488,0.0007814823045267488,0.01,0.01,1.04007762954158,1.0,1025757.5302848225,1000.0,23.736842105263158,0.01,default,UVZO,uv
