fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_ion_exchange_resin,fs.costing.aggregate_flow_sodium_chloride,fs.costing.aggregate_flow_costs[electricity],fs.costing.aggregate_flow_costs[ion_exchange_resin],fs.costing.aggregate_flow_costs[sodium_chloride],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.ion_exchange.capital_a_parameter[default],fs.costing.ion_exchange.capital_b_parameter[default],fs.costing.ion_exchange.capital_c_parameter[default],fs.costing.ion_exchange.capital_d_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.NaCl_flowrate[0.0],fs.unit.NaCl_dose,fs.unit.resin_demand[0.0],fs.unit.resin_replacement,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[IonExchangeZO],fs.costing.LCOW_aggregate_indirect_capex[IonExchangeZO],fs.costing.LCOW_aggregate_fixed_opex[IonExchangeZO],fs.costing.LCOW_aggregate_variable_opex[IonExchangeZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.LCOW_aggregate_variable_opex[ion_exchange_resin],fs.costing.LCOW_aggregate_variable_opex[sodium_chloride],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties_in[0.0].flow_vol,fs.unit.properties_in[0.0].conc_mass_comp[H2O],fs.unit.properties_in[0.0].conc_mass_comp[tds],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.properties_in[0.0].dens_mass,flow_mgd,tds,subtype,unit_class,unit,fs.costing.ion_exchange.capital_a_parameter[anion_exchange],fs.costing.ion_exchange.capital_b_parameter[anion_exchange],fs.costing.ion_exchange.capital_c_parameter[anion_exchange],fs.costing.ion_exchange.capital_d_parameter[anion_exchange]
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,512120.4855949856,0.0,0.0,0.8549598980997039,7.01074127183029e-05,0.024038079135788107,585.688045164609,20550.02439966072,81217.61051023855,538494.6906031274,109983.91819042915,,,,,43.812636388888876,0.004496560050438595,43.812636388888876,0.004496560050438709,3.76948361321601e-20,1.1388673933724473e-16,1.0,0.0,0.854959898099704,0.00542,0.02403807913578811,0.5486,7.010741271830402e-05,0.0016,512120.48559498566,1.0515,0.014900000000000002,512120.48559498566,7630.5952353652865,7630.5952353652865,102353.32295506388,145013.7705972721,768.1807283924784,25606.024279749283,512.1204855949857,460.90843703548705,4096.963884759885,1536.3614567849568,1024.2409711899713,0.10487242746540866,0.024092457750666086,0.0012407615741593066,0.0055183658906514405,0.07402084224993209,0.024092457750666086,0.0012407615741593066,0.0055183658906514405,0.07402084224993209,0.0004235634090534978,0.014861560625514404,0.058735718215363955,0.0054199999999999995,0.00542,0.04381713294893932,999.8973789532126,0.10262104678730341,1.0,512120.48559498566,1000.0,1.0,102.63157894736842,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,512980.6333927099,0.0,0.0,0.8549643974268681,7.010778166681985e-05,0.024038205639010855,585.6911274169313,20550.13254658458,81218.03792747998,539399.1360124345,109997.27303903287,,,,,43.812636388888876,0.00472715287353801,43.812636388888876,0.00472715287353813,3.769483603971546e-20,1.197270852630007e-16,1.0,0.0,0.8549643974268683,0.00542,0.024038205639010858,0.5486,7.010778166682096e-05,0.0016,512980.63339270995,1.0515,0.014900000000000002,512980.63339270995,7643.411437551378,7643.411437551378,102353.86160148149,145085.96091770302,769.4709500890649,25649.031669635497,512.9806333927099,461.68257005343895,4103.8450671416795,1538.9419001781298,1025.9612667854199,0.1049240825674293,0.02413279598140353,0.001242838993042286,0.005527605343051624,0.07402084224993209,0.02413279598140353,0.001242838993042286,0.005527605343051624,0.07402084224993209,0.0004235634090534979,0.014861560625514402,0.05873571821536396,0.0054199999999999995,0.00542,0.04381736354176241,999.8921169031762,0.10788309682376375,1.0,512980.63339270995,1000.0,1.0,107.89473684210526,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,513842.21857210976,0.0,0.0,0.8549688967540324,7.010815061533681e-05,0.024038332142233606,585.6942096692537,20550.240693508447,81218.46534472141,540305.0928285734,110010.64930462354,,,,,43.812636388888876,0.004957745696637426,43.812636388888876,0.004957745696637551,3.76948361321601e-20,1.2556743055143449e-16,1.0,0.0,0.8549688967540325,0.00542,0.02403833214223361,0.5486,7.010815061533792e-05,0.0016,513842.2185721098,1.0515,0.014900000000000002,513842.2185721098,7656.249056724437,7656.249056724437,102354.40024789912,145158.2709743043,770.7633278581646,25692.11092860549,513.8422185721098,462.45799671489885,4110.737748576878,1541.5266557163293,1027.6844371442196,0.10497582371679601,0.024173201407782192,0.0012449198725007823,0.005536860186581196,0.07402084224993208,0.024173201407782192,0.0012449198725007823,0.005536860186581196,0.07402084224993208,0.0004235634090534979,0.0148615606255144,0.05873571821536395,0.0054199999999999995,0.00542,0.04381759413458551,999.8868549085236,0.11314509147649084,1.0,513842.2185721098,1000.0,1.0,113.15789473684211,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,514705.2435229444,0.0,0.0,0.8549733960811967,7.010851956385377e-05,0.02403845864545636,585.697291921576,20550.348840432318,81218.89276196287,541212.5635643761,110024.04702280862,,,,,43.812636388888876,0.005188338519736841,43.812636388888876,0.005188338519736972,3.76948361321601e-20,1.3140777615847624e-16,1.0,0.0,0.8549733960811968,0.00542,0.024038458645456364,0.5486,7.010851956385488e-05,0.0016,514705.24352294445,1.0515,0.014900000000000002,514705.24352294445,7669.108128491873,7669.108128491873,102354.93889431676,145230.7009661467,772.0578652844166,25735.262176147222,514.7052435229444,463.23471917065,4117.6419481835555,1544.1157305688332,1029.4104870458889,0.10502765105611399,0.0242136741411645,0.001247004218269971,0.0055461304467476664,0.07402084224993209,0.0242136741411645,0.001247004218269971,0.0055461304467476664,0.07402084224993209,0.0004235634090534979,0.014861560625514404,0.05873571821536396,0.0054199999999999995,0.00542,0.04381782472740861,999.8815929692536,0.118407030746359,1.0,514705.24352294445,1000.0,1.0,118.42105263157896,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,515569.71063892083,0.0,0.0,0.8549778954083611,7.010888851237072e-05,0.024038585148679112,585.7003741738984,20550.456987356178,81219.3201792043,542121.5507368253,110037.46622925429,,,,,43.812636388888876,0.005418931342836256,43.812636388888876,0.005418931342836393,3.76948361321601e-20,1.3724812176551962e-16,1.0,0.0,0.8549778954083612,0.00542,0.024038585148679115,0.5486,7.010888851237183e-05,0.0016,515569.7106389209,1.0515,0.014900000000000002,515569.7106389209,7681.988688519921,7681.988688519921,102355.47754073437,145303.25109262974,773.3545659583813,25778.485531946044,515.5697106389208,464.0127395750288,4124.5576851113665,1546.7091319167625,1031.1394212778416,0.10507956472822311,0.024254214293096255,0.0012490920360944614,0.005555416149100547,0.07402084224993209,0.024254214293096255,0.0012490920360944614,0.005555416149100547,0.07402084224993209,0.0004235634090534979,0.0148615606255144,0.058735718215363955,0.0054199999999999995,0.00542,0.04381805532023171,999.8763310853657,0.12366891463424262,1.0,515569.7106389209,1000.0,1.0,123.6842105263158,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,516435.6223177122,0.0,0.0,0.8549823947355256,7.01092574608877e-05,0.02403871165190187,585.7034564262209,20550.565134280052,81219.74759644577,543032.0568670745,110050.90695968595,,,,,43.812636388888876,0.005649524165935671,43.812636388888876,0.005649524165935813,3.76948361321601e-20,1.43088467372563e-16,1.0,0.0,0.8549823947355257,0.00542,0.024038711651901874,0.5486,7.01092574608888e-05,0.0016,516435.62231771223,1.0515,0.014900000000000002,516435.62231771223,7694.890772533912,7694.890772533912,102356.01618715204,145375.9215534835,774.6534334765682,25821.78111588561,516.4356223177122,464.792060085941,4131.484978541697,1549.3068669531365,1032.8712446354243,0.10513156487619921,0.02429482197530747,0.0012511833317283344,0.0055647173192315425,0.07402084224993209,0.02429482197530747,0.0012511833317283344,0.0055647173192315425,0.07402084224993209,0.0004235634090534979,0.014861560625514402,0.05873571821536396,0.00542,0.00542,0.04381828591305482,999.8710692568588,0.12893074314101602,1.0,516435.62231771223,1000.0,1.0,128.94736842105263,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,517302.98096095317,0.0,0.0,0.8549868940626897,7.010962640940464e-05,0.024038838155124618,585.706538678543,20550.67328120391,81220.17501368719,543944.0844804423,110064.36924988784,,,,,43.812636388888876,0.005880116989035087,43.812636388888876,0.005880116989035235,3.76948361321601e-20,1.4892881297974128e-16,1.0,0.0,0.8549868940626898,0.00542,0.02403883815512462,0.5486,7.010962640940575e-05,0.0016,517302.9809609532,1.0515,0.014900000000000002,517302.9809609532,7707.814416318203,7707.814416318203,102356.55483356964,145448.7125487678,775.9544714414297,25865.14904804766,517.3029809609532,465.5726828648579,4138.423847687625,1551.9089428828595,1034.6059619219063,0.10518365164335373,0.024335497299712204,0.0012532781109351795,0.005574033982774516,0.07402084224993209,0.024335497299712204,0.0012532781109351795,0.005574033982774516,0.07402084224993209,0.00042356340905349784,0.0148615606255144,0.058735718215363955,0.0054199999999999995,0.00542,0.04381851650587791,999.8658074837324,0.1341925162675536,1.0,517302.9809609532,1000.0,1.0,134.21052631578948,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,518171.78897425317,0.0,0.0,0.854991393389854,7.01099953579216e-05,0.02403896465834737,585.7096209308653,20550.78142812778,81220.60243092863,544857.6361064272,110077.85313570363,,,,,43.812636388888876,0.006110709812134502,43.812636388888876,0.006110709812134655,3.769483603971546e-20,1.5476915899824206e-16,1.0,0.0,0.8549913933898541,0.00542,0.024038964658347373,0.5486,7.010999535792271e-05,0.0016,518171.7889742532,1.0515,0.014900000000000002,518171.7889742532,7720.759655716373,7720.759655716373,102357.09347998728,145521.62427887385,777.2576834613798,25908.58944871266,518.1717889742532,466.3546100768279,4145.374311794026,1554.5153669227595,1036.3435779485064,0.10523582517323461,0.024376240378409096,0.0012553763794880713,0.005583366165405607,0.07402084224993208,0.024376240378409096,0.0012553763794880713,0.005583366165405607,0.07402084224993208,0.0004235634090534978,0.014861560625514398,0.05873571821536395,0.0054199999999999995,0.00542,0.04381874709870101,999.8605457659853,0.13945423401472953,1.0,518171.7889742532,1000.0,1.0,139.47368421052633,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,519042.04876719945,0.0,0.0,0.8549958927170185,7.011036430643856e-05,0.024039091161570124,585.7127031831878,20550.889575051646,81221.02984817007,545772.7142787102,110091.3586530362,,,,,43.812636388888876,0.006341302635233918,43.812636388888876,0.006341302635234077,3.76948361321601e-20,1.606095041936932e-16,1.0,0.0,0.8549958927170186,0.00542,0.024039091161570127,0.5486,7.011036430643967e-05,0.0016,519042.0487671995,1.0515,0.014900000000000002,519042.0487671995,7733.7265266312725,7733.7265266312725,102357.6321264049,145594.65694452403,778.5630731507991,25952.102438359972,519.0420487671995,467.13784389047953,4152.336390137596,1557.1261463015983,1038.084097534399,0.10528808560962633,0.024417051323681598,0.0012574781431696036,0.005592713892843285,0.07402084224993209,0.024417051323681598,0.0012574781431696036,0.005592713892843285,0.07402084224993209,0.00042356340905349795,0.014861560625514398,0.058735718215363955,0.00542,0.00542,0.04381897769152411,999.8552841036166,0.14471589638341822,1.0,519042.0487671995,1000.0,1.0,144.73684210526318,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,519913.7627533635,0.0,0.0,0.8550003920441828,7.011073325495552e-05,0.024039217664792875,585.7157854355102,20550.997721975513,81221.4572654115,546689.3215351618,110104.88583784764,,,,,43.812636388888876,0.006571895458333332,43.812636388888876,0.006571895458333497,3.76948361321601e-20,1.6644984980073874e-16,1.0,0.0,0.8550003920441829,0.00542,0.02403921766479288,0.5486,7.011073325495664e-05,0.0016,519913.7627533636,1.0515,0.014900000000000002,519913.7627533636,7746.715065025118,7746.715065025118,102358.17077282253,145667.81074677268,779.8706441300453,25995.688137668178,519.9137627533636,467.9223864780272,4159.310102026909,1559.7412882600906,1039.8275255067272,0.10534043309655035,0.024457930247998187,0.001259583407771908,0.005602077190848404,0.07402084224993209,0.024457930247998187,0.001259583407771908,0.005602077190848404,0.07402084224993209,0.00042356340905349795,0.0148615606255144,0.05873571821536395,0.00542,0.00542,0.04381920828434721,999.8500224966255,0.1499775033744938,1.0,519913.7627533636,1000.0,1.0,150.0,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,987753.0508466823,0.0,0.0,1.9348074161898214,0.0001586557946855122,0.054399105602795,1325.4347670305042,46505.50242148148,183798.60329086508,1038622.3329652864,246347.06093699264,,,,,99.1549139327485,0.004957745696637425,99.1549139327485,0.00495774569663755,8.53093659833097e-20,1.2556743055143242e-16,1.0,0.0,1.9348074161898217,0.00542,0.054399105602795005,0.5486,0.0001586557946855133,0.0016,987753.0508466824,1.0515,0.014900000000000002,987753.0508466824,14717.520457615568,14717.520457615568,231629.54047937706,313910.93420280935,1481.6295762700236,49387.652542334115,987.7530508466823,888.9777457620141,7902.024406773458,2963.259152540047,1975.5061016933646,0.10031514846105599,0.020533611386580875,0.00105748098640892,0.004703213838134351,0.07402084224993195,0.020533611386580875,0.00105748098640892,0.004703213838134351,0.07402084224993195,0.00042356340905349784,0.014861560625514402,0.058735718215363955,0.0054199999999999995,0.00542,0.09915987167844514,999.9500024998749,0.04999750012499375,1.0,987753.0508466824,1000.0,2.263157894736842,50.0,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,989674.9561212794,0.0,0.0,1.9348175988776144,0.0001586566296742611,0.05439939189956228,1325.441742654181,46505.74717504602,183799.5706035694,1040643.2163615255,246376.91636747663,,,,,99.1549139327485,0.0054796136647045236,99.1549139327485,0.005479613664704662,8.53093659833097e-20,1.387850548200047e-16,1.0,0.0,1.9348175988776146,0.00542,0.054399391899562284,0.5486,0.00015865662967426221,0.0016,989674.9561212795,1.0515,0.014900000000000002,989674.9561212795,14746.156846207065,14746.156846207065,231630.7595212696,314072.2509983486,1484.5124341819192,49483.74780606397,989.6749561212794,890.7074605091516,7917.399648970235,2969.0248683638383,1979.3499122425587,0.10036617154940086,0.020573456068520946,0.0010595329875288312,0.004712340243419252,0.07402084224993195,0.020573456068520946,0.0010595329875288312,0.004712340243419252,0.07402084224993195,0.00042356340905349784,0.0148615606255144,0.05873571821536395,0.0054199999999999995,0.00542,0.0991603935464132,999.9447398959531,0.055260104046881635,1.0,989674.9561212795,1000.0,2.263157894736842,55.26315789473684,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,991600.5840408272,0.0,0.0,1.9348277815654074,0.00015865746466301,0.05439967819632956,1325.448718277858,46505.99192861056,183800.5379162737,1042668.01411893,246406.82726537043,,,,,99.1549139327485,0.00600148163277162,99.1549139327485,0.006001481632771772,8.53093659833097e-20,1.5200267908857658e-16,1.0,0.0,1.9348277815654076,0.00542,0.054399678196329564,0.5486,0.00015865746466301112,0.0016,991600.5840408274,1.0515,0.014900000000000002,991600.5840408274,14774.848702208328,14774.848702208328,231631.97856316212,314233.8778961089,1487.400876061241,49580.02920204136,991.6005840408272,892.4405256367446,7932.804672326618,2974.801752122482,1983.2011680816545,0.10041729319766465,0.020613377717354785,0.0010615889524437764,0.00472148427793425,0.07402084224993197,0.020613377717354785,0.0010615889524437764,0.00472148427793425,0.07402084224993197,0.0004235634090534979,0.014861560625514402,0.05873571821536395,0.00542,0.00542,0.09916091541438127,999.9394773474237,0.06052265257629145,1.0,991600.5840408274,1000.0,2.263157894736842,60.526315789473685,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,993529.9417831918,0.0,0.0,1.9348379642532003,0.00015865829965175894,0.05439996449309684,1325.455693901535,46506.236682175106,183801.50522897803,1044696.7337850262,246436.79373762425,,,,,99.1549139327485,0.006523349600838717,99.1549139327485,0.006523349600838882,8.53093659833097e-20,1.6522030335714845e-16,1.0,0.0,1.9348379642532005,0.00542,0.05439996449309685,0.5486,0.00015865829965176005,0.0016,993529.9417831919,1.0515,0.014900000000000002,993529.9417831919,14803.596132569559,14803.596132569559,231633.19760505468,314395.81549401785,1490.2949126747876,49676.49708915959,993.5299417831918,894.1769476048727,7948.2395342655345,2980.589825349575,1987.0598835663836,0.10046851359536532,0.020653376481079778,0.0010636488887756112,0.004730645975578074,0.07402084224993197,0.020653376481079778,0.0010636488887756112,0.004730645975578074,0.07402084224993197,0.0004235634090534979,0.014861560625514404,0.058735718215363955,0.0054199999999999995,0.00542,0.09916143728234934,999.9342148542859,0.06578514571409776,1.0,993529.9417831919,1000.0,2.263157894736842,65.78947368421052,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,995463.0365400036,0.0,0.0,1.934848146940993,0.00015865913464050782,0.05440025078986412,1325.4626695252116,46506.48143573963,183802.47254168236,1046729.3829218139,246466.8158913933,,,,,99.1549139327485,0.007045217568905816,99.1549139327485,0.007045217568905994,8.53093659833097e-20,1.7843792762572037e-16,1.0,0.0,1.9348481469409933,0.00542,0.05440025078986413,0.5486,0.00015865913464050893,0.0016,995463.0365400037,1.0515,0.014900000000000002,995463.0365400037,14832.399244446056,14832.399244446056,231634.4166469472,314558.0643911496,1493.1945548100055,49773.15182700018,995.4630365400036,895.9167328860034,7963.704292320029,2986.389109620011,1990.9260730800072,0.10051983293238329,0.02069345250797635,0.0010657128041607806,0.004739825370314286,0.07402084224993197,0.02069345250797635,0.0010657128041607806,0.004739825370314286,0.07402084224993197,0.00042356340905349784,0.0148615606255144,0.05873571821536396,0.0054199999999999995,0.00542,0.0991619591503174,999.9289524165389,0.07104758346117515,1.0,995463.0365400037,1000.0,2.263157894736842,71.05263157894737,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,997399.8755167067,0.0,0.0,1.9348583296287862,0.00015865996962925676,0.0544005370866314,1325.4696451488885,46506.72618930418,183803.43985438667,1048765.9691058171,246496.89383403867,,,,,99.1549139327485,0.0075670855369729135,99.1549139327485,0.007567085536973104,8.53093659833097e-20,1.9165555189412502e-16,1.0,0.0,1.9348583296287865,0.00542,0.05440053708663141,0.5486,0.00015865996962925787,0.0016,997399.8755167068,1.0515,0.014900000000000002,997399.8755167068,14861.258145198932,14861.258145198932,231635.63568883974,314720.6251877291,1496.0998132750601,49869.99377583534,997.3998755167067,897.6598879650361,7979.199004133654,2992.1996265501202,1994.7997510334135,0.10057125139896264,0.020733605946608932,0.0010677807062503641,0.0047490224961714966,0.07402084224993197,0.020733605946608932,0.0010677807062503641,0.0047490224961714966,0.07402084224993197,0.00042356340905349784,0.014861560625514402,0.058735718215363955,0.0054199999999999995,0.00542,0.09916248101828548,999.9236900341816,0.07630996581839808,1.0,997399.8755167068,1000.0,2.263157894736842,76.31578947368422,anion_exchange,IonExchangeZO,ion_exchange,,,,
