fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_hydrogen_peroxide,fs.costing.aggregate_flow_costs[electricity],fs.costing.aggregate_flow_costs[hydrogen_peroxide],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.uv_aop.reactor_cost[default],fs.costing.uv_aop.lamp_cost[default],fs.costing.uv_aop.aop_capital_a_parameter[default],fs.costing.uv_aop.aop_capital_b_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.uv_reduced_equivalent_dose[0.0],fs.unit.uv_transmittance_in[0.0],fs.unit.oxidant_dose[0.0],fs.unit.chemical_flow_mass[0.0],fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[UVAOPZO],fs.costing.LCOW_aggregate_indirect_capex[UVAOPZO],fs.costing.LCOW_aggregate_fixed_opex[UVAOPZO],fs.costing.LCOW_aggregate_variable_opex[UVAOPZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.LCOW_aggregate_variable_opex[hydrogen_peroxide],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties_in[0.0].flow_vol,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.properties_in[0.0].dens_mass,flow_mgd,sec,oxidant_dose,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5066175.02867884,0.0,0.0,15.52506120193773,0.00043125170005382574,10635.402627227591,27866.51836122434,5327083.042655801,113987.92891576666,202.346,235.5,1228000.0,0.2277,431.2085791959062,0.04312085791959063,431.2085791959062,0.03880877212763157,1,0.1,15.52506120193773,0.01,100.0,0.9,1.0,0.00043125170005382574,5066175.02867884,1.0515,0.014900000000000002,5066175.02867884,75486.00792731473,75486.00792731473,38501.92098845194,460522.3256323327,7599.26254301826,253308.751433942,5066.17502867884,4559.557525810957,40529.40022943072,15198.52508603652,10132.35005735768,0.033838873894611404,0.024215993119707832,0.0012471236456649557,0.0055466616076706035,0.0028290955215680095,0.024215993119707832,0.0012471236456649557,0.0055466616076706035,0.0028290955215680095,0.000781482304526749,0.0020476132170412606,0.01,0.01,0.4312517000538258,1.0,5066175.02867884,1000.0,9.842105263157894,0.01,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8264998.040657644,0.0,0.0,15.52506120193773,0.004312517000538257,10635.402627227591,278665.1836122434,8690645.439751513,412449.05704526993,202.346,235.5,1228000.0,0.2277,431.2085791959062,0.04312085791959063,431.2085791959062,0.03880877212763157,1,0.1,15.52506120193773,0.01,100.0,0.9,10.0,0.004312517000538257,8264998.040657644,1.0515,0.014900000000000002,8264998.040657644,123148.47080579892,123148.47080579892,289300.586239471,977788.0146749672,12397.497060986467,413249.9020328822,8264.998040657645,7438.49823659188,66119.98432526116,24794.994121972933,16529.99608131529,0.07184721235570353,0.03950616284553401,0.002034567386545007,0.00904886764868515,0.02125761447493935,0.03950616284553401,0.002034567386545007,0.00904886764868515,0.02125761447493935,0.000781482304526749,0.020476132170412602,0.01,0.01,0.4312517000538258,1.0,8264998.040657644,1000.0,9.842105263157894,0.01,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5073514.621797158,0.0,0.0,38.81265300484432,0.00043125170005382574,26588.506568068977,27866.51836122434,5334800.624819713,130050.39279407098,202.346,235.5,1228000.0,0.2277,431.2085791959062,0.04312085791959063,431.2085791959062,0.03880877212763157,1,0.1,38.81265300484432,0.025,100.0,0.9,1.0,0.00043125170005382574,5073514.621797158,1.0515,0.014900000000000002,5073514.621797158,75595.36786477767,75595.36786477767,54455.024929293315,477086.8293057494,7610.271932695738,253675.73108985793,5073.514621797159,4566.163159617443,40588.11697437727,15220.543865391475,10147.029243594317,0.03505602259671164,0.024251075906119378,0.0012489304091651476,0.005554697303068975,0.004001318978358133,0.024251075906119378,0.0012489304091651476,0.005554697303068975,0.004001318978358133,0.0019537057613168724,0.0020476132170412606,0.025,0.025,0.4312517000538258,1.0,5073514.621797158,1000.0,9.842105263157894,0.025,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8272337.6337759625,0.0,0.0,38.81265300484432,0.004312517000538257,26588.506568068977,278665.1836122434,8698363.021915425,428511.5209235742,202.346,235.5,1228000.0,0.2277,431.2085791959062,0.04312085791959063,431.2085791959062,0.03880877212763157,1,0.1,38.81265300484432,0.025,100.0,0.9,10.0,0.004312517000538257,8272337.6337759625,1.0515,0.014900000000000002,8272337.6337759625,123257.83074326186,123257.83074326186,305253.6901803124,994352.5183483837,12408.506450663945,413616.88168879814,8272.337633775962,7445.103870398367,66178.7010702077,24817.01290132789,16544.675267551924,0.07306436105780376,0.03954124563194556,0.0020363741500451947,0.009056903344083522,0.022429837931729472,0.03954124563194556,0.0020363741500451947,0.009056903344083522,0.022429837931729472,0.0019537057613168724,0.020476132170412602,0.025,0.025,0.4312517000538258,1.0,8272337.6337759625,1000.0,9.842105263157894,0.025,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5085747.276994356,0.0,0.0,77.62530600968864,0.00043125170005382574,53177.01313613795,27866.51836122434,5347663.261759566,156821.1659245782,202.346,235.5,1228000.0,0.2277,431.2085791959062,0.04312085791959063,431.2085791959062,0.03880877212763157,1,0.1,77.62530600968864,0.05,100.0,0.9,1.0,0.00043125170005382574,5085747.276994356,1.0515,0.014900000000000002,5085747.276994356,75777.63442721592,75777.63442721592,81043.5314973623,504694.3354281107,7628.620915491534,254287.3638497178,5085.747276994356,4577.172549294921,40685.97821595485,15257.241830983068,10171.494553988712,0.0370846037668787,0.02430954721680529,0.0012519416816654785,0.005568090128732928,0.005955024739675005,0.02430954721680529,0.0012519416816654785,0.005568090128732928,0.005955024739675005,0.003907411522633745,0.0020476132170412606,0.05,0.05,0.4312517000538258,1.0,5085747.276994356,1000.0,9.842105263157894,0.05,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8284570.28897316,0.0,0.0,77.62530600968864,0.004312517000538257,53177.01313613795,278665.1836122434,8711225.658855278,455282.29405408143,202.346,235.5,1228000.0,0.2277,431.2085791959062,0.04312085791959063,431.2085791959062,0.03880877212763157,1,0.1,77.62530600968864,0.05,100.0,0.9,10.0,0.004312517000538257,8284570.28897316,1.0515,0.014900000000000002,8284570.28897316,123440.0973057001,123440.0973057001,331842.19674838136,1021960.024470745,12426.855433459741,414228.51444865804,8284.57028897316,7456.113260075845,66276.56231178528,24853.710866919482,16569.14057794632,0.07509294222797082,0.03959971694263147,0.0020393854225455215,0.009070296169747473,0.024383543693046347,0.03959971694263147,0.0020393854225455215,0.009070296169747473,0.024383543693046347,0.003907411522633745,0.020476132170412602,0.05,0.05,0.4312517000538258,1.0,8284570.28897316,1000.0,9.842105263157894,0.05,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5110212.587388751,0.0,0.0,155.2506120193773,0.00043125170005382574,106354.0262722759,27866.51836122434,5373388.535639271,210362.71218559265,202.346,235.5,1228000.0,0.2277,431.2085791959062,0.04312085791959063,431.2085791959062,0.03880877212763157,1,0.1,155.2506120193773,0.1,100.0,0.9,1.0,0.00043125170005382574,5110212.587388751,1.0515,0.014900000000000002,5110212.587388751,76142.1675520924,76142.1675520924,134220.54463350025,559909.3476728331,7665.318881083127,255510.62936943758,5110.212587388751,4599.191328649877,40881.700699110006,15330.637762166254,10220.425174777502,0.041141766107212825,0.024426489838177117,0.0012579642266661237,0.0055948757800608345,0.00986243626230875,0.024426489838177117,0.0012579642266661237,0.0055948757800608345,0.00986243626230875,0.00781482304526749,0.0020476132170412606,0.1,0.1,0.4312517000538258,1.0,5110212.587388751,1000.0,9.842105263157894,0.1,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8309035.599367555,0.0,0.0,155.2506120193773,0.004312517000538257,106354.0262722759,278665.1836122434,8736950.932734985,508823.8403150959,202.346,235.5,1228000.0,0.2277,431.2085791959062,0.04312085791959063,431.2085791959062,0.03880877212763157,1,0.1,155.2506120193773,0.1,100.0,0.9,10.0,0.004312517000538257,8309035.599367555,1.0515,0.014900000000000002,8309035.599367555,123804.63043057658,123804.63043057658,385019.2098845193,1077175.0367154677,12463.553399051332,415451.7799683778,8309.035599367555,7478.1320394308,66472.28479494044,24927.106798102664,16618.07119873511,0.07915010456830496,0.039716659564003304,0.002045407967546175,0.00909708182107538,0.02829095521568009,0.039716659564003304,0.002045407967546175,0.00909708182107538,0.02829095521568009,0.00781482304526749,0.020476132170412602,0.1,0.1,0.4312517000538258,1.0,8309035.599367555,1000.0,9.842105263157894,0.1,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5250130.043937473,0.0,0.0,17.517582425715833,0.00048659951182543977,12000.374087406532,31442.969915606078,5520511.741200253,121670.28165768097,202.346,235.5,1228000.0,0.2277,486.5508567397659,0.04865508567397659,486.5508567397659,0.04378957710657893,1,0.1,17.517582425715833,0.01,100.0,0.9,1.0,0.00048659951182543977,5250130.043937473,1.0515,0.014900000000000002,5250130.043937473,78226.93765466835,78226.93765466835,43443.34400301261,480787.4928002738,7875.1950659062095,262506.50219687365,5250.130043937473,4725.117039543726,42001.04035149978,15750.390131812419,10500.260087874945,0.03130960044449715,0.022240846192535024,0.0011454035789155554,0.005094255151478558,0.0028290955215680095,0.022240846192535024,0.0011454035789155554,0.005094255151478558,0.0028290955215680095,0.0007814823045267488,0.0020476132170412606,0.01,0.01,0.48659951182543987,1.0,5250130.043937473,1000.0,11.105263157894736,0.01,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8538123.866223989,0.0,0.0,17.517582425715833,0.004865995118254398,12000.374087406532,314429.6991560608,8977837.245334525,453648.11885020474,202.346,235.5,1228000.0,0.2277,486.5508567397659,0.04865508567397659,486.5508567397659,0.04378957710657893,1,0.1,17.517582425715833,0.01,100.0,0.9,10.0,0.004865995118254398,8538123.866223989,1.0515,0.014900000000000002,8538123.866223989,127218.04560673745,127218.04560673745,326430.07324346737,1037669.3155763726,12807.185799335984,426906.1933111995,8538.123866223988,7684.311479601591,68304.99092979191,25614.37159867197,17076.247732447977,0.06757457743957465,0.03616959924655189,0.0018627343611974181,0.008284629356886002,0.021257614474939353,0.03616959924655189,0.0018627343611974181,0.008284629356886002,0.021257614474939353,0.0007814823045267488,0.020476132170412605,0.01,0.01,0.48659951182543987,1.0,8538123.866223989,1000.0,11.105263157894736,0.01,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5258411.616921243,0.0,0.0,43.79395606428959,0.00048659951182543977,30000.935218516333,31442.969915606078,5529219.815192688,139794.23822624894,202.346,235.5,1228000.0,0.2277,486.5508567397659,0.04865508567397659,486.5508567397659,0.04378957710657893,1,0.1,43.79395606428959,0.025,100.0,0.9,1.0,0.00048659951182543977,5258411.616921243,1.0515,0.014900000000000002,5258411.616921243,78350.33309212653,78350.33309212653,61443.90513412241,499477.9220788349,7887.617425381865,262920.58084606216,5258.411616921243,4732.570455229119,42067.292935369944,15775.23485076373,10516.823233842486,0.03252674914659738,0.022275928978946567,0.001147210342415752,0.005102290846876929,0.004001318978358133,0.022275928978946567,0.001147210342415752,0.005102290846876929,0.004001318978358133,0.001953705761316872,0.0020476132170412606,0.025,0.025,0.48659951182543987,1.0,5258411.616921243,1000.0,11.105263157894736,0.025,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8546405.43920776,0.0,0.0,43.79395606428959,0.004865995118254398,30000.935218516333,314429.6991560608,8986545.31932696,471772.07541877276,202.346,235.5,1228000.0,0.2277,486.5508567397659,0.04865508567397659,486.5508567397659,0.04378957710657893,1,0.1,43.79395606428959,0.025,100.0,0.9,10.0,0.004865995118254398,8546405.43920776,1.0515,0.014900000000000002,8546405.43920776,127341.44104419564,127341.44104419564,344430.63437457714,1056359.7448549336,12819.608158811641,427320.27196038805,8546.405439207761,7691.764895286985,68371.24351366209,25639.216317623283,17092.810878415523,0.06879172614167489,0.03620468203296343,0.0018645411246976187,0.008292665052284372,0.022429837931729476,0.03620468203296343,0.0018645411246976187,0.008292665052284372,0.022429837931729476,0.001953705761316872,0.020476132170412605,0.025,0.025,0.48659951182543987,1.0,8546405.43920776,1000.0,11.105263157894736,0.025,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5272214.238560862,0.0,0.0,87.58791212857918,0.00048659951182543977,60001.87043703267,31442.969915606078,5543733.271846747,170000.83250719562,202.346,235.5,1228000.0,0.2277,486.5508567397659,0.04865508567397659,486.5508567397659,0.04378957710657893,1,0.1,87.58791212857918,0.05,100.0,0.9,1.0,0.00048659951182543977,5272214.238560862,1.0515,0.014900000000000002,5272214.238560862,78555.99215455685,78555.99215455685,91444.84035263874,530628.6375431035,7908.321357841293,263610.7119280431,5272.214238560862,4744.992814704776,42177.7139084869,15816.642715682587,10544.428477121724,0.03455533031676445,0.02233440028963248,0.0011502216149160778,0.005115683672540882,0.005955024739675005,0.02233440028963248,0.0011502216149160778,0.005115683672540882,0.005955024739675005,0.003907411522633744,0.0020476132170412606,0.05,0.05,0.48659951182543987,1.0,5272214.238560862,1000.0,11.105263157894736,0.05,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8560208.060847377,0.0,0.0,87.58791212857918,0.004865995118254398,60001.87043703267,314429.6991560608,9001058.775981018,501978.6696997194,202.346,235.5,1228000.0,0.2277,486.5508567397659,0.04865508567397659,486.5508567397659,0.04378957710657893,1,0.1,87.58791212857918,0.05,100.0,0.9,10.0,0.004865995118254398,8560208.060847377,1.0515,0.014900000000000002,8560208.060847377,127547.10010662593,127547.10010662593,374431.5695930935,1087510.4603192024,12840.312091271066,428010.4030423689,8560.208060847377,7704.187254762641,68481.66448677902,25680.62418254213,17120.416121694754,0.07082030731184197,0.03626315334364934,0.0018675523971979405,0.008306057877948324,0.02438354369304635,0.03626315334364934,0.0018675523971979405,0.008306057877948324,0.02438354369304635,0.003907411522633744,0.020476132170412605,0.05,0.05,0.48659951182543987,1.0,8560208.060847377,1000.0,11.105263157894736,0.05,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5299819.481840099,0.0,0.0,175.17582425715835,0.00048659951182543977,120003.74087406533,31442.969915606078,5572760.185154865,230414.0210690889,202.346,235.5,1228000.0,0.2277,486.5508567397659,0.04865508567397659,486.5508567397659,0.04378957710657893,1,0.1,175.17582425715835,0.1,100.0,0.9,1.0,0.00048659951182543977,5299819.481840099,1.0515,0.014900000000000002,5299819.481840099,78967.31027941749,78967.31027941749,151446.7107896714,592930.0684716406,7949.729222760149,264990.974092005,5299.819481840099,4769.837533656089,42398.55585472079,15899.458445520298,10599.638963680198,0.03861249265709857,0.02245134291100431,0.0011562441599167212,0.005142469323868789,0.009862436262308748,0.02245134291100431,0.0011562441599167212,0.005142469323868789,0.009862436262308748,0.007814823045267488,0.0020476132170412606,0.1,0.1,0.48659951182543987,1.0,5299819.481840099,1000.0,11.105263157894736,0.1,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8587813.304126615,0.0,0.0,175.17582425715835,0.004865995118254398,120003.74087406533,314429.6991560608,9030085.689289138,562391.8582616127,202.346,235.5,1228000.0,0.2277,486.5508567397659,0.04865508567397659,486.5508567397659,0.04378957710657893,1,0.1,175.17582425715835,0.1,100.0,0.9,10.0,0.004865995118254398,8587813.304126615,1.0515,0.014900000000000002,8587813.304126615,127958.41823148658,127958.41823148658,434433.44003012613,1149811.8912477395,12881.719956189922,429390.66520633077,8587.813304126616,7729.031973713954,68702.50643301292,25763.439912379843,17175.62660825323,0.07487746965217609,0.03638009596502116,0.0018735749421985915,0.00833284352927623,0.02829095521568009,0.03638009596502116,0.0018735749421985915,0.00833284352927623,0.02829095521568009,0.007814823045267488,0.020476132170412605,0.1,0.1,0.48659951182543987,1.0,8587813.304126615,1000.0,11.105263157894736,0.1,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5423174.213480857,0.0,0.0,19.510103649493935,0.0005419473235970536,13365.345547585473,35019.42146998781,5702467.685475121,129190.06279843807,202.346,235.5,1228000.0,0.2277,541.8931342836255,0.054189313428362564,541.8931342836255,0.04877038208552631,1,0.1,19.510103649493935,0.01,100.0,0.9,1.0,0.0005419473235970536,5423174.213480857,1.0515,0.014900000000000002,5423174.213480857,80805.29578086478,80805.29578086478,48384.76701757328,500143.7692374979,8134.761320221286,271158.7106740429,5423.174213480857,4880.856792132772,43385.39370784686,16269.522640442572,10846.348426961715,0.029243800991664168,0.020627632943001243,0.0010623230965645678,0.004724749430530348,0.0028290955215680095,0.020627632943001243,0.0010623230965645678,0.004724749430530348,0.0028290955215680095,0.0007814823045267489,0.0020476132170412606,0.01,0.01,0.5419473235970538,1.0,5423174.213480857,1000.0,12.368421052631579,0.01,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8792818.287955621,0.0,0.0,19.510103649493935,0.005419473235970537,13365.345547585473,350194.21469987807,9245648.429785337,494572.5527380023,202.346,235.5,1228000.0,0.2277,541.8931342836255,0.054189313428362564,541.8931342836255,0.04877038208552631,1,0.1,19.510103649493935,0.01,100.0,0.9,10.0,0.005419473235970537,8792818.287955621,1.0515,0.014900000000000002,8792818.287955621,131012.99249053877,131012.99249053877,363559.5602474635,1096015.2513432442,13189.227431933432,439640.9143977811,8792.81828795562,7913.53645916006,70342.54630364497,26378.454863866864,17585.63657591124,0.06408487692044124,0.033444440661263924,0.0017223886940550997,0.007660433090182857,0.021257614474939353,0.033444440661263924,0.0017223886940550997,0.007660433090182857,0.021257614474939353,0.0007814823045267489,0.020476132170412605,0.01,0.01,0.5419473235970538,1.0,8792818.287955621,1000.0,12.368421052631579,0.01,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5432397.766330081,0.0,0.0,48.77525912373484,0.0005419473235970536,33413.36386896369,35019.42146998781,5712166.251296081,149375.51205726972,202.346,235.5,1228000.0,0.2277,541.8931342836255,0.054189313428362564,541.8931342836255,0.04877038208552631,1,0.1,48.77525912373484,0.025,100.0,0.9,1.0,0.0005419473235970536,5432397.766330081,1.0515,0.014900000000000002,5432397.766330081,80942.72671831821,80942.72671831821,68432.7853389515,520960.12412120344,8148.596649495122,271619.8883165041,5432.397766330081,4889.157989697073,43459.18213064065,16297.193298990243,10864.795532660162,0.030460949693764405,0.020662715729412796,0.0010641298600647584,0.0047327851259287195,0.004001318978358133,0.020662715729412796,0.0010641298600647584,0.0047327851259287195,0.004001318978358133,0.0019537057613168724,0.0020476132170412606,0.025,0.025,0.5419473235970538,1.0,5432397.766330081,1000.0,12.368421052631579,0.025,1,default,UVAOPZO,uv_aop
