fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.evaporation_pond.cost_per_acre_a_parameter[default],fs.costing.evaporation_pond.cost_per_acre_b_parameter[default],fs.costing.evaporation_pond.cost_per_acre_c_parameter[default],fs.costing.evaporation_pond.cost_per_acre_d_parameter[default],fs.costing.evaporation_pond.cost_per_acre_e_parameter[default],fs.costing.evaporation_pond.liner_thickness[default],fs.costing.evaporation_pond.land_cost[default],fs.costing.evaporation_pond.land_clearing_cost[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.air_temperature,fs.unit.solar_radiation,fs.unit.dike_height,fs.unit.evaporation_rate_adj_factor,fs.unit.evap_rate_calc_a_parameter,fs.unit.evap_rate_calc_b_parameter,fs.unit.evap_rate_calc_c_parameter,fs.unit.adj_area_calc_a_parameter,fs.unit.adj_area_calc_b_parameter,fs.unit.area,fs.unit.adj_area,fs.unit.evaporation_rate_pure,fs.unit.evaporation_rate_salt,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[EvaporationPondZO],fs.costing.LCOW_aggregate_indirect_capex[EvaporationPondZO],fs.costing.LCOW_aggregate_fixed_opex[EvaporationPondZO],fs.costing.LCOW_aggregate_variable_opex[EvaporationPondZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties_in[0.0].flow_vol,fs.unit.properties_byproduct[0.0].flow_vol,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.properties_in[0.0].dens_mass,fs.unit.properties_byproduct[0.0].dens_mass,flow_mgd,solar_radiation,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,20524913.848638512,0.0,0.0,1.8183428239282258e-40,1.2456516186220085e-37,21581946.911843397,305821.2163447139,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,34.46892107738094,4.4809597400595225,0.0034468921077388803,0.0896191948012928,34.4654741852732,4.3913405452584335,0.0001,0.98,1.000000000000018e-18,0.0,298.0,17.5,8.0,0.7,0.41,0.025,0.078,1.2,0.155,236.2158226894173,306.32852693654803,5.017118750000004,2.6073319844356204,20524913.848638516,1.0515,0.014900000000000002,20524913.848638516,305821.2163447139,305821.2163447139,1.2456516186220085e-37,1709757.83478647,30787.37077295777,1026245.6924319257,20524.913848638513,18472.422463774663,164199.3107891081,61574.74154591554,41049.827697277025,1.3909915838607165,1.0862458357207776,0.05594166053962013,0.2488040876003189,5.573275536876618e-22,1.0862458357207776,0.05594166053962013,0.2488040876003189,5.573275536876618e-22,1.013413059248877e-43,1.2967824760141158e-42,7.13167208597473e-21,0.03894988081744047,0.03885681473053164,1.0,20524913.848638516,1000.0,1000.0,0.786734693877551,17.5,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18051874.124493748,0.0,0.0,0.0,0.0,18981545.641905177,268972.92445495684,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,34.46892107738094,4.4809597400595225,0.0034468921077388803,0.0896191948012928,34.4654741852732,4.3913405452584335,0.0001,0.98,1.000000000000018e-18,0.0,298.0,20.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,206.68884485324014,269.4191093701944,5.733850000000005,2.9798079822121375,18051874.124493748,1.0515,0.014900000000000002,18051874.124493748,268972.9244549569,268972.9244549569,0.0,1503749.708502658,27077.811186740622,902593.7062246874,18051.87412449375,16246.686712044375,144414.99299595,54155.622373481245,36103.7482489875,1.2233914921766882,0.955364453136923,0.0492012693365515,0.21882576970321369,5.573275536876618e-22,0.955364453136923,0.0492012693365515,0.21882576970321369,5.573275536876618e-22,0.0,0.0,7.13167208597473e-21,0.03894988081744047,0.03885681473053164,1.0,18051874.124493748,1000.0,1000.0,0.786734693877551,20.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,16123397.33539678,0.0,0.0,2.8413340730728132e-42,1.946548534655973e-39,16953752.298169713,240238.62029741204,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,34.46892107738094,4.4809597400595225,0.0034468921077388803,0.0896191948012928,34.4654741852732,4.3913405452584335,0.0001,0.98,1.000000000000018e-18,0.0,298.0,22.5,8.0,0.7,0.41,0.025,0.078,1.2,0.155,183.7234176473246,240.63713939985107,6.450581250000005,3.352283979988655,16123397.335396782,1.0515,0.014900000000000002,16123397.335396782,240238.62029741204,240238.62029741204,1.946548534655973e-39,1343104.5372888888,24185.09600309517,806169.8667698391,16123.39733539678,14511.057601857103,128987.17868317424,48370.19200619034,32246.79467079356,1.0926969127457222,0.853303129182586,0.04394511115290325,0.19544867241023325,5.573275536876618e-22,0.853303129182586,0.04394511115290325,0.19544867241023325,5.573275536876618e-22,1.5836351641114263e-45,2.0263462895861902e-44,7.13167208597473e-21,0.03894988081744047,0.03885681473053164,1.0,16123397.335396782,1000.0,1000.0,0.786734693877551,22.5,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,14576847.479888117,0.0,0.0,0.0,0.0,15327555.125102356,217195.02745033297,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,34.46892107738094,4.4809597400595225,0.0034468921077388803,0.0896191948012928,34.4654741852732,4.3913405452584335,0.0001,0.98,1.000000000000018e-18,0.0,298.0,25.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,165.35107588259214,217.55532075907144,7.167312500000006,3.724759977765172,14576847.479888117,1.0515,0.014900000000000002,14576847.479888117,217195.02745033297,217195.02745033297,0.0,1214274.4846102893,21865.271219832175,728842.3739944058,14576.847479888118,13119.162731899307,116614.77983910494,43730.54243966435,29153.694959776236,0.987885859754323,0.7714546326349478,0.03972991358069989,0.1767013135386752,5.573275536876618e-22,0.7714546326349478,0.03972991358069989,0.1767013135386752,5.573275536876618e-22,0.0,0.0,7.13167208597473e-21,0.03894988081744047,0.03885681473053164,1.0,14576847.479888117,1000.0,1000.0,0.786734693877551,25.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,24379436.989698365,0.0,0.0,0.0,0.0,25634977.99466783,363253.6111465057,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,35.31834974206348,4.591385466468253,0.003531834974207154,0.09182770932946993,35.31481790708927,4.499557757138992,0.0001,0.98,1.000000000000018e-18,0.0,298.0,15.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,282.3764590299346,363.85619329126087,4.300387500000004,2.2348559866591033,24379436.989698365,1.0515,0.014900000000000002,24379436.989698365,363253.6111465057,363253.6111465057,0.0,2030845.7179509585,36569.15548454755,1218971.8494849184,24379.436989698366,21941.49329072853,195035.49591758693,73138.3109690951,48758.87397939673,1.612479188622063,1.2592087717494926,0.06484925174509885,0.2884211651274715,5.4392347328251545e-22,1.2592087717494926,0.06484925174509885,0.2884211651274715,5.4392347328251545e-22,0.0,0.0,6.960150858590527e-21,0.039909735208531735,0.03981437566422827,1.0,24379436.989698365,1000.0,1000.0,0.8061224489795918,15.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,21011720.159231726,0.0,0.0,0.0,0.0,22093823.74743216,313074.6303725527,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,35.31834974206348,4.591385466468253,0.003531834974207154,0.09182770932946993,35.31481790708927,4.499557757138992,0.0001,0.98,1.000000000000018e-18,0.0,298.0,17.5,8.0,0.7,0.41,0.025,0.078,1.2,0.155,242.03696488280113,313.59397326812064,5.017118750000004,2.6073319844356204,21011720.15923173,1.0515,0.014900000000000002,21011720.15923173,313074.6303725528,313074.6303725528,0.0,1750309.5715537088,31517.58023884759,1050586.0079615864,21011.720159231725,18910.548143308555,168093.7612738538,63035.16047769518,42023.44031846345,1.3897351890541345,1.0852646984928422,0.055891131972381464,0.24857935858891123,5.4392347328251545e-22,1.0852646984928422,0.055891131972381464,0.24857935858891123,5.4392347328251545e-22,0.0,0.0,6.960150858590527e-21,0.039909735208531735,0.03981437566422827,1.0,21011720.15923173,1000.0,1000.0,0.8061224489795918,17.5,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18478963.37567391,0.0,0.0,2.841160662387853e-42,1.946425992960782e-39,19430629.98952112,275336.55429754127,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,35.31834974206348,4.591385466468253,0.003531834974207154,0.09182770932946993,35.31481790708927,4.499557757138992,0.0001,0.98,1.000000000000018e-18,0.0,298.0,20.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,211.78234427245098,275.7932955007311,5.733850000000005,2.9798079822121375,18478963.375673912,1.0515,0.014900000000000002,18478963.375673912,275336.55429754127,275336.55429754127,1.946425992960782e-39,1539326.9196297494,27718.445063510862,923948.1687836954,18478.96337567391,16631.06703810652,147831.70700539128,55436.890127021725,36957.92675134782,1.2222162424495,0.9544466832978369,0.04915400418983865,0.21861555496182467,5.4392347328251545e-22,0.9544466832978369,0.04915400418983865,0.21861555496182467,5.4392347328251545e-22,1.545450438750703e-45,1.9774906823712093e-44,6.960150858590527e-21,0.039909735208531735,0.03981437566422827,1.0,18478963.375673912,1000.0,1000.0,0.8061224489795918,20.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,16503978.733728282,0.0,0.0,0.0,0.0,17353933.63851529,245909.28313255144,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,35.31834974206348,4.591385466468253,0.003531834974207154,0.09182770932946993,35.31481790708927,4.499557757138992,0.0001,0.98,1.000000000000018e-18,0.0,298.0,22.5,8.0,0.7,0.41,0.025,0.078,1.2,0.155,188.2509726866231,246.31720899673633,6.450581250000005,3.352283979988655,16503978.733728284,1.0515,0.014900000000000002,16503978.733728284,245909.28313255144,245909.28313255144,0.0,1374807.5706058566,24755.968100592425,825198.9366864142,16503.978733728283,14853.580860355456,132031.82986982627,49511.93620118485,33007.95746745657,1.0915888766768123,0.8524378474802039,0.04390054914523073,0.19525048005137785,5.4392347328251545e-22,0.8524378474802039,0.04390054914523073,0.19525048005137785,5.4392347328251545e-22,0.0,0.0,6.960150858590527e-21,0.039909735208531735,0.03981437566422827,1.0,16503978.733728284,1000.0,1000.0,0.8061224489795918,22.5,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,14920176.445293762,0.0,0.0,0.0,0.0,15688565.532226391,222310.62903487706,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,35.31834974206348,4.591385466468253,0.003531834974207154,0.09182770932946993,35.31481790708927,4.499557757138992,0.0001,0.98,1.000000000000018e-18,0.0,298.0,25.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,169.42587541796078,222.6794083436991,7.167312500000006,3.724759977765172,14920176.445293764,1.0515,0.014900000000000002,14920176.445293764,222310.62903487709,222310.62903487709,0.0,1242874.3312571668,22380.264667940643,746008.8222646881,14920.176445293762,13428.158800764388,119361.4115623501,44760.529335881285,29840.352890587525,0.9868346844421105,0.7706337543357895,0.039687638348293364,0.17651329175802785,5.4392347328251545e-22,0.7706337543357895,0.039687638348293364,0.17651329175802785,5.4392347328251545e-22,0.0,0.0,6.960150858590527e-21,0.039909735208531735,0.03981437566422827,1.0,14920176.445293764,1000.0,1000.0,0.8061224489795918,25.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,24945511.307993174,0.0,0.0,0.0,0.0,26230205.140354823,371688.1184890983,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,36.16777840674602,4.701811192876983,0.003616777840675427,0.09403622385764705,36.16416162890534,4.607774969019551,0.0001,0.98,1.000000000000018e-18,0.0,298.0,15.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,289.16779158888244,372.3046921906295,4.300387500000004,2.2348559866591033,24945511.307993174,1.0515,0.014900000000000002,24945511.307993174,371688.1184890983,371688.1184890983,0.0,2078000.6053192269,37418.266961989764,1247275.5653996586,24945.511307993173,22450.960177193858,199564.09046394538,74836.53392397953,49891.022615986345,1.6111702198146955,1.2581865787092263,0.0647966088035253,0.288187032301944,5.311490035762514e-22,1.2581865787092263,0.0647966088035253,0.288187032301944,5.311490035762514e-22,0.0,0.0,6.796686252517328e-21,0.040869589599622995,0.04077193659792489,1.0,24945511.307993174,1000.0,1000.0,0.8255102040816327,15.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,21498302.128526732,0.0,0.0,0.0,0.0,22605464.68814586,320324.7017150484,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,36.16777840674602,4.701811192876983,0.003616777840675427,0.09403622385764705,36.16416162890534,4.607774969019551,0.0001,0.98,1.000000000000018e-18,0.0,298.0,17.5,8.0,0.7,0.41,0.025,0.078,1.2,0.155,247.85810707618495,320.85607136934664,5.017118750000004,2.6073319844356204,21498302.128526736,1.0515,0.014900000000000002,21498302.128526736,320324.70171504834,320324.70171504834,0.0,1790842.6203354532,32247.4531927901,1074915.1064263366,21498.30212852673,19348.47191567406,171986.41702821385,64494.9063855802,42996.60425705346,1.388523319422298,1.0843183316303155,0.05584239407896131,0.24836259371302122,5.311490035762514e-22,1.0843183316303155,0.05584239407896131,0.24836259371302122,5.311490035762514e-22,0.0,0.0,6.796686252517328e-21,0.040869589599622995,0.04077193659792489,1.0,21498302.128526736,1000.0,1000.0,0.8255102040816327,17.5,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18905842.774785187,0.0,0.0,2.841160662387853e-42,1.946425992960782e-39,19879493.677686624,281697.0573442993,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,36.16777840674602,4.701811192876983,0.003616777840675427,0.09403622385764705,36.16416162890534,4.607774969019551,0.0001,0.98,1.000000000000018e-18,0.0,298.0,20.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,216.87584369166183,282.16434964856575,5.733850000000005,2.9798079822121375,18905842.774785187,1.0515,0.014900000000000002,18905842.774785187,281697.05734429933,281697.05734429933,1.946425992960782e-39,1574886.6497470993,28358.76416217778,945292.1387392594,18905.84277478519,17015.25849730667,151246.7421982815,56717.52832435556,37811.68554957038,1.2210826422095584,0.9535614381573946,0.04910841406510611,0.21841278998705796,5.311490035762514e-22,0.9535614381573946,0.04910841406510611,0.21841278998705796,5.311490035762514e-22,1.50915432214222e-45,1.93104776152442e-44,6.796686252517328e-21,0.040869589599622995,0.04077193659792489,1.0,18905842.774785187,1000.0,1000.0,0.8255102040816327,20.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,16884362.28163184,0.0,0.0,2.841160662387853e-42,1.946425992960782e-39,17753906.93913588,251576.99799631443,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,36.16777840674602,4.701811192876983,0.003616777840675427,0.09403622385764705,36.16416162890534,4.607774969019551,0.0001,0.98,1.000000000000018e-18,0.0,298.0,22.5,8.0,0.7,0.41,0.025,0.078,1.2,0.155,192.7785277259216,251.99432573201187,6.450581250000005,3.352283979988655,16884362.281631842,1.0515,0.014900000000000002,16884362.281631842,251576.99799631443,251576.99799631443,1.946425992960782e-39,1406494.1226687836,25326.543422447758,844218.114081592,16884.36228163184,15195.926053468656,135074.8982530547,50653.086844895515,33768.72456326368,1.0905201081210552,0.8516032303577783,0.04385756636342555,0.1950593113998516,5.311490035762514e-22,0.8516032303577783,0.04385756636342555,0.1950593113998516,5.311490035762514e-22,1.50915432214222e-45,1.93104776152442e-44,6.796686252517328e-21,0.040869589599622995,0.04077193659792489,1.0,16884362.281631842,1000.0,1000.0,0.8255102040816327,22.5,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,15263317.713302905,0.0,0.0,0.0,0.0,16049378.575538006,227423.43392821332,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,36.16777840674602,4.701811192876983,0.003616777840675427,0.09403622385764705,36.16416162890534,4.607774969019551,0.0001,0.98,1.000000000000018e-18,0.0,298.0,25.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,173.50067495332945,227.80069459783616,7.167312500000006,3.724759977765172,15263317.713302907,1.0515,0.014900000000000002,15263317.713302907,227423.43392821332,227423.43392821332,0.0,1271458.5424136054,22894.976569954357,763165.8856651452,15263.317713302906,13736.985941972616,122106.54170642325,45789.95313990871,30526.63542660581,0.9858207615637823,0.7698419670114773,0.03964686130109115,0.17633193325121407,5.311490035762514e-22,0.7698419670114773,0.03964686130109115,0.17633193325121407,5.311490035762514e-22,0.0,0.0,6.796686252517328e-21,0.040869589599622995,0.04077193659792489,1.0,15263317.713302907,1000.0,1000.0,0.8255102040816327,25.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,25511351.798117112,0.0,0.0,0.0,0.0,26825186.415720146,380119.14179194503,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,37.01720707142856,4.812236919285714,0.0037017207071437,0.09624473838582419,37.01350535072142,4.715992180900108,0.0001,0.98,1.000000000000018e-18,0.0,298.0,15.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,295.95912414783027,380.7497012707635,4.300387500000004,2.2348559866591033,25511351.798117116,1.0515,0.014900000000000002,25511351.798117116,380119.14179194503,380119.14179194503,0.0,2125136.014430481,38267.02769717567,1275567.5899058557,25511.351798117114,22960.216618305403,204090.8143849369,76534.05539435134,51022.70359623423,1.6099065686117586,1.2571997748543937,0.06474578840500142,0.28796100535236385,5.189608018033663e-22,1.2571997748543937,0.06474578840500142,0.28796100535236385,5.189608018033663e-22,0.0,0.0,6.640723645273571e-21,0.041829443990714275,0.04172949753162153,1.0,25511351.798117116,1000.0,1000.0,0.8448979591836735,15.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,21984667.61500126,0.0,0.0,0.0,0.0,23116877.997173827,327571.5474635188,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,37.01720707142856,4.812236919285714,0.0037017207071437,0.09624473838582419,37.01350535072142,4.715992180900108,0.0001,0.98,1.000000000000018e-18,0.0,298.0,17.5,8.0,0.7,0.41,0.025,0.078,1.2,0.155,253.6792492695688,328.11493852578064,5.017118750000004,2.6073319844356204,21984667.615001265,1.0515,0.014900000000000002,21984667.615001265,327571.54746351886,327571.54746351886,0.0,1831357.635755346,32977.00142250189,1099233.380750063,21984.66761500126,19786.200853501137,175877.3409200101,65954.00284500378,43969.33523000252,1.3873534057395174,1.0834047287869786,0.05579534353252953,0.24815333342000961,5.189608018033663e-22,1.0834047287869786,0.05579534353252953,0.24815333342000961,5.189608018033663e-22,0.0,0.0,6.640723645273571e-21,0.041829443990714275,0.04172949753162153,1.0,21984667.615001265,1000.0,1000.0,0.8448979591836735,17.5,default,EvaporationPondZO,evaporation_pond
