fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.deep_well_injection.well_pump_cost[default],fs.costing.deep_well_injection.pipe_cost_basis[default],fs.costing.deep_well_injection.flow_exponent[default],fs.unit.properties[0.0].flow_mass_comp[H2O],fs.unit.properties[0.0].flow_mass_comp[tds],fs.unit.electricity[0.0],fs.unit.pipe_distance[0.0],fs.unit.pipe_diameter[0.0],fs.unit.flow_basis[0.0],fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[DeepWellInjectionZO],fs.costing.LCOW_aggregate_indirect_capex[DeepWellInjectionZO],fs.costing.LCOW_aggregate_fixed_opex[DeepWellInjectionZO],fs.costing.LCOW_aggregate_variable_opex[DeepWellInjectionZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties[0.0].flow_vol,fs.unit.costing.well_cost,fs.unit.costing.pipe_cost,fs.unit.costing.base_cost,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.lift_height,fs.unit.eta_pump,fs.unit.eta_motor,flow_mgd,pipe_distance,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,17978464.640873857,0.0,0.0,14.531394998780796,9954.694190063847,18904355.56987886,277833.81733908434,16900000.0,35000.0,0.7,39.43137274999999,0.003943137274999999,14.531394998780796,50.0,8.0,473.2,17978464.640873857,1.0515,0.014900000000000002,17978464.640873857,267879.1231490205,267879.1231490205,9954.694190063847,1507589.276427524,26967.696961310787,898923.2320436928,17978.46464087386,16180.618176786473,143827.71712699087,53935.39392262157,35956.92928174772,1.2114172361514932,0.9397670008177545,0.04839800054211457,0.21525318073159735,0.007999054060026815,0.9397670008177545,0.04839800054211457,0.21525318073159735,0.007999054060026815,0.007999054060026815,0.10235745599986289,0.10235745599986289,0.03943531588727499,23022895.68038244,18736330.090573628,41759225.77095607,1.0,17978464.640873857,100,0.9,0.9,0.9,50,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,26044956.339754954,0.0,0.0,14.531394998780796,9954.694190063847,27386271.59125234,398024.5436524127,16900000.0,35000.0,0.7,39.43137274999999,0.003943137274999999,14.531394998780796,100.0,8.0,473.2,26044956.339754954,1.0515,0.014900000000000002,26044956.339754954,388069.84946234885,388069.84946234885,9954.694190063847,2179540.8121615867,39067.43450963243,1302247.8169877478,26044.956339754954,23440.46070577946,208359.65071803963,78134.86901926486,52089.91267950991,1.751361161844336,1.3614171729767461,0.07011298440830274,0.31183195039926054,0.007999054060026815,1.3614171729767461,0.07011298440830274,0.31183195039926054,0.007999054060026815,0.007999054060026815,0.10235745599986289,0.10235745599986289,0.03943531588727499,23022895.68038244,37472660.181147255,60495555.86152969,1.0,26044956.339754954,100,0.9,0.9,0.9,100,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10461853.999853685,0.0,0.0,15.33869472093528,10507.7327561785,11000639.480846152,166389.35735399844,16900000.0,35000.0,0.7,41.62200456944443,0.004162200456944444,15.33869472093528,1.0,8.0,473.2,10461853.999853685,1.0515,0.014900000000000002,10461853.999853685,155881.62459781993,155881.62459781993,10507.7327561785,881996.7423837893,15692.780999780529,523092.6999926843,10461.853999853685,9415.668599868317,83694.83199882948,31385.561999561058,20923.70799970737,0.6714235874477376,0.5180779992264571,0.026681016960162632,0.11866551720109096,0.007999054060026812,0.5180779992264571,0.026681016960162632,0.11866551720109096,0.007999054060026812,0.007999054060026812,0.10235745599986286,0.10235745599986286,0.04162616676990137,23022895.68038244,374726.60181147256,23397622.282193914,1.0,10461853.999853685,100,0.9,0.9,0.95,1,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,14483119.016338434,0.0,0.0,15.33869472093528,10507.7327561785,15228999.645679865,226306.2060996212,16900000.0,35000.0,0.7,41.62200456944443,0.004162200456944444,15.33869472093528,25.0,8.0,473.2,14483119.016338434,1.0515,0.014900000000000002,14483119.016338434,215798.4733434427,215798.4733434427,10507.7327561785,1216974.4878881199,21724.67852450765,724155.9508169218,14483.119016338434,13034.807114704592,115864.95213070748,43449.3570490153,28966.23803267687,0.9264267510578423,0.717213729291979,0.036936507058536995,0.16427746064729945,0.007999054060026812,0.717213729291979,0.036936507058536995,0.16427746064729945,0.007999054060026812,0.007999054060026812,0.10235745599986286,0.10235745599986286,0.04162616676990137,23022895.68038244,9368165.045286814,32391060.725669257,1.0,14483119.016338434,100,0.9,0.9,0.95,25,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18671936.74184338,0.0,0.0,15.33869472093528,10507.7327561785,19633541.484048314,288719.59020964487,16900000.0,35000.0,0.7,41.62200456944443,0.004162200456944444,15.33869472093528,50.0,8.0,473.2,18671936.74184338,1.0515,0.014900000000000002,18671936.74184338,278211.8574534664,278211.8574534664,10507.7327561785,1565909.6394551308,28007.90511276507,933596.8370921691,18671.93674184338,16804.743067659045,149375.49393474704,56015.81022553014,37343.87348368676,1.1920550464850348,0.9246467814435643,0.04761930924434363,0.21178990173709994,0.007999054060026812,0.9246467814435643,0.04761930924434363,0.21178990173709994,0.007999054060026812,0.007999054060026812,0.10235745599986286,0.10235745599986286,0.04162616676990137,23022895.68038244,18736330.090573628,41759225.77095607,1.0,18671936.74184338,100,0.9,0.9,0.95,50,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,27049572.19285327,0.0,0.0,15.33869472093528,10507.7327561785,28442625.160785213,413546.3584296922,16900000.0,35000.0,0.7,41.62200456944443,0.004162200456944444,15.33869472093528,100.0,8.0,473.2,27049572.19285327,1.0515,0.014900000000000002,27049572.19285327,403038.62567351374,403038.62567351374,10507.7327561785,2263779.9425891526,40574.3582892799,1352478.6096426635,27049.57219285327,24344.614973567943,216396.57754282615,81148.7165785598,54099.14438570654,1.7233116373394195,1.3395128857467349,0.06898491361595689,0.3068147839167009,0.007999054060026812,1.3395128857467349,0.06898491361595689,0.3068147839167009,0.007999054060026812,0.007999054060026812,0.10235745599986286,0.10235745599986286,0.04162616676990137,23022895.68038244,37472660.181147255,60495555.86152969,1.0,27049572.19285327,100,0.9,0.9,0.95,100,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10844315.174652977,0.0,0.0,16.14599444308977,11060.77132229316,11402797.406147607,172641.0674246225,16900000.0,35000.0,0.7,43.812636388888876,0.004381263638888888,16.14599444308977,1.0,8.0,473.2,10844315.174652977,1.0515,0.014900000000000002,10844315.174652977,161580.29610232936,161580.29610232936,11060.77132229316,914409.4026241796,16266.472761979465,542215.7587326489,10844.315174652977,9759.88365718768,86754.52139722381,32532.94552395893,21688.630349305953,0.6612929633438245,0.510166845504315,0.02627359254347232,0.11685347123601036,0.007999054060026814,0.510166845504315,0.02627359254347232,0.11685347123601036,0.007999054060026814,0.007999054060026812,0.10235745599986286,0.10235745599986286,0.04381701765252777,23022895.68038244,374726.60181147256,23397622.282193914,1.0,10844315.174652977,100,0.9,0.9,1.0,1,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,15012588.335430844,0.0,0.0,16.14599444308977,11060.77132229316,15785736.634705534,234748.33752021275,16900000.0,35000.0,0.7,43.812636388888876,0.004381263638888888,16.14599444308977,25.0,8.0,473.2,15012588.335430844,1.0515,0.014900000000000002,15012588.335430844,223687.5661979196,223687.5661979196,11060.77132229316,1261633.1594071034,22518.882503146266,750629.4167715423,15012.588335430844,13511.32950188776,120100.70668344676,45037.76500629253,30025.17667086169,0.9124021781084577,0.7062617335065344,0.036372479275586636,0.16176891126630968,0.007999054060026814,0.7062617335065344,0.036372479275586636,0.16176891126630968,0.007999054060026814,0.007999054060026812,0.10235745599986286,0.10235745599986286,0.04381701765252777,23022895.68038244,9368165.045286814,32391060.725669257,1.0,15012588.335430844,100,0.9,0.9,1.0,25,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,19354539.544574454,0.0,0.0,16.14599444308977,11060.77132229316,20351298.33112004,299443.41053645255,16900000.0,35000.0,0.7,43.812636388888876,0.004381263638888888,16.14599444308977,50.0,8.0,473.2,19354539.544574454,1.0515,0.014900000000000002,19354539.544574454,288382.6392141594,288382.6392141594,11060.77132229316,1623324.5727226487,29031.809316861683,967726.9772287228,19354.539544574454,17419.08559011701,154836.31635659563,58063.61863372337,38709.07908914891,1.173974276821617,0.9105272418421797,0.04689215295487229,0.20855582796453812,0.007999054060026814,0.9105272418421797,0.04689215295487229,0.20855582796453812,0.007999054060026814,0.007999054060026812,0.10235745599986286,0.10235745599986286,0.04381701765252777,23022895.68038244,18736330.090573628,41759225.77095607,1.0,19354539.544574454,100,0.9,0.9,1.0,50,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,28038441.962861676,0.0,0.0,16.14599444308977,11060.77132229316,29482421.723949056,428833.5565689322,16900000.0,35000.0,0.7,43.812636388888876,0.004381263638888888,16.14599444308977,100.0,8.0,473.2,28038441.962861676,1.0515,0.014900000000000002,28038441.962861676,417772.78524663905,417772.78524663905,11060.77132229316,2346707.39935374,42057.66294429251,1401922.098143084,28038.441962861678,25234.59776657551,224307.53570289342,84115.32588858502,56076.883925723356,1.697118474247936,1.3190582585134702,0.06793150031344393,0.302129661360995,0.007999054060026814,1.3190582585134702,0.06793150031344393,0.302129661360995,0.007999054060026814,0.007999054060026812,0.10235745599986286,0.10235745599986286,0.04381701765252777,23022895.68038244,37472660.181147255,60495555.86152969,1.0,28038441.962861676,100,0.9,0.9,1.0,100,default,DeepWellInjectionZO,deep_well_injection
