fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.well_field.capital_a_parameter[default],fs.costing.well_field.capital_b_parameter[default],fs.costing.well_field.pipe_cost_basis[default],fs.unit.properties[0.0].flow_mass_comp[H2O],fs.unit.properties[0.0].flow_mass_comp[tds],fs.unit.electricity[0.0],fs.unit.pipe_distance[0.0],fs.unit.pipe_diameter[0.0],fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[WellFieldZO],fs.costing.LCOW_aggregate_indirect_capex[WellFieldZO],fs.costing.LCOW_aggregate_fixed_opex[WellFieldZO],fs.costing.LCOW_aggregate_variable_opex[WellFieldZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties[0.0].flow_vol,fs.unit.costing.pipe_cost,fs.unit.costing.well_cost,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.lift_height,fs.unit.eta_pump,fs.unit.eta_motor,flow_mgd,pipe_distance,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,7679149.831476442,0.0,0.0,221.45506062469448,151707.21087313676,8074626.047797479,266126.54336213577,4731.6,0.9196,35000.0,600.9248969970758,0.060092489699707576,221.45506062469448,1.0,8.0,7679149.831476442,1.0515,0.014900000000000002,7679149.831476442,114419.33248899899,114419.33248899899,151707.21087313676,791392.5555079436,11518.724747214663,383957.4915738221,7679.149831476442,6911.234848328798,61433.19865181154,23037.449494429326,15358.299662952884,0.041727692426594826,0.026339190973771673,0.0013564683351492432,0.006032979057647093,0.007999054060026815,0.026339190973771673,0.0013564683351492432,0.006032979057647093,0.007999054060026815,0.007999054060026815,0.10235745599986287,0.10235745599986287,0.6009849894867756,374726.6018114726,7304423.229664969,1.0,7679149.831476442,100,0.9,0.9,13.71578947368421,1,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,16672588.274951786,0.0,0.0,221.45506062469448,151707.21087313676,17531226.571111806,400128.77616991836,4731.6,0.9196,35000.0,600.9248969970758,0.060092489699707576,221.45506062469448,25.0,8.0,16672588.274951786,1.0515,0.014900000000000002,16672588.274951786,248421.56529678163,248421.56529678163,151707.21087313676,1540560.2233382175,25008.88241242768,833629.4137475893,16672.588274951788,15005.329447456608,133380.7061996143,50017.76482485536,33345.176549903576,0.08122899655385767,0.05718634174853562,0.0029450966000496,0.013098504145245648,0.007999054060026815,0.05718634174853562,0.0029450966000496,0.013098504145245648,0.007999054060026815,0.007999054060026815,0.10235745599986287,0.10235745599986287,0.6009849894867756,9368165.045286816,7304423.229664969,1.0,16672588.274951786,100,0.9,0.9,13.71578947368421,25,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,26040753.3202386,0.0,0.0,221.45506062469448,151707.21087313676,27381852.116230894,539714.435344692,4731.6,0.9196,35000.0,600.9248969970758,0.060092489699707576,221.45506062469448,50.0,8.0,26040753.3202386,1.0515,0.014900000000000002,26040753.3202386,388007.2244715552,388007.2244715552,151707.21087313676,2320943.2106614197,39061.1299803579,1302037.6660119302,26040.7533202386,23436.677988214742,208326.0265619088,78122.2599607158,52081.5066404772,0.12237618835308982,0.08931879047224806,0.00459991770932079,0.020458426111494142,0.007999054060026815,0.08931879047224806,0.00459991770932079,0.020458426111494142,0.007999054060026815,0.007999054060026815,0.10235745599986287,0.10235745599986287,0.6009849894867756,18736330.09057363,7304423.229664969,1.0,26040753.3202386,100,0.9,0.9,13.71578947368421,50,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,44777083.41081223,0.0,0.0,221.45506062469448,151707.21087313676,47083103.20646907,818885.7536942391,4731.6,0.9196,35000.0,600.9248969970758,0.060092489699707576,221.45506062469448,100.0,8.0,44777083.41081223,1.0515,0.014900000000000002,44777083.41081223,667178.5428211023,667178.5428211023,151707.21087313676,3881709.185307823,67165.62511621835,2238854.1705406117,44777.08341081223,40299.37506973101,358216.66728649783,134331.2502324367,89554.16682162446,0.20467057195155405,0.15358368791967292,0.007909559927863193,0.03517827004399113,0.007999054060026815,0.15358368791967292,0.007909559927863193,0.03517827004399113,0.007999054060026815,0.007999054060026815,0.10235745599986287,0.10235745599986287,0.6009849894867756,37472660.18114726,7304423.229664969,1.0,44777083.41081223,100,0.9,0.9,13.71578947368421,100,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8190553.341890436,0.0,0.0,238.36586533087794,163291.91346859114,8612366.838997794,285331.15826275863,4731.6,0.9196,35000.0,646.8128687938594,0.06468128687938594,238.36586533087794,1.0,8.0,8190553.341890436,1.0515,0.014900000000000002,8190553.341890436,122039.2447941675,122039.2447941675,163291.91346859114,845577.9805773504,12285.830012835653,409527.6670945218,8190.553341890436,7371.498007701392,65524.42673512349,24571.660025671306,16381.106683780872,0.0414216713793824,0.026100214626226286,0.0013441610532506584,0.005978241639878644,0.007999054060026814,0.026100214626226286,0.0013441610532506584,0.005978241639878644,0.007999054060026814,0.007999054060026814,0.10235745599986289,0.10235745599986289,0.6468775500807388,374726.6018114726,7815826.740078963,1.0,8190553.341890436,100,0.9,0.9,14.76315789473684,1,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,17183991.78536578,0.0,0.0,238.36586533087794,163291.91346859114,18068967.36231212,419333.3910705413,4731.6,0.9196,35000.0,646.8128687938594,0.06468128687938594,238.36586533087794,25.0,8.0,17183991.78536578,1.0515,0.014900000000000002,17183991.78536578,256041.47760195014,256041.47760195014,163291.91346859114,1594745.648407624,25775.98767804867,859199.589268289,17183.99178536578,15465.592606829203,137471.93428292623,51551.97535609734,34367.98357073156,0.07812056569512107,0.054758922262245845,0.0028200844965056643,0.012542504876342757,0.007999054060026814,0.054758922262245845,0.0028200844965056643,0.012542504876342757,0.007999054060026814,0.007999054060026814,0.10235745599986289,0.10235745599986289,0.6468775500807388,9368165.045286816,7815826.740078963,1.0,17183991.78536578,100,0.9,0.9,14.76315789473684,25,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,26552156.830652595,0.0,0.0,238.36586533087794,163291.91346859114,27919592.907431208,558919.0502453148,4731.6,0.9196,35000.0,646.8128687938594,0.06468128687938594,238.36586533087794,50.0,8.0,26552156.830652595,1.0515,0.014900000000000002,26552156.830652595,395627.1367767237,395627.1367767237,163291.91346859114,2375128.6357308263,39828.235245978896,1327607.84153263,26552.156830652595,23896.94114758734,212417.25464522076,79656.47049195779,53104.31366130519,0.11634858060734887,0.08461174271643288,0.004357504749896306,0.019380279080992876,0.007999054060026814,0.08461174271643288,0.004357504749896306,0.019380279080992876,0.007999054060026814,0.007999054060026814,0.10235745599986289,0.10235745599986289,0.6468775500807388,18736330.09057363,7815826.740078963,1.0,26552156.830652595,100,0.9,0.9,14.76315789473684,50,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,45288486.921226226,0.0,0.0,238.36586533087794,163291.91346859114,47620843.997669384,838090.368594862,4731.6,0.9196,35000.0,646.8128687938594,0.06468128687938594,238.36586533087794,100.0,8.0,45288486.921226226,1.0515,0.014900000000000002,45288486.921226226,674798.4551262709,674798.4551262709,163291.91346859114,3935894.61037723,67932.73038183934,2264424.346061311,45288.48692122623,40759.638229103606,362307.8953698098,135865.46076367868,90576.97384245245,0.19280461043180447,0.14431738362480695,0.00743234525667758,0.033055827490293115,0.007999054060026814,0.14431738362480695,0.00743234525667758,0.033055827490293115,0.007999054060026814,0.007999054060026814,0.10235745599986289,0.10235745599986289,0.6468775500807388,37472660.18114726,7815826.740078963,1.0,45288486.921226226,100,0.9,0.9,14.76315789473684,100,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8699045.595919365,0.0,0.0,255.27667003706148,174876.61606404558,9147046.444109213,304492.39544324414,4731.6,0.9196,35000.0,692.700840590643,0.0692700840590643,255.27667003706148,1.0,8.0,8699045.595919365,1.0515,0.014900000000000002,8699045.595919365,129615.77937919856,129615.77937919856,174876.61606404558,899520.8933784892,13048.568393879048,434952.27979596826,8699.045595919366,7829.141036327429,69592.36476735493,26097.136787758096,17398.091191838732,0.041145102279558005,0.025884237738616752,0.0013330382435387648,0.0059287722373756735,0.007999054060026815,0.025884237738616752,0.0013330382435387648,0.0059287722373756735,0.007999054060026815,0.007999054060026815,0.10235745599986289,0.10235745599986289,0.6927701106747021,374726.6018114726,8324318.994107892,1.0,8699045.595919365,100,0.9,0.9,15.810526315789472,1,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,17692484.039394706,0.0,0.0,255.27667003706148,174876.61606404558,18603646.967423536,438494.62825102673,4731.6,0.9196,35000.0,692.700840590643,0.0692700840590643,255.27667003706148,25.0,8.0,17692484.039394706,1.0515,0.014900000000000002,17692484.039394706,263618.01218698116,263618.01218698116,174876.61606404558,1648688.5612087627,26538.72605909206,884624.2019697353,17692.484039394705,15923.235635455238,141539.87231515764,53077.45211818412,35384.96807878941,0.07541287809701705,0.052644449096484545,0.0027111891284689496,0.012058185812036737,0.007999054060026815,0.052644449096484545,0.0027111891284689496,0.012058185812036737,0.007999054060026815,0.007999054060026815,0.10235745599986289,0.10235745599986289,0.6927701106747021,9368165.045286816,8324318.994107892,1.0,17692484.039394706,100,0.9,0.9,15.810526315789472,25,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,27060649.084681522,0.0,0.0,255.27667003706148,174876.61606404558,28454272.512542624,578080.2874258002,4731.6,0.9196,35000.0,692.700840590643,0.0692700840590643,255.27667003706148,50.0,8.0,27060649.084681522,1.0515,0.014900000000000002,27060649.084681522,403203.6713617547,403203.6713617547,174876.61606404558,2429071.5485319644,40590.973627022286,1353032.4542340762,27060.64908468152,24354.58417621337,216485.19267745217,81181.94725404457,54121.29816936304,0.11110847790687021,0.08051966926093015,0.004146762966937908,0.018442991618975346,0.007999054060026815,0.08051966926093015,0.004146762966937908,0.018442991618975346,0.007999054060026815,0.007999054060026815,0.10235745599986289,0.10235745599986289,0.6927701106747021,18736330.09057363,8324318.994107892,1.0,27060649.084681522,100,0.9,0.9,15.810526315789472,50,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,45796979.17525516,0.0,0.0,255.27667003706148,174876.61606404558,48155523.602780804,857251.6057753474,4731.6,0.9196,35000.0,692.700840590643,0.0692700840590643,255.27667003706148,100.0,8.0,45796979.17525516,1.0515,0.014900000000000002,45796979.17525516,682374.9897113019,682374.9897113019,174876.61606404558,3989837.523178369,68695.46876288274,2289848.958762758,45796.97917525516,41217.28125772964,366375.8334020413,137390.93752576548,91593.95835051032,0.18249967752657661,0.1362701095898214,0.007017910643875826,0.031212603232852562,0.007999054060026815,0.1362701095898214,0.007017910643875826,0.031212603232852562,0.007999054060026815,0.007999054060026815,0.10235745599986289,0.10235745599986289,0.6927701106747021,37472660.18114726,8324318.994107892,1.0,45796979.17525516,100,0.9,0.9,15.810526315789472,100,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9204834.716353174,0.0,0.0,272.187474743245,186461.31865950002,9678883.704245364,323613.3559331623,4731.6,0.9196,35000.0,738.5888123874267,0.07385888123874268,272.187474743245,1.0,8.0,9204834.716353174,1.0515,0.014900000000000002,9204834.716353174,137152.0372736623,137152.0372736623,186461.31865950002,953238.6308694265,13807.252074529762,460241.7358176587,9204.834716353174,8284.351244717858,73638.6777308254,27614.504149059525,18409.66943270635,0.04089323938738541,0.025687554292814916,0.001322909046079975,0.005883721988463703,0.007999054060026815,0.025687554292814916,0.001322909046079975,0.005883721988463703,0.007999054060026815,0.007999054060026815,0.10235745599986289,0.10235745599986289,0.7386626712686655,374726.6018114726,8830108.114541702,1.0,9204834.716353174,100,0.9,0.9,16.857894736842105,1,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18198273.159828518,0.0,0.0,272.187474743245,186461.31865950002,19135484.22755969,457615.588740945,4731.6,0.9196,35000.0,738.5888123874267,0.07385888123874268,272.187474743245,25.0,8.0,18198273.159828518,1.0515,0.014900000000000002,18198273.159828518,271154.27008144493,271154.27008144493,186461.31865950002,1702406.2986997003,27297.409739742776,909913.657991426,18198.273159828517,16378.445843845668,145586.18527862814,54594.81947948555,36396.546319657034,0.07303198386307913,0.050785173686831414,0.0026154364448718334,0.01163231967134907,0.007999054060026815,0.050785173686831414,0.0026154364448718334,0.01163231967134907,0.007999054060026815,0.007999054060026815,0.10235745599986289,0.10235745599986289,0.7386626712686655,9368165.045286816,8830108.114541702,1.0,18198273.159828518,100,0.9,0.9,16.857894736842105,25,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,27566438.205115333,0.0,0.0,272.187474743245,186461.31865950002,28986109.772678774,597201.2479157185,4731.6,0.9196,35000.0,738.5888123874267,0.07385888123874268,272.187474743245,50.0,8.0,27566438.205115333,1.0515,0.014900000000000002,27566438.205115333,410739.9292562185,410739.9292562185,186461.31865950002,2482789.286022902,41349.657307673,1378321.9102557667,27566.438205115333,24809.794384603803,220531.50564092267,82699.314615346,55132.87641023067,0.10650984269192675,0.07692852722226527,0.003961819151946666,0.017620442257687996,0.007999054060026815,0.07692852722226527,0.003961819151946666,0.017620442257687996,0.007999054060026815,0.007999054060026815,0.10235745599986289,0.10235745599986289,0.7386626712686655,18736330.09057363,8830108.114541702,1.0,27566438.205115333,100,0.9,0.9,16.857894736842105,50,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,46302768.295688964,0.0,0.0,272.187474743245,186461.31865950002,48687360.862916954,876372.5662652657,4731.6,0.9196,35000.0,738.5888123874267,0.07385888123874268,272.187474743245,100.0,8.0,46302768.295688964,1.0515,0.014900000000000002,46302768.295688964,689911.2476057657,689911.2476057657,186461.31865950002,4043555.260669306,69454.15244353344,2315138.414784448,46302.76829568896,41672.491466120075,370422.1463655117,138908.3048870669,92605.53659137792,0.173465560349622,0.12921523429313297,0.00665458456609637,0.02959668743036585,0.007999054060026815,0.12921523429313297,0.00665458456609637,0.02959668743036585,0.007999054060026815,0.007999054060026815,0.10235745599986289,0.10235745599986289,0.7386626712686655,37472660.18114726,8830108.114541702,1.0,46302768.295688964,100,0.9,0.9,16.857894736842105,100,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9708101.937720617,0.0,0.0,289.0982794494285,198046.02125495445,10208069.18751323,342696.74012699164,4731.6,0.9196,35000.0,784.4767841842103,0.07844767841842104,289.0982794494285,1.0,8.0,9708101.937720617,1.0515,0.014900000000000002,9708101.937720617,144650.71887203722,144650.71887203722,198046.02125495445,1006746.2901734802,14562.152906580926,485405.09688603086,9708.101937720618,8737.291743948557,77664.81550176494,29124.305813161853,19416.203875441235,0.04066235690472197,0.02550725475812043,0.0013136236200432063,0.005842424466531518,0.007999054060026815,0.02550725475812043,0.0013136236200432063,0.005842424466531518,0.007999054060026815,0.007999054060026815,0.10235745599986289,0.10235745599986289,0.7845552318626288,374726.6018114726,9333375.335909145,1.0,9708101.937720617,100,0.9,0.9,17.905263157894737,1,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18701540.381195962,0.0,0.0,289.0982794494285,198046.02125495445,19664669.710827556,476698.9729347743,4731.6,0.9196,35000.0,784.4767841842103,0.07844767841842104,289.0982794494285,25.0,8.0,18701540.381195962,1.0515,0.014900000000000002,18701540.381195962,278652.95167981985,278652.95167981985,198046.02125495445,1755913.958003754,28052.310571793943,935077.0190597982,18701.540381195962,16831.386343076367,149612.3230495677,56104.62114358789,37403.080762391925,0.07092114542783984,0.049136788831910805,0.0025305446248434092,0.011254757911058805,0.007999054060026815,0.049136788831910805,0.0025305446248434092,0.011254757911058805,0.007999054060026815,0.007999054060026815,0.10235745599986289,0.10235745599986289,0.7845552318626288,9368165.045286816,9333375.335909145,1.0,18701540.381195962,100,0.9,0.9,17.905263157894737,25,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,28069705.426482774,0.0,0.0,289.0982794494285,198046.02125495445,29515295.25594664,616284.6321095478,4731.6,0.9196,35000.0,784.4767841842103,0.07844767841842104,289.0982794494285,50.0,8.0,28069705.426482774,1.0515,0.014900000000000002,28069705.426482774,418238.6108545934,418238.6108545934,198046.02125495445,2536296.9453269555,42104.55813972416,1403485.2713241389,28069.705426482775,25262.7348838345,224557.6434118622,84209.11627944832,56139.41085296555,0.1024407168060876,0.07375088682544244,0.0037981706715102875,0.016892605249108062,0.007999054060026815,0.07375088682544244,0.0037981706715102875,0.016892605249108062,0.007999054060026815,0.007999054060026815,0.10235745599986289,0.10235745599986289,0.7845552318626288,18736330.09057363,9333375.335909145,1.0,28069705.426482774,100,0.9,0.9,17.905263157894737,50,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,46806035.517056406,0.0,0.0,289.0982794494285,198046.02125495445,49216546.34618481,895455.950459095,4731.6,0.9196,35000.0,784.4767841842103,0.07844767841842104,289.0982794494285,100.0,8.0,46806035.517056406,1.0515,0.014900000000000002,46806035.517056406,697409.9292041406,697409.9292041406,198046.02125495445,4097062.9199733594,70209.0532755846,2340301.7758528204,46806.03551705641,42125.43196535077,374448.28413645126,140418.1065511692,93612.07103411281,0.16547985956258315,0.12297908281250569,0.0063334227648440536,0.028168299925206582,0.007999054060026815,0.12297908281250569,0.0063334227648440536,0.028168299925206582,0.007999054060026815,0.007999054060026815,0.10235745599986289,0.10235745599986289,0.7845552318626288,37472660.18114726,9333375.335909145,1.0,46806035.517056406,100,0.9,0.9,17.905263157894737,100,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10209006.451779317,0.0,0.0,306.00908415561196,209630.72385040883,10734770.284045953,361744.9199819207,4731.6,0.9196,35000.0,830.364755980994,0.0830364755980994,306.00908415561196,1.0,8.0,10209006.451779317,1.0515,0.014900000000000002,10209006.451779317,152114.19613151185,152114.19613151185,209630.72385040883,1060057.1322162182,15313.509677668975,510450.3225889659,10209.006451779318,9188.105806601387,81672.05161423454,30627.01935533795,20418.012903558636,0.040449482554691774,0.025341018039699546,0.0013050624290445326,0.0058043480259208765,0.007999054060026814,0.025341018039699546,0.0013050624290445326,0.0058043480259208765,0.007999054060026814,0.007999054060026814,0.10235745599986287,0.10235745599986287,0.8304477924565921,374726.6018114726,9834279.849967845,1.0,10209006.451779317,100,0.9,0.9,18.95263157894737,1,default,WellFieldZO,well_field
