fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.polymer_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.struvite_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.screen.capital_a_parameter[default],fs.costing.screen.capital_b_parameter[default],fs.costing.screen.reference_state[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[ScreenZO],fs.costing.LCOW_aggregate_indirect_capex[ScreenZO],fs.costing.LCOW_aggregate_fixed_opex[ScreenZO],fs.costing.LCOW_aggregate_variable_opex[ScreenZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,flow_mgd,subtype,unit_class,unit,fs.costing.screen.capital_a_parameter[drum],fs.costing.screen.capital_b_parameter[drum],fs.costing.screen.reference_state[drum],fs.costing.screen.capital_a_parameter[band],fs.costing.screen.capital_b_parameter[band],fs.costing.screen.reference_state[band],fs.costing.screen.capital_a_parameter[micro],fs.costing.screen.capital_b_parameter[micro],fs.costing.screen.reference_state[micro]
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,862422.9375671499,0.0,0.0,0.0,0.0,906837.7188518582,12850.101769750534,,,,730.9408170879626,0.07309408170879628,730.8677230062539,0.06578467353791666,0.07309408170879322,0.007309408170879628,0.9999,0.1,3.7694835252461893e-23,0.0,862422.9375671499,1.0515,0.0149,862422.9375671499,12850.101769750534,12850.101769750534,0.0,71841.19676598828,1293.634406350725,43121.1468783575,862.4229375671499,776.180643810435,6899.383500537199,2587.26881270145,1724.8458751342998,0.003114181709815891,0.0024319104106844455,0.00012524338615024918,0.0005570279129811964,1.1193679183780482e-27,0.0024319104106844455,0.00012524338615024918,0.0005570279129811964,1.1193679183780482e-27,0.0,0.0,1.4323650220793116e-26,1.0,862422.9375671499,16.683333333333334,band,ScreenZO,screen,,,,10.321,1.0,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,905285.6160326503,0.0,0.0,9.8607612905526e-32,6.755088767245421e-29,951907.8252583318,13488.755678886491,,,,767.2687947604164,0.07672687947604165,767.1920678809404,0.06905419152843749,0.07672687947603822,0.007672687947604165,0.9999,0.1,3.7694835252461893e-23,0.0,905285.6160326503,1.0515,0.0149,905285.6160326503,13488.75567888649,13488.75567888649,6.755088767245421e-29,75411.72577608612,1357.9284240489756,45264.28080163252,905.2856160326504,814.7570544293853,7242.284928261203,2715.856848097951,1810.5712320653008,0.003114181709815891,0.0024319104106844455,0.0001252433861502493,0.0005570279129811963,1.0663690566704028e-27,0.0024319104106844455,0.0001252433861502493,0.0005570279129811963,1.0663690566704028e-27,2.7895627199410137e-36,3.569578867982585e-35,1.3645466448740336e-26,1.0,905285.6160326503,17.5125,band,ScreenZO,screen,,,,10.321,1.0,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,948148.2944981507,0.0,0.0,0.0,0.0,996977.9316648056,14127.409588022449,,,,803.5967724328701,0.08035967724328703,803.5164127556269,0.07232370951895833,0.08035967724328368,0.008035967724328704,0.9999,0.1,3.7694835252461893e-23,0.0,948148.2944981507,1.0515,0.0149,948148.2944981507,14127.409588022445,14127.409588022445,0.0,78982.25478618397,1422.2224417472262,47407.41472490754,948.1482944981507,853.3334650483357,7585.186355985205,2844.4448834944524,1896.2965889963014,0.003114181709815892,0.002431910410684446,0.0001252433861502491,0.0005570279129811964,1.018162004812745e-27,0.002431910410684446,0.0001252433861502491,0.0005570279129811964,1.018162004812745e-27,0.0,0.0,1.3028599610189826e-26,1.0,948148.2944981507,18.34166666666667,band,ScreenZO,screen,,,,10.321,1.0,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,991010.9729636507,0.0,0.0,0.0,0.0,1042048.0380712787,14766.063497158397,,,,839.9247501053239,0.08399247501053239,839.8407576303134,0.07559322750947915,0.08399247501052864,0.00839924750105324,0.9999,0.1,3.7694835252461893e-23,0.0,991010.9729636507,1.0515,0.0149,991010.9729636507,14766.063497158395,14766.063497158395,0.0,82552.78379628174,1486.5164594454761,49550.548648182536,991.0109729636507,891.9098756672857,7928.087783709206,2973.0329188909523,1982.0219459273014,0.0031141817098158902,0.002431910410684445,0.00012524338615024948,0.0005570279129811963,9.741250043872427e-28,0.002431910410684445,0.00012524338615024948,0.0005570279129811963,9.741250043872427e-28,0.0,0.0,1.2465093563150539e-26,1.0,991010.9729636507,19.170833333333334,band,ScreenZO,screen,,,,10.321,1.0,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1033873.651429151,0.0,0.0,0.0,0.0,1087118.1444777523,15404.71740629435,,,,876.2527277777775,0.08762527277777776,876.1651025049997,0.07886274549999998,0.08762527277780693,0.008762527277777777,0.9999,0.1,3.7694835252461893e-23,0.0,1033873.651429151,1.0515,0.0149,1033873.651429151,15404.717406294349,15404.717406294349,0.0,86123.31280637957,1550.8104771437265,51693.68257145755,1033.8736514291509,930.4862862862359,8270.989211433207,3101.620954287453,2067.7473028583017,0.0031141817098158902,0.0024319104106844455,0.00012524338615024877,0.0005570279129811963,9.337394052470214e-28,0.0024319104106844455,0.00012524338615024877,0.0005570279129811963,9.337394052470214e-28,0.0,0.0,1.1948311559178255e-26,1.0,1033873.651429151,20.0,band,ScreenZO,screen,,,,10.321,1.0,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,4477.631555281206,0.0,0.0,0.0,0.0,4708.229580378188,66.71671017368998,,,,4.381263638888887,0.0004381263638888888,4.381219826252498,0.0003943137275,4.3812636389108816e-05,4.381263638888892e-05,0.99999,0.1,3.769483525243404e-21,0.0,4477.631555281206,1.0515,0.0149,4477.631555281206,66.71671017368996,66.71671017368996,0.0,372.9938010646995,6.716447332921809,223.8815777640603,4.477631555281206,4.029868399753085,35.821052442249645,13.432894665843618,8.955263110562411,0.002697458876812623,0.0021064854064991637,0.00010848399843470726,0.0004824894718787517,1.8674788104926634e-23,0.0021064854064991637,0.00010848399843470726,0.0004824894718787517,1.8674788104926634e-23,0.0,0.0,2.3896623118338856e-22,1.0,4477.631555281206,0.1,micro,ScreenZO,screen,,,,,,,8.9399,1.0,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,41604.659867821,0.0,0.0,0.0,0.0,43747.299851013784,619.909432030533,,,,40.70924131134258,0.004070924131134258,40.70883421892947,0.0036638317180256617,0.0004070924131637592,0.0004070924131182723,0.99999,0.1,5.218206108982621e-17,0.0,41604.65986782122,1.0515,0.0149,41604.65986782122,619.9094320305329,619.9094320305329,0.0,3465.734068226149,62.4069898017315,2080.23299339105,41.604659867821,37.444193881038906,332.837278942568,124.813979603463,83.209319735642,0.0026974588768126093,0.0021064854064991646,0.00010848399843470745,0.0004824894718787518,2.782283887855299e-20,0.0021064854064991646,0.00010848399843470745,0.0004824894718787518,2.782283887855299e-20,0.0,0.0,3.560264732469147e-19,1.0,41604.65986782122,0.9291666666666666,micro,ScreenZO,screen,,,,,,,8.9399,1.0,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,78731.6881803608,0.0,0.0,0.0,0.0,82786.37012164938,1173.1021538873758,,,,77.03721898379627,0.007703721898379629,77.03644861160643,0.006933349708550804,0.0007703721899332125,0.0007703721898471343,0.99999,0.1,5.218206108982621e-17,0.0,78731.6881803612,1.0515,0.0149,78731.6881803612,1173.1021538873758,1173.1021538873758,0.0,6558.474335387598,118.0975322705412,3936.58440901804,78.7316881803608,70.85851936232473,629.8535054428864,236.1950645410824,157.4633763607216,0.002697458876812609,0.002106485406499164,0.0001084839984347072,0.00048248947187875174,1.470259021307421e-20,0.002106485406499164,0.0001084839984347072,0.00048248947187875174,1.470259021307421e-20,0.0,0.0,1.8813721216602368e-19,1.0,78731.6881803612,1.7583333333333333,micro,ScreenZO,screen,,,,,,,8.9399,1.0,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,115858.71649290061,0.0,0.0,0.0,0.0,121825.44039228502,1726.2948757442193,,,,113.36519665624996,0.011336519665624998,113.3640630042834,0.010202867699075946,0.0011336519667026308,0.001133651966575996,0.99999,0.1,5.218206108982621e-17,0.0,115858.71649290122,1.0515,0.0149,115858.71649290122,1726.294875744219,1726.294875744219,0.0,9651.214602549051,173.78807473935092,5792.935824645031,115.85871649290061,104.27284484361056,926.8697319432049,347.57614947870184,231.71743298580122,0.0026974588768126093,0.002106485406499164,0.00010848399843470709,0.00048248947187875174,9.991132157676837e-21,0.002106485406499164,0.00010848399843470709,0.00048248947187875174,9.991132157676837e-21,0.0,0.0,1.2784847590026084e-19,1.0,115858.71649290122,2.5875,micro,ScreenZO,screen,,,,,,,8.9399,1.0,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,152985.7448054404,0.0,0.0,0.0,0.0,160864.51066292057,2279.4875976010617,,,,149.69317432870363,0.014969317432870366,149.69167739696036,0.013472385689601088,0.0014969317434486427,0.001496931743304858,0.99999,0.1,5.218206108982621e-17,0.0,152985.74480544118,1.0515,0.0149,152985.74480544118,2279.4875976010617,2279.4875976010617,0.0,12743.954869710498,229.47861720816059,7649.28724027202,152.9857448054404,137.68717032489636,1223.8859584435231,458.95723441632117,305.9714896108808,0.0026974588768126093,0.002106485406499164,0.00010848399843470707,0.00048248947187875174,7.566454963313802e-21,0.002106485406499164,0.00010848399843470707,0.00048248947187875174,7.566454963313802e-21,0.0,0.0,9.68218335781244e-20,1.0,152985.74480544118,3.4166666666666665,micro,ScreenZO,screen,,,,,,,8.9399,1.0,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,190112.77311798022,0.0,0.0,8.077920766362812e-28,5.533758522664532e-25,199903.58093355622,2832.6803194579056,,,,186.02115200115733,0.018602115200115732,186.01929178963732,0.016741903680126225,0.0018602115202415721,0.0018602115200337195,0.99999,0.1,5.218206108982621e-17,0.0,190112.7731179812,1.0515,0.0149,190112.7731179812,2832.680319457905,2832.680319457905,5.533758522664532e-25,15836.695136871951,285.1691596769703,9505.63865589901,190.11277311798023,171.1014958061822,1520.9021849438418,570.3383193539406,380.22554623596045,0.0026974588768126093,0.002106485406499164,0.0001084839984347075,0.0004824894718787518,6.0888057604684174e-21,0.002106485406499164,0.0001084839984347075,0.0004824894718787518,6.0888057604684174e-21,9.425632002187583e-32,1.2061222560753399e-30,7.791354615707752e-20,1.0,190112.7731179812,4.245833333333333,micro,ScreenZO,screen,,,,,,,8.9399,1.0,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,227239.80143052115,0.0,0.0,0.0,0.0,238942.651204193,3385.8730413147655,,,,222.349129673611,0.022234912967361103,222.34690618231429,0.020011421670624994,0.0022234912966995657,0.0022234912967361103,0.99999,0.1,3.7694835252461893e-23,0.0,227239.80143052115,1.0515,0.0149,227239.80143052115,3385.873041314765,3385.873041314765,0.0,18929.435404033495,340.85970214578174,11361.99007152606,227.23980143052117,204.51582128746907,1817.9184114441694,681.7194042915635,454.47960286104234,0.0026974588768126227,0.0021064854064991637,0.00010848399843470702,0.0004824894718787517,3.679761202943928e-27,0.0021064854064991637,0.00010848399843470702,0.0004824894718787517,3.679761202943928e-27,0.0,0.0,4.7086942105135994e-26,1.0,227239.80143052115,5.074999999999999,micro,ScreenZO,screen,,,,,,,8.9399,1.0,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,264366.82974306116,0.0,0.0,9.860761290552548e-32,6.755088767245385e-29,277981.72147482884,3939.0657631716117,,,,258.6771073460647,0.025867710734606475,258.6745205749913,0.02328093966114583,0.0025867710734180536,0.002586771073460648,0.99999,0.1,3.7694835252461893e-23,0.0,264366.82974306116,1.0515,0.0149,264366.82974306116,3939.0657631716113,3939.0657631716113,6.755088767245385e-29,22022.175671194964,396.55024461459175,13218.341487153059,264.36682974306115,237.93014676875507,2114.934637944489,793.1004892291835,528.7336594861223,0.002697458876812623,0.0021064854064991637,0.00010848399843470735,0.00048248947187875174,3.1629845767012737e-27,0.0021064854064991637,0.00010848399843470735,0.00048248947187875174,3.1629845767012737e-27,8.274193445244899e-36,1.058781932401604e-34,4.0474167596369543e-26,1.0,264366.82974306116,5.904166666666666,micro,ScreenZO,screen,,,,,,,8.9399,1.0,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,301493.85805560113,0.0,0.0,0.0,0.0,317020.7917454646,4492.258485028457,,,,295.00508501851834,0.029500508501851843,295.00213496766816,0.026550457651666654,0.0029500508501828743,0.0029500508501851845,0.99999,0.1,3.7694835252461893e-23,0.0,301493.85805560113,1.0515,0.0149,301493.85805560113,4492.258485028457,4492.258485028457,0.0,25114.915938356426,452.2407870834017,15074.692902780058,301.49385805560115,271.34447225004106,2411.950864444809,904.4815741668034,602.9877161112023,0.002697458876812623,0.002106485406499164,0.000108483998434707,0.00048248947187875174,2.7734833819218474e-27,0.002106485406499164,0.000108483998434707,0.00048248947187875174,2.7734833819218474e-27,0.0,0.0,3.549003433419285e-26,1.0,301493.85805560113,6.7333333333333325,micro,ScreenZO,screen,,,,,,,8.9399,1.0,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,338620.8863681412,0.0,0.0,9.860761290552522e-32,6.755088767245367e-29,356059.86201610055,5045.451206885305,,,,331.3330626909721,0.03313330626909721,331.3297493603452,0.02981997564218749,0.0033133306269072277,0.003313330626909721,0.99999,0.1,3.7694835252461893e-23,0.0,338620.8863681412,1.0515,0.0149,338620.8863681412,5045.451206885305,5045.451206885305,6.755088767245367e-29,28207.656205517902,507.9313295522118,16931.04431840706,338.6208863681412,304.75879773132715,2708.9670909451297,1015.8626591044236,677.2417727362824,0.002697458876812623,0.002106485406499164,0.0001084839984347074,0.0004824894718787518,2.4693934684218756e-27,0.002106485406499164,0.0001084839984347074,0.0004824894718787518,2.4693934684218756e-27,6.459797306838561e-36,8.266082634782747e-35,3.1598840487082994e-26,1.0,338620.8863681412,7.562499999999999,micro,ScreenZO,screen,,,,,,,8.9399,1.0,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,375747.9146806813,0.0,0.0,9.860761290552526e-32,6.75508876724537e-29,395098.93228673644,5598.643928742152,,,,367.6610403634258,0.036766104036342576,367.6573637530222,0.03308949363270832,0.003676610403573719,0.0036766104036342583,0.99999,0.1,3.7694835252461893e-23,0.0,375747.9146806813,1.0515,0.0149,375747.9146806813,5598.643928742152,5598.643928742152,6.75508876724537e-29,31300.396472679375,563.621872021022,18787.395734034068,375.74791468068133,338.17312321261323,3005.9833174454507,1127.243744042044,751.4958293613627,0.0026974588768126236,0.0021064854064991646,0.00010848399843470712,0.0004824894718787519,2.2253967950276583e-27,0.0021064854064991646,0.00010848399843470712,0.0004824894718787519,2.2253967950276583e-27,5.821515447821247e-36,7.449324718039073e-35,2.847661146179525e-26,1.0,375747.9146806813,8.391666666666666,micro,ScreenZO,screen,,,,,,,8.9399,1.0,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,412874.9429932213,0.0,0.0,0.0,0.0,434138.00255737227,6151.836650598998,,,,403.9890180358795,0.040398901803587954,403.98497814569913,0.03635901162322916,0.004039890180355632,0.004039890180358796,0.99999,0.1,3.7694835252461893e-23,0.0,412874.9429932213,1.0515,0.0149,412874.9429932213,6151.836650598997,6151.836650598997,0.0,34393.13673984085,619.3124144898319,20643.747149661067,412.8749429932213,371.5874486938992,3302.9995439457703,1238.6248289796638,825.7498859864426,0.002697458876812624,0.0021064854064991646,0.00010848399843470717,0.0004824894718787518,2.0252820357820623e-27,0.0021064854064991646,0.00010848399843470717,0.0004824894718787518,2.0252820357820623e-27,0.0,0.0,2.591590396929762e-26,1.0,412874.9429932213,9.220833333333333,micro,ScreenZO,screen,,,,,,,8.9399,1.0,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,450001.9713057612,0.0,0.0,0.0,0.0,473177.0728280079,6705.029372455842,,,,440.3169957083331,0.04403169957083332,440.312592538376,0.03962852961374999,0.0044031699570971795,0.004403169957083332,0.99999,0.1,3.7694835252461893e-23,0.0,450001.9713057612,1.0515,0.0149,450001.9713057612,6705.029372455841,6705.029372455841,0.0,37485.877007002295,675.0029569586418,22500.098565288063,450.00197130576123,405.0017741751851,3600.01577044609,1350.0059139172836,900.0039426115225,0.002697458876812623,0.0021064854064991646,0.00010848399843470697,0.0004824894718787518,1.858187871138352e-27,0.0021064854064991646,0.00010848399843470697,0.0004824894718787518,1.858187871138352e-27,0.0,0.0,2.3777734446125888e-26,1.0,450001.9713057612,10.049999999999999,micro,ScreenZO,screen,,,,,,,8.9399,1.0,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,487128.99961830117,0.0,0.0,0.0,0.0,512216.1430986437,7258.222094312689,,,,476.6449733807868,0.04766449733807868,476.640206931053,0.042898047604270816,0.0047664497337293835,0.0047664497338078685,0.99999,0.1,3.7694835252461893e-23,0.0,487128.99961830117,1.0515,0.0149,487128.99961830117,7258.222094312688,7258.222094312688,0.0,40578.617274163764,730.6934994274518,24356.44998091506,487.1289996183012,438.4160996564711,3897.0319969464094,1461.3869988549036,974.2579992366024,0.002697458876812623,0.002106485406499164,0.00010848399843470726,0.0004824894718787518,1.7165642072714302e-27,0.002106485406499164,0.00010848399843470726,0.0004824894718787518,1.7165642072714302e-27,0.0,0.0,2.1965490419017863e-26,1.0,487128.99961830117,10.879166666666665,micro,ScreenZO,screen,,,,,,,8.9399,1.0,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,524256.0279308412,0.0,0.0,9.860761290552526e-32,6.75508876724537e-29,551255.2133692796,7811.414816169535,,,,512.9729510532405,0.05129729510532406,512.96782132373,0.046167565594791654,0.0051297295104479395,0.005129729510532407,0.99999,0.1,3.7694835252461893e-23,0.0,524256.0279308412,1.0515,0.0149,524256.0279308412,7811.414816169534,7811.414816169534,6.75508876724537e-29,43671.35754132523,786.3840418962618,26212.80139654206,524.2560279308412,471.8304251377571,4194.04822344673,1572.7680837925236,1048.5120558616825,0.002697458876812623,0.002106485406499164,0.00010848399843470684,0.0004824894718787518,1.5949996957956242e-27,0.002106485406499164,0.00010848399843470684,0.0004824894718787518,1.5949996957956242e-27,4.172431356552311e-36,5.339124548800958e-35,2.040992721852514e-26,1.0,524256.0279308412,11.708333333333332,micro,ScreenZO,screen,,,,,,,8.9399,1.0,1.0
